"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","07079","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7785,1,9.47368421052632,89,0.687960687960688,8.2689556509299
"Zip","11733","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7786,1,10.3896103896104,145,8.37837837837838,8.2689556509299
"Zip","11030","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7789,1,10.3448275862069,118,3.78378378378378,8.2689556509299
"Zip","11553","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7826,1,4.76190476190476,138,2.62899262899263,8.2689556509299
"Zip","07746","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7842,1,12.2448979591837,97.5,2.75184275184275,8.2689556509299
"Zip","11782","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7847,1,9.67741935483871,110.5,2.08845208845209,8.2689556509299
"Zip","10530","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7852,1,9.27835051546392,117,2.65356265356265,8.2689556509299
"Zip","07730","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7856,1,23.3333333333333,94,5.35626535626536,8.2689556509299
"Zip","11961","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7858,1,14.4144144144144,117.5,7.32186732186732,8.2689556509299
"Zip","07480","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7878,1,11.8421052631579,120,5.67567567567568,8.2689556509299
"Zip","07066","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7899,1,11.4285714285714,88.5,1.5970515970516,8.2689556509299
"Zip","11429","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7921,1,11.8811881188119,151.5,9.68058968058968,8.2689556509299
"Zip","11788","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7935,1,10.1449275362319,147,8.3046683046683,8.2689556509299
"Zip","11726","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7956,1,7,145,4.93857493857494,8.2689556509299
"Zip","11703","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7974,1,5.97014925373134,132,2.30958230958231,8.2689556509299
"Zip","07005","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",7978,1,10.8695652173913,127.5,6.65847665847666,8.2689556509299
"Zip","11963","NY","""New York-Newark-Jersey City, NY-NJ-PA""",7981,1,10.4234527687296,192,9.7051597051597,8.2689556509299
"Zip","11780","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8005,1,10.077519379845,121,3.83292383292383,8.2689556509299
"Zip","11362","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8007,1,9.25925925925926,151,7.86240786240786,8.2689556509299
"Zip","07481","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8027,1,13.5416666666667,141,9.72972972972973,8.2689556509299
"Zip","07733","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8028,1,9.35251798561151,111,1.79361179361179,8.2689556509299
"Zip","11702","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8031,1,10.2272727272727,128,5.77395577395577,8.2689556509299
"Zip","07044","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8034,1,8.45070422535211,72,0.319410319410319,8.2689556509299
"Zip","11411","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8036,1,10.5263157894737,161.5,9.36117936117936,8.2689556509299
"Zip","11953","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8063,1,4.76190476190476,148,3.71007371007371,8.2689556509299
"Zip","11426","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8065,1,3.07692307692308,160,3.90663390663391,8.2689556509299
"Zip","07059","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8076,1,11.8110236220472,130.5,7.76412776412776,8.2689556509299
"Zip","07446","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8084,1,13.2530120481928,120,7.07616707616708,8.2689556509299
"Zip","08882","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8096,1,16.6666666666667,116,7.83783783783784,8.2689556509299
"Zip","07828","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8131,1,10.9375,98,1.74447174447174,8.2689556509299
"Zip","11949","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8154,1,7.2463768115942,151,5.94594594594595,8.2689556509299
"Zip","11738","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8207,1,10.7142857142857,140,8.00982800982801,8.2689556509299
"Zip","11751","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8255,1,7.2463768115942,116,1.05651105651106,8.2689556509299
"Zip","10804","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8273,1,7.20720720720721,124.5,2.18673218673219,8.2689556509299
"Zip","07670","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8274,1,10.3448275862069,165.5,9.38574938574938,8.2689556509299
"Zip","07204","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8284,1,15.3846153846154,107,5.72481572481573,8.2689556509299
"Zip","11950","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8320,1,11.4754098360656,124,6.53562653562654,8.2689556509299
"Zip","11778","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8322,1,12.280701754386,141,9.33660933660934,8.2689556509299
"Zip","08812","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8329,1,11.7647058823529,109,3.48894348894349,8.2689556509299
"Zip","11730","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8332,1,8.64197530864197,110,1.2039312039312,8.2689556509299
"Zip","11790","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8340,1,5.88235294117647,112.5,0.442260442260442,8.2689556509299
"Zip","11767","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8345,1,13.1147540983607,126,7.96068796068796,8.2689556509299
"Zip","10924","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8354,1,14.1176470588235,123,8.08353808353808,8.2689556509299
"Zip","07843","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8404,1,12.8654970760234,129.5,8.47665847665848,8.2689556509299
"Zip","10980","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8405,1,9.23076923076923,105,1.10565110565111,8.2689556509299
"Zip","11742","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8416,1,10.7142857142857,138,7.81326781326781,8.2689556509299
"Zip","08863","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8419,1,12.7272727272727,102,3.56265356265356,8.2689556509299
"Zip","07734","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8427,1,9.56521739130435,91,0.712530712530713,8.2689556509299
"Zip","07836","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8429,1,12.5,99,3.12039312039312,8.2689556509299
"Zip","08512","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8432,1,12.3076923076923,108.5,3.95577395577396,8.2689556509299
"Zip","11764","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8442,1,15.7407407407407,147,9.87714987714988,8.2689556509299
"Zip","11436","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8449,1,5.31914893617021,180.5,6.01965601965602,8.2689556509299
"Zip","11576","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8476,1,10.8333333333333,145.5,8.72235872235872,8.2689556509299
"Zip","07974","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8490,1,17.3076923076923,84,4.22604422604423,8.2689556509299
"Zip","11755","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8497,1,14.8148148148148,123,8.35380835380835,8.2689556509299
"Zip","07853","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8502,1,16.8539325842697,122,8.62407862407862,8.2689556509299
"Zip","07436","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8504,1,14.4736842105263,113,6.58476658476658,8.2689556509299
"Zip","08824","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8508,1,18.1818181818182,100,5.45454545454545,8.2689556509299
"Zip","07078","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8513,1,14.9606299212598,122,8.13267813267813,8.2689556509299
"Zip","11766","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8523,1,9.09090909090909,136,5.57739557739558,8.2689556509299
"Zip","11753","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8549,1,13.5135135135135,139,9.53316953316953,8.2689556509299
"Zip","07922","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8551,1,10.1694915254237,112,2.77641277641278,8.2689556509299
"Zip","11577","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8552,1,10.8433734939759,151,9.21375921375921,8.2689556509299
"Zip","07438","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8557,1,14.9425287356322,100.5,4.69287469287469,8.2689556509299
"Zip","10918","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8559,1,13.7931034482759,115.5,6.73218673218673,8.2689556509299
"Zip","07456","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8574,1,20.253164556962,113,7.69041769041769,8.2689556509299
"Zip","07442","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8575,1,3.19148936170213,112,0.196560196560197,8.2689556509299
"Zip","07035","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8582,1,10.6060606060606,118,4.2014742014742,8.2689556509299
"Zip","11575","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8586,1,8.95522388059701,137.5,5.62653562653563,8.2689556509299
"Zip","10307","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8588,1,10.6382978723404,151.5,9.09090909090909,8.2689556509299
"Zip","07921","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8603,1,9.52380952380952,88,0.638820638820639,8.2689556509299
"Zip","07760","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8608,1,9.16666666666667,124.5,3.80835380835381,8.2689556509299
"Zip","11545","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8614,1,8.16326530612245,196,8.23095823095823,8.2689556509299
"Zip","07419","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8620,1,11.1111111111111,143,8.67321867321867,8.2689556509299
"Zip","11518","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8625,1,7.54716981132075,182,7.78869778869779,8.2689556509299
"Zip","10514","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8633,1,10,130,5.7985257985258,8.2689556509299
"Zip","08835","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8637,1,14.8936170212766,127.5,9.04176904176904,8.2689556509299
"Zip","07452","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8639,1,4.44444444444444,109,0.245700245700246,8.2689556509299
"Zip","07045","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8654,1,16.0919540229885,114,7.34643734643735,8.2689556509299
"Zip","11716","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8671,1,11.3636363636364,123,6.09336609336609,8.2689556509299
"Zip","08758","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8679,1,12.5,125,7.49385749385749,8.2689556509299
"Zip","08823","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8681,1,3.77358490566038,90.5,0.0245700245700246,8.2689556509299
"Zip","08722","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8692,1,16.4383561643836,86,4.15233415233415,8.2689556509299
"Zip","08502","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8706,1,15.4761904761905,106.5,5.74938574938575,8.2689556509299
"Zip","07849","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8732,1,21.8390804597701,154,10,8.2689556509299
"Zip","11971","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8743,1,11.6279069767442,130,7.59213759213759,8.2689556509299
"Zip","08530","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8765,1,12.2448979591837,117,5.42997542997543,8.2689556509299
"Zip","07821","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8772,1,22.8571428571429,115,8.25552825552826,8.2689556509299
"Zip","07945","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8788,1,9.9236641221374,136,6.75675675675676,8.2689556509299
"Zip","07874","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8790,1,10.7142857142857,152,9.18918918918919,8.2689556509299
"Zip","11797","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8794,1,4.41176470588235,127,1.3022113022113,8.2689556509299
"Zip","08848","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8805,1,9.52380952380952,138,6.78132678132678,8.2689556509299
"Zip","08884","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8806,1,24.2424242424242,115,8.32923832923833,8.2689556509299
"Zip","07421","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8812,1,13.5416666666667,178,9.9017199017199,8.2689556509299
"Zip","10930","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8817,1,8.97435897435897,140,6.46191646191646,8.2689556509299
"Zip","08801","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8823,1,21.0526315789474,84,4.61916461916462,8.2689556509299
"Zip","07930","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8829,1,13.7931034482759,127,8.57493857493857,8.2689556509299
"Zip","07462","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8833,1,7.95454545454545,139,5.01228501228501,8.2689556509299
"Zip","11934","NY","""New York-Newark-Jersey City, NY-NJ-PA""",8844,1,7.31707317073171,150,5.98280098280098,8.2689556509299
"Zip","08734","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8848,1,25.2747252747253,125,9.58230958230958,8.2689556509299
"Zip","07422","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8873,1,11.2244897959184,114,3.98034398034398,8.2689556509299
"Zip","08735","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8908,1,10.7913669064748,158,9.41031941031941,8.2689556509299
"Zip","08751","NJ","""New York-Newark-Jersey City, NY-NJ-PA""",8922,1,11.5,146,9.31203931203931,8.2689556509299
"Zip","34491","FL","""Ocala, FL""",4202,148,15.6565656565657,106,10,8.29756795422031
"Zip","34472","FL","""Ocala, FL""",5248,148,8.07799442896936,79,1.66666666666667,8.29756795422031
"Zip","34471","FL","""Ocala, FL""",5419,148,12.2302158273381,86,5,8.29756795422031
"Zip","34481","FL","""Ocala, FL""",5443,148,11.6022099447514,72.5,2.5,8.29756795422031
"Zip","34476","FL","""Ocala, FL""",5581,148,13.8028169014085,98,8.33333333333333,8.29756795422031
"Zip","34470","FL","""Ocala, FL""",6578,148,12,70,3.33333333333333,8.29756795422031
"Zip","34482","FL","""Ocala, FL""",6962,148,11.9521912350598,129,9.16666666666667,8.29756795422031
"Zip","34480","FL","""Ocala, FL""",7208,148,16.5217391304348,84,7.5,8.29756795422031
"Zip","34474","FL","""Ocala, FL""",7316,148,15.3846153846154,89,5.83333333333333,8.29756795422031
"Zip","34473","FL","""Ocala, FL""",7344,148,11.787072243346,125,6.66666666666667,8.29756795422031
"Zip","34420","FL","""Ocala, FL""",7521,148,5.88235294117647,97,4.16666666666667,8.29756795422031
"Zip","34479","FL","""Ocala, FL""",8089,148,5.55555555555556,73,0.833333333333333,8.29756795422031
"Zip","84404","UT","""Ogden-Clearfield, UT""",2186,88,9.5959595959596,48,2.30769230769231,0.915593705293276
"Zip","84015","UT","""Ogden-Clearfield, UT""",2341,88,9.19540229885057,47,0.769230769230769,0.915593705293276
"Zip","84041","UT","""Ogden-Clearfield, UT""",3043,88,11.1111111111111,49.5,3.84615384615385,0.915593705293276
"Zip","84010","UT","""Ogden-Clearfield, UT""",3519,88,11.4285714285714,51.5,5.38461538461539,0.915593705293276
"Zip","84067","UT","""Ogden-Clearfield, UT""",4558,88,9.27835051546392,43,1.53846153846154,0.915593705293276
"Zip","84403","UT","""Ogden-Clearfield, UT""",4591,88,8.69565217391304,66.5,6.92307692307692,0.915593705293276
"Zip","84405","UT","""Ogden-Clearfield, UT""",5426,88,5.88235294117647,63.5,3.07692307692308,0.915593705293276
"Zip","84037","UT","""Ogden-Clearfield, UT""",5643,88,12.5,62,8.46153846153846,0.915593705293276
"Zip","84302","UT","""Ogden-Clearfield, UT""",6799,88,9.85915492957746,56,4.61538461538461,0.915593705293276
"Zip","84040","UT","""Ogden-Clearfield, UT""",7072,88,14.9253731343284,65,10,0.915593705293276
"Zip","84075","UT","""Ogden-Clearfield, UT""",7174,88,9.19540229885057,65,6.15384615384615,0.915593705293276
"Zip","84054","UT","""Ogden-Clearfield, UT""",7517,88,13.7931034482759,66,9.23076923076923,0.915593705293276
"Zip","84025","UT","""Ogden-Clearfield, UT""",7535,88,14.7058823529412,49.5,7.69230769230769,0.915593705293276
"Zip","73099","OK","""Oklahoma City, OK""",1295,42,18.9979123173278,81,8.18181818181818,7.42489270386266
"Zip","73160","OK","""Oklahoma City, OK""",1935,42,13.8235294117647,78,2.12121212121212,7.42489270386266
"Zip","73013","OK","""Oklahoma City, OK""",2308,42,15.5339805825243,75.5,3.33333333333333,7.42489270386266
"Zip","73072","OK","""Oklahoma City, OK""",2527,42,15.0684931506849,81,5.15151515151515,7.42489270386266
"Zip","73120","OK","""Oklahoma City, OK""",2582,42,22.7272727272727,73.5,7.87878787878788,7.42489270386266
"Zip","73071","OK","""Oklahoma City, OK""",2666,42,14.2857142857143,79,3.03030303030303,7.42489270386266
"Zip","73034","OK","""Oklahoma City, OK""",2926,42,19.6687370600414,102,9.6969696969697,7.42489270386266
"Zip","73112","OK","""Oklahoma City, OK""",3541,42,24,64,5.45454545454545,7.42489270386266
"Zip","73170","OK","""Oklahoma City, OK""",3631,42,15.9744408945687,77,4.84848484848485,7.42489270386266
"Zip","73110","OK","""Oklahoma City, OK""",3799,42,19.1304347826087,68,4.24242424242424,7.42489270386266
"Zip","73012","OK","""Oklahoma City, OK""",4515,42,17.1875,79.5,6.96969696969697,7.42489270386266
"Zip","73159","OK","""Oklahoma City, OK""",4857,42,24.2990654205607,67,7.57575757575758,7.42489270386266
"Zip","73162","OK","""Oklahoma City, OK""",5013,42,19.1489361702128,86.5,9.39393939393939,7.42489270386266
"Zip","73132","OK","""Oklahoma City, OK""",5292,42,22.972972972973,76,8.48484848484848,7.42489270386266
"Zip","73107","OK","""Oklahoma City, OK""",5391,42,20.1680672268908,52,1.81818181818182,7.42489270386266
"Zip","73069","OK","""Oklahoma City, OK""",5437,42,15.3374233128834,86,6.66666666666667,7.42489270386266
"Zip","73127","OK","""Oklahoma City, OK""",5841,42,15.0943396226415,60,0.909090909090909,7.42489270386266
"Zip","73003","OK","""Oklahoma City, OK""",6139,42,10.8910891089109,67.5,0.606060606060606,7.42489270386266
"Zip","73044","OK","""Oklahoma City, OK""",6249,42,9.44881889763779,75,1.21212121212121,7.42489270386266
"Zip","73008","OK","""Oklahoma City, OK""",6443,42,22.5806451612903,59,3.93939393939394,7.42489270386266
"Zip","73020","OK","""Oklahoma City, OK""",6477,42,21.6783216783217,69.5,5.75757575757576,7.42489270386266
"Zip","73064","OK","""Oklahoma City, OK""",6503,42,15.4838709677419,84,6.36363636363636,7.42489270386266
"Zip","73130","OK","""Oklahoma City, OK""",6777,42,13.8211382113821,79,2.42424242424242,7.42489270386266
"Zip","73115","OK","""Oklahoma City, OK""",6861,42,21.7948717948718,63,4.54545454545455,7.42489270386266
"Zip","73135","OK","""Oklahoma City, OK""",6887,42,13.6363636363636,80,2.72727272727273,7.42489270386266
"Zip","73139","OK","""Oklahoma City, OK""",7019,42,11.5384615384615,65,0.303030303030303,7.42489270386266
"Zip","73010","OK","""Oklahoma City, OK""",7262,42,18.75,94,9.09090909090909,7.42489270386266
"Zip","73142","OK","""Oklahoma City, OK""",7379,42,22.5433526011561,90.5,10,7.42489270386266
"Zip","73118","OK","""Oklahoma City, OK""",7590,42,23.5955056179775,50,3.63636363636364,7.42489270386266
"Zip","73025","OK","""Oklahoma City, OK""",8374,42,15.7232704402516,110,8.78787878787879,7.42489270386266
"Zip","73116","OK","""Oklahoma City, OK""",8381,42,16.8674698795181,57,1.51515151515152,7.42489270386266
"Zip","73078","OK","""Oklahoma City, OK""",8677,42,20.5607476635514,71,6.06060606060606,7.42489270386266
"Zip","73065","OK","""Oklahoma City, OK""",8755,42,14.1025641025641,102.5,7.27272727272727,7.42489270386266
"Zip","51503","IA","""Omaha-Council Bluffs, NE-IA""",3786,61,15.5737704918033,57,7.82608695652174,2.38912732474964
"Zip","68104","NE","""Omaha-Council Bluffs, NE-IA""",3951,61,13.0434782608696,50,2.60869565217391,2.38912732474964
"Zip","51501","IA","""Omaha-Council Bluffs, NE-IA""",4118,61,11.2903225806452,60,6.52173913043478,2.38912732474964
"Zip","68134","NE","""Omaha-Council Bluffs, NE-IA""",4631,61,9.09090909090909,53,1.73913043478261,2.38912732474964
"Zip","68116","NE","""Omaha-Council Bluffs, NE-IA""",4890,61,15.0375939849624,60,8.26086956521739,2.38912732474964
"Zip","68164","NE","""Omaha-Council Bluffs, NE-IA""",4939,61,5.26315789473684,54,1.30434782608696,2.38912732474964
"Zip","68123","NE","""Omaha-Council Bluffs, NE-IA""",5104,61,12.3456790123457,55,3.91304347826087,2.38912732474964
"Zip","68046","NE","""Omaha-Council Bluffs, NE-IA""",5645,61,6.40394088669951,67,4.34782608695652,2.38912732474964
"Zip","68137","NE","""Omaha-Council Bluffs, NE-IA""",5679,61,5.26315789473684,47.5,0.434782608695652,2.38912732474964
"Zip","68154","NE","""Omaha-Council Bluffs, NE-IA""",5798,61,18,59,9.1304347826087,2.38912732474964
"Zip","68144","NE","""Omaha-Council Bluffs, NE-IA""",5882,61,6.12244897959184,46.5,0.869565217391304,2.38912732474964
"Zip","68005","NE","""Omaha-Council Bluffs, NE-IA""",5896,61,20.8333333333333,58.5,10,2.38912732474964
"Zip","68106","NE","""Omaha-Council Bluffs, NE-IA""",5972,61,15.625,43,3.47826086956522,2.38912732474964
"Zip","68022","NE","""Omaha-Council Bluffs, NE-IA""",6106,61,6.00706713780919,77,5.21739130434783,2.38912732474964
"Zip","68135","NE","""Omaha-Council Bluffs, NE-IA""",6115,61,15.3061224489796,55.5,6.08695652173913,2.38912732474964
"Zip","68130","NE","""Omaha-Council Bluffs, NE-IA""",7030,61,11.8279569892473,77,8.69565217391304,2.38912732474964
"Zip","68136","NE","""Omaha-Council Bluffs, NE-IA""",7770,61,12.9032258064516,57,5.65217391304348,2.38912732474964
"Zip","68048","NE","""Omaha-Council Bluffs, NE-IA""",8256,61,13.7254901960784,55.5,4.78260869565217,2.38912732474964
"Zip","68008","NE","""Omaha-Council Bluffs, NE-IA""",8294,61,2.4390243902439,65,3.04347826086957,2.38912732474964
"Zip","68028","NE","""Omaha-Council Bluffs, NE-IA""",8304,61,10.2803738317757,69,6.95652173913043,2.38912732474964
"Zip","68133","NE","""Omaha-Council Bluffs, NE-IA""",8515,61,13.6363636363636,70,9.56521739130435,2.38912732474964
"Zip","68007","NE","""Omaha-Council Bluffs, NE-IA""",8522,61,8.95522388059701,104,7.39130434782609,2.38912732474964
"Zip","68147","NE","""Omaha-Council Bluffs, NE-IA""",8615,61,8.10810810810811,56,2.17391304347826,2.38912732474964
"Zip","34787","FL","""Orlando-Kissimmee-Sanford, FL""",1704,27,12.3188405797101,116,5.94594594594595,8.38340486409156
"Zip","32822","FL","""Orlando-Kissimmee-Sanford, FL""",1708,27,6.89655172413793,69,0.27027027027027,8.38340486409156
"Zip","34711","FL","""Orlando-Kissimmee-Sanford, FL""",1746,27,19.9561403508772,84.5,7.83783783783784,8.38340486409156
"Zip","32828","FL","""Orlando-Kissimmee-Sanford, FL""",1889,27,18.2203389830508,68,3.64864864864865,8.38340486409156
"Zip","32792","FL","""Orlando-Kissimmee-Sanford, FL""",2002,27,13.9013452914798,69,1.48648648648649,8.38340486409156
"Zip","32765","FL","""Orlando-Kissimmee-Sanford, FL""",2087,27,21.1320754716981,72,5.67567567567568,8.38340486409156
"Zip","32825","FL","""Orlando-Kissimmee-Sanford, FL""",2177,27,16.9014084507042,69.5,3.24324324324324,8.38340486409156
"Zip","32771","FL","""Orlando-Kissimmee-Sanford, FL""",2247,27,16.8582375478927,76,4.05405405405405,8.38340486409156
"Zip","32839","FL","""Orlando-Kissimmee-Sanford, FL""",2274,27,12.962962962963,71,1.35135135135135,8.38340486409156
"Zip","34748","FL","""Orlando-Kissimmee-Sanford, FL""",2319,27,13.5542168674699,83,3.37837837837838,8.38340486409156
"Zip","34741","FL","""Orlando-Kissimmee-Sanford, FL""",2648,27,9.375,92,3.10810810810811,8.38340486409156
"Zip","32837","FL","""Orlando-Kissimmee-Sanford, FL""",2687,27,19.8067632850242,83,7.02702702702703,8.38340486409156
"Zip","34744","FL","""Orlando-Kissimmee-Sanford, FL""",2812,27,19.6911196911197,81,6.35135135135135,8.38340486409156
"Zip","32703","FL","""Orlando-Kissimmee-Sanford, FL""",2879,27,11.734693877551,77.5,2.02702702702703,8.38340486409156
"Zip","32708","FL","""Orlando-Kissimmee-Sanford, FL""",2897,27,17.0984455958549,68,2.56756756756757,8.38340486409156
"Zip","32746","FL","""Orlando-Kissimmee-Sanford, FL""",2907,27,19.3050193050193,76,5.13513513513514,8.38340486409156
"Zip","32835","FL","""Orlando-Kissimmee-Sanford, FL""",2983,27,16.412213740458,87.5,5,8.38340486409156
"Zip","32808","FL","""Orlando-Kissimmee-Sanford, FL""",3012,27,19.1616766467066,95,8.78378378378378,8.38340486409156
"Zip","32159","FL","""Orlando-Kissimmee-Sanford, FL""",3103,27,23.7885462555066,117,9.86486486486486,8.38340486409156
"Zip","34786","FL","""Orlando-Kissimmee-Sanford, FL""",3257,27,17.3652694610778,103,8.64864864864865,8.38340486409156
"Zip","34746","FL","""Orlando-Kissimmee-Sanford, FL""",3259,27,10.0182149362477,103,4.32432432432432,8.38340486409156
"Zip","32712","FL","""Orlando-Kissimmee-Sanford, FL""",3312,27,16.9741697416974,86,5.40540540540541,8.38340486409156
"Zip","32714","FL","""Orlando-Kissimmee-Sanford, FL""",3457,27,13.2075471698113,61,0.540540540540541,8.38340486409156
"Zip","32824","FL","""Orlando-Kissimmee-Sanford, FL""",3474,27,18.6046511627907,103,9.32432432432432,8.38340486409156
"Zip","32818","FL","""Orlando-Kissimmee-Sanford, FL""",3499,27,15.5172413793103,79,3.78378378378378,8.38340486409156
"Zip","32811","FL","""Orlando-Kissimmee-Sanford, FL""",3539,27,14.3939393939394,102,5.81081081081081,8.38340486409156
"Zip","34761","FL","""Orlando-Kissimmee-Sanford, FL""",3581,27,13.1004366812227,74,1.62162162162162,8.38340486409156
"Zip","32707","FL","""Orlando-Kissimmee-Sanford, FL""",3732,27,10.4477611940299,69,0.405405405405405,8.38340486409156
"Zip","32812","FL","""Orlando-Kissimmee-Sanford, FL""",4127,27,12.258064516129,70,0.945945945945946,8.38340486409156
"Zip","34759","FL","""Orlando-Kissimmee-Sanford, FL""",4286,27,15.3424657534247,97,6.08108108108108,8.38340486409156
"Zip","32810","FL","""Orlando-Kissimmee-Sanford, FL""",4626,27,16,69,2.2972972972973,8.38340486409156
"Zip","32807","FL","""Orlando-Kissimmee-Sanford, FL""",4853,27,15.1162790697674,65,1.08108108108108,8.38340486409156
"Zip","34758","FL","""Orlando-Kissimmee-Sanford, FL""",4875,27,10.0456621004566,83,1.75675675675676,8.38340486409156
"Zip","34743","FL","""Orlando-Kissimmee-Sanford, FL""",4949,27,10.8527131782946,73,0.675675675675676,8.38340486409156
"Zip","32817","FL","""Orlando-Kissimmee-Sanford, FL""",5048,27,18.8118811881188,71,4.45945945945946,8.38340486409156
"Zip","32757","FL","""Orlando-Kissimmee-Sanford, FL""",5200,27,22.3443223443223,81,7.7027027027027,8.38340486409156
