"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"30144","Kennesaw","GA","Atlanta","Cobb",436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,152450,154900,159950,150000,160000,164650,163500,157900,165000,160000,162000,164900,160000,159900,159900,158950,159900,160000,164000,170000,174950,176884,175000,177582,177541,179900,176712.5,175374,179900,179900,179994,184900,189000,189500,189900,194900,185000,189000,185000,183350,187400,190000,190000,193950,190000,194900,189950,195000,199500,197450,189900,195000,209900
"78254","San Antonio","TX","San Antonio","Bexar",437,140000,142455,142000,141950,140000,140000,139925,139900,143840,142410,139900,140047.5,143900,141400,141047.5,139900,140042.5,139900,139900,139900,138997.5,139250,139900,139900,140995,140995,140000,143000,139950,139000,141947.5,142934,142075,139992.5,144972.5,149950,151389.5,149995,155000,157500,159900,159900,167500,164900,165000,167450,174700,174311.5,174900,182745,188000,186950,189900,190858,187990,194900,195400,198049,198900,2e+05,203051.5,205000,202012.5,204990,202695,204900,200139.5,197000,203000,201875,201875,208000,209750,200495,199500,198233.5,190333,199500,2e+05,2e+05,198995,202000,202354,200245,204900,207525,214900,216000,213361,218000,219000,219432,219900,217500,216900,218478,219900,219900
"19380","West Chester","PA","Philadelphia","Chester",438,309450,309900,310000,319900,310000,309500,299900,3e+05,299900,299450,307500,305000,295000,299000,289900,289900,289900,295000,299990,299000,315000,299900,299999,299999,299900,314000,315000,299900,299250,299900,299000,289900,299000,291950,285000,285000,285000,284000,294450,289900,305000,307500,284900,298000,289450,289900,296500,289900,289450,299500,302500,299900,315400,317500,325000,312000,310000,299990,299900,299900,290000,333000,331500,325000,335000,339900,327500,343950,348000,339000,343000,329900,327450,329949.5,332500,339450,345000,359000,336000,332000,315000,319900,322000,319000,322000,335950,339900,357450,354000,366500,384900,392000,369900,369900,343250,375000,369000,410000
"45424","Huber Heights","OH","Dayton","Montgomery",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,98700,99900,98200,99500,101250,99700,104900,99900,99900,99900,99900,89900,88350,89950,93900,92000,95400,95900,99900,96900,99900,95000,90000,93500,92900,91700,89900,94900,94900,99900,104900,102000,99900,99900,104900,100900,99949.5,99900,99900,1e+05,1e+05,99900,108950,109900,109450,104950,109400,109900,102400,104900,105450
"90042","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464000,461850,488500,489000,499000,499000,479900,485000,539000,549000,521500,549450,584950,555000,549000,549000,539500,540000,539950,540000,569000,561750,579400,550000,649000,648500,629950,604499.5,634500,665000,677000,662000,649000,650000,649000,649000,674000,724999,699000,699949.5,697000,699000,719000,729500,744000,749250,744950,748500,750000,739500,739500,725000,699497.5,699000,750000,754141,749999,750000,735000,799000
"83646","Meridian","ID","Boise City","Ada",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168900,179900,174900,176950,192000,188995,189700,195900,196445,192490,174900,159900,175000,198775,199990,205000,199900,199900,206900,214500,209900,208240,205990,206900,206900,210990,214990,229900,224600,227900,219900,223900,225795,234000,230200,236450,249900,245000,239000,234944,239950,239945,238090,232990,230450,234900,234900,233990,245990,250990,254142,258185,274400,264990,259900,249945,249900,259900,257919,263900,272990,277445
"32839","Orlando","FL","Orlando","Orange",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,122000,130000,127500,124950,133900,130000,130000,142500,137450,140443.5,139000,147450,149900,144450,152450,149900,149950,165499,165499.5,165499.5,169500,152450,164450,155000
"45040","Mason","OH","Cincinnati","Warren",443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234945,250900,239945,238500,237450,235000,249292,264945,248200,249646,250000,279945,274450,240000,235450,244950,240000,249900,269900,249450,237450,237500,249000,249900
"92020","El Cajon","CA","San Diego","San Diego",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346000,357000,369000,389000,375000,399500,404950,412938,399444,375000,399000,395000,389500,395000,399000,404450,432500,447250,439000,459000,439000,429000,440000,440000,444450,439000,449000,469250,484950,479950,525000,499000,515000,489900,449900,447000,449000,446900,446900,446900,447400,459500,474876,475000,469900,457950,477000,485000,499000,482450,475000,478999
"83709","Boise","ID","Boise City","Ada",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,168500,168500,173990,176000,179900,177157.5,172500,147990,144990,160745,164500,169900,169900,171000,173990,174900,175000,175450,174900,171900,173995,176000,179450,193500,198250,197245,192745,192000,198990,199990,204990,197945,197380,203982.5,199950,209950,209900,209000,212391,211990,214800,210000,213700,210495,214586,219900,219450,223990,224850,234900,234450,229900,230500,237000,240000,249900,269900,269900
