"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"23452","Virginia Beach","VA","Virginia Beach","Virginia Beach City",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,635000,652500,618262.5,598883,597250,604750,587250,619950,620000,649500,637000,674000,687000,7e+05,649000,625000,649250,649000,675000,675000,650000,669900,659950,659500,659000,637450,612000,599850,585900,575000,574950,566000,565000,624450,568500,545000,568500,624500,699499.5,699000,685000,620000,572450,535000,629950,622450,615000,645000
"35242","Hoover","AL","Birmingham","Jefferson",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533900,560900,569900,562500,562500,582862,572950,607900,607900,594450,547150,543400,541500,550900,542450,545000
"78641","Leander","TX","Austin","Williamson",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531847,525947,544992,507445,499990,497400,482387,494900,500945,417350,427990,436945,433900,438900,438900,447172,443945,445490,449990,455583,482030,486348,492990,486841.5,511990,469990,469990,482709.5,489000,471890,477495,480000,475000,549520.5,529000,470000,453990,469990,443990,471995,462995,524990,524990,474640,475000,464423,457607,485000,463490,475000,465990,492445,476561,484556,466186,464186
"89123","Las Vegas","NV","Las Vegas","Clark",82,247777,260325,247777,247777,235750,224900,231000,225000,224900,224900,207000,189500,189000,187032,189900,185000,185000,175000,183900,189025,185000,185000,185000,177050,173350,175000,180000,190000,216500,205950,199900,229900,208450,217400,251675,245500,220000,219900,219950,233200,241000,259100,262050,303999.5,299999,307500,313250,309950,292500,299499.5,299450,299949.5,298000,299000,299900,310000,319950,305000,319900,319900,317450,299999,334900,329000,334894,336941.5,334999,326893.5,329900,330000,321250,336200,327500,329900,330000,330000,349700,339000,339900,349000,339900,359450,374900,363900,390500,394700,399900,424950,438500,420000,385000,402000,429999,442350,447000,449900,430000,464950
"32225","Jacksonville","FL","Jacksonville","Duval",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584500,599900,584500,531150,465000,462500,460000,496200,579000,607900,625000,686500,724500,674999,637450,625000,617450,579400,589900,576250,574999.5,576950
"75035","Frisco","TX","Dallas-Fort Worth","Collin",84,314949.5,3e+05,299900,299900,299000,315000,279900,299990,314799.5,309900,314211,310950,308495,304990,305758.5,332704,346567,323235,330000,324112.5,322400,299990,309992.5,299900,309494.5,308990,319900,348900,330273,339900,343825,345094.5,352187,358000,399249.5,401597,4e+05,407564,395399,389900,414702,418154,426300,431045,445874.5,443037,439175,441061.5,441468.5,439450,427445,435990,450000,438937.5,439925,439770,475236.5,509425,499900,510490,504990,508490,547450,529500,514475,496990,491370,495759.5,507742.5,518892,523470,518500,519000,520990,529437.5,519000,515950,506950,515000,515000,516950,519000,528014,529900,537533,540594,543240,544261,527950,519000,509949.5,509999,518900,530000,535182.5,524950,572346,579000
"60641","Chicago","IL","Chicago","Cook",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,339950,349900,342700,359000,340000,339900,369000,369000,329500,359700,349500,369000,375000,415000,359000,359000,369950,355000,364000,359000,364000,379500,385000,384750,379900,371950,369000,369000,369000,359900,369000,399000,399000,389900,395000,422450,420000,422450,419900,419900,419000,425000,429000
"32828","Orlando","FL","Orlando","Orange",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326000,329995,318950,327551,329238.5,334188.5,320000,317495,314982.5,311658,317324,319500,299449.5,304990,304990,319900,315000,315000,324900,339000,336950,334900,325300,327990,334950,317995,319000,330000,341000,349900,347450,338950,334400,337900,344950,349900,332450,335900,335450,329750,350000,358500,354900,349950,350000,355000,357450,374950,384450,379900,375000,364250
"60622","Chicago","IL","Chicago","Cook",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792000,807000,910000,899000,899000,894450,870000,899000,992500,962450,985000,924950
"30135","Douglasville","GA","Atlanta","Douglas",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,259450,251495,262450,248945,255000,255000,273151.5,274345,268601.5,274679.5,275000,271146.5,267900,266312.5,266312.5,263625,263762.5,276857,269900,269900,281336.5,281336.5,282000,285000,275000,277000,270000,263533,281900,296550,295000,311420,313447.5,318040.5,323820,316081,299900,307400,308999,310798,308999,3e+05
"30004","Milton","GA","Atlanta","Fulton",89,699900,699900,699900,699900,699900,699900,699949,699900,699900,671950,645000,625000,619500,625000,620000,612500,620000,599900,599000,598450,580000,599900,604000,599450,625000,599900,599000,622000,648250,649000,649000,630000,649000,614950,649900,649450,632400,627450,6e+05,624950,653900,653900,655000,697320,690000,680000,685950,694900,659450,675000,697900,699000,692975,699000,689900,699000,699281,705887,687120,693900,693750,686977.5,685505,689900,710268.5,724947.5,765580,729900,758580,749900,749980,756339,779420,786875.5,795000,795000,783269,758172,759999,749949.5,769100,739450,747000,734450,742900,787900,785900,775000,783730,783730,775000,799900,789002.5,799900,799000,799900,799900,801900
