"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"13501","Utica","NY","Utica","Oneida",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,60000,66000,59900,59900,58900,59900,58900,58950,58950,63900,63900,64900,64900,64900,67900,68000,64950,67950,66400,64900,64450,66900,61900,67900,69900,68450,66450,63900,66450,64900,62400,64900,64900,64900,69900,73700,77900,74900,69900,69900,76950,79500,79700,79000,79900,72400
"74014","Broken Arrow","OK","Tulsa","Tulsa",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280500,279900,249900,260000,270000,271450,239000,257400,257450,236500,236500,265000,260000,244950,254450,257450,251750,249999.5,249900,239900,240000,227400,228950,240000,239000,239950,249900,262500,266250,267500,267450,268750,257500,255000,249900,249900,262450,267400,275000,279900,279900,275000,266950,268023,270000,269000,269950,274900
"10301","New York","NY","New York","Richmond",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627500,640000,619999.5,629000,699000,699000,713999.5,669000,679900,724500,719000,649000,638500
"07202","Elizabeth","NJ","New York","Union",124,256950,247450,249900,279900,274950,259900,264000,250000,257000,255000,249900,250000,249500,250000,250000,250000,257000,250000,250000,249000,249000,249900,240900,241900,239444,239894,249000,249450,249000,249900,249900,249900,269000,269000,269000,269000,270000,269000,249000,249900,269900,277000,275000,279000,267000,264500,277450,275000,275000,250000,249700,275000,290000,277500,275000,275000,272450,272450,292450,295000,295000,292500,262500,260000,275000,299000,302950,305000,315000,315000,317500,310000,269900,315000,339000,339000,339000,331700,329000,339000,320000,319000,326950,319000,319750,330000,350000,339000,359500,370000,375000,379450,380000,379000,389000,389000,374900,372450
"11357","New York","NY","New York","Queens",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961500,973000,974450,948000,1099000,1099000,1100000,1189000,1200000,1188000,1092500,1188000,1100000,1150000,1139444,1139444,1225000,1250000,1224944,1250000,1269000,1199000,1200000,1200000,1189000,1299500,1290000,1300000,1294500,1299000,1353444,1304000,1272500,1272500,1287500,1289000,1290000,1298888,1338000,1388000,1395000,1368000,1399000,1328000,1313500,1328000
"02908","Providence","RI","Providence","Providence",126,149949.5,132450,129450,129000,129900,129900,129250,129900,139750,129900,129900,129900,129900,129900,129900,128449.5,129900,129900,131000,131000,129900,126999,125000,115000,120000,115000,119900,119900,117000,115000,99900,107400,109945,99900,109900,110000,112450,110000,124700,125000,130000,129900,127500,129000,139000,139000,124950,124000,124700,123600,119900,126200,119900,129000,138775,132450,139000,139000,126950,124900,140950,145000,149000,139900,140000,144950,154000,150000,159900,167500,164900,159500,159000,154125,159900,168925,169900,165000,159900,159900,159300,159000,159750,159900,159975,169900,179900,184900,189950,194950,199900,204500,199000,199900,199900,199900,209000,209900
"90063","East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402499.5,385000,393999.5,399999,425400,424500,440000,419000,419500,429000,454400,439000,444000,444450,444450,444000,449000,449000,447000,452900,459000,454500,464500,475000,475000,475000,489000,499988,512500,532000,554500,551750,538000,530000,524500,539000,549900,549900,559990,540000,570000
"12203","Albany","NY","Albany","Albany",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218850,189900,189000,192450,199940,204950,189900,185000,182000,197400,194900,185800,167777,163900,168800,179000,179900,184950,169900,169900,171200,182950,182950,205000,207450,199900,202450,199000,189900,189900,172500,164400,171850,176950,188950,174900,169000,176000,187450,182450,185400,180000,174900,179000
"07109","Belleville","NJ","New York","Essex",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,307500,325000,325000,325000,310000,299000,289491,279500,279000,299900,294000,277000,279000,272000,284450,269500,270000,275000,274750,275000,275000,273500,280800,299999,299499.5,319900,299499.5,280400,275000,279000,284900,302499.5,319500,297450,309450,325000,325000,325000,320000,322500,322500,325000,320000
"90001","Florence-Graham","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,370000,375000,375000,419700,419900,409900,385000,395000,397500,415000,475000,475000,445000,445000,444500,450000,450000,499900,475000,450000,450000,445900,442950,445900,479000,485000,485000,485000,485000,499900,499450
