"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","30363","Atlanta","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,6.67776244215312,,,,264400,1.45817344589409,5.38062973296134,0.0412594553706505,,0.27801724137931,0.0232558139534884,
"Zip","30415","Brooklet","GA","Statesboro, GA","""Statesboro, GA""",,5.69538036859625,100,,,155900,0.580645161290323,5.76662143826323,,,0.148479427549195,0.0240963855421687,
"Zip","30458","Statesboro","GA","Statesboro, GA","""Statesboro, GA""",,6.60794024518958,100,,,134200,0.978179082016554,7.44595676541233,,,0.142657992565056,0.0358306188925081,
"Zip","30461","Statesboro","GA","Statesboro, GA","""Statesboro, GA""",,7.05934886741901,100,,,155500,0.452196382428941,6.79945054945055,,,0.120138888888889,0.0115606936416185,
"Zip","30501","Gainesville","GA","Gainesville, GA","""Gainesville, GA""",,7.54648047414143,100,,,150200,0.73775989268947,5.8491895701198,0.0326431424766978,,0.112227805695142,0.00995024875621891,
"Zip","30504","Gainesville","GA","Gainesville, GA","""Gainesville, GA""",,6.22797759194609,100,,,149200,0.336247478143914,4.48179271708683,0.0358378016085792,,0.121212121212121,0.0151515151515152,
"Zip","30506","Gainesville","GA","Gainesville, GA","""Gainesville, GA""",,6.79305025574409,83.33,,,220100,0.594149908592322,6.17462614568259,0.034166288050886,,0.0728101902814908,0.019438444924406,
"Zip","30507","Gainesville","GA","Gainesville, GA","""Gainesville, GA""",,4.76739465779005,100,,,139100,0.578452639190166,2.20426157237326,0.027196261682243,,0.0985536495122772,0.0341296928327645,
"Zip","30512","Blairsville","GA",,,,7.57246082649996,100,,,188100,0.0531914893617021,6.45161290322581,,,0.0708289611752361,0.00740740740740741,
"Zip","30513","Blue Ridge","GA",,,,4.37687748640091,100,,,199800,-0.398803589232303,2.04290091930541,,,0.078740157480315,0.0166666666666667,
"Zip","30517","Braselton","GA","Jefferson, GA","""Jefferson, GA""",,7.17301290898758,66.67,,,243000,0.788054749066777,7.95202132385606,,,0.075776926351639,0.0112359550561798,
"Zip","30518","Buford","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,9.42274904603394,100,,,238100,1.14698385726423,10.2825382121352,0.0507853842923141,,0.0655421066185939,0.0275049115913556,
"Zip","30519","Buford","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,8.93399366728911,,,,238300,1.01738024586689,7.14928057553957,0.0473352916491816,,0.0684859616898452,0.0363984674329502,
"Zip","30523","Clarkesville","GA","Cornelia, GA","""Cornelia, GA""",,6.43419663879191,66.67,,,176400,0.455580865603645,9.15841584158416,,,0.0716234652114597,0.019047619047619,
"Zip","30531","Cornelia","GA","Cornelia, GA","""Cornelia, GA""",,6.39766176828773,100,,,130600,0.61633281972265,8.20215410107705,,,0.0979097909790979,0.0561797752808989,
"Zip","30533","Dahlonega","GA",,,,4.22424291629455,100,,,199200,-1.23946455131383,-0.200400801603206,,,0.0685611186287776,0.00657894736842105,
"Zip","30534","Dawsonville","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,8.11723634001786,100,,,217700,-0.729594163246694,8.09334657398213,0.0506247129076711,,0.064770487186708,0.00869565217391304,
"Zip","30535","Demorest","GA","Cornelia, GA","""Cornelia, GA""",,8.33969310708776,100,,,133500,0.754716981132076,9.9670510708402,,,0.0865006553079948,0.0303030303030303,
"Zip","30536","Ellijay","GA",,,,9.11504424778761,100,,,223100,1.87214611872146,6.18752974773917,,,0.0694275274056029,0.0175438596491228,
"Zip","30540","Ellijay","GA",,,,9.40001623772022,100,,,192900,1.68687401159726,10.6077981651376,,,0.0812274368231047,0.0148148148148148,
"Zip","30542","Flowery Branch","GA","Gainesville, GA","""Gainesville, GA""",,7.94511650564261,100,,,197700,0.713194090677534,5.27156549520767,0.0328022255943348,,0.074442119944212,0.0187353629976581,
"Zip","30543","Gillsville","GA","Gainesville, GA","""Gainesville, GA""",,4.74628562149874,,,,133900,1.20937263794407,4.20233463035019,0.0300597460791636,,0.0881057268722467,0.1,
"Zip","30546","Hiawassee","GA",,,,1.09442234310303,75,,,184900,-0.591397849462366,1.8732782369146,,,0.0875796178343949,0.0363636363636364,
"Zip","30548","Hoschton","GA","Jefferson, GA","""Jefferson, GA""",,8.55565478606804,100,,,298000,0.607697501688049,5.63629918468628,,,0.0595021250758956,0.0153061224489796,
"Zip","30553","Lavonia","GA",,,,7.90939352114963,100,,,136600,0.589101620029455,5.40123456790123,,,0.101083032490975,0,
"Zip","30554","Lula","GA","Gainesville, GA","""Gainesville, GA""",,6.31890882520094,,,,146300,0.757575757575758,5.47945205479452,0.0323718386876282,,0.0868516284680338,0.0416666666666667,
"Zip","30560","Morganton","GA",,,,5.10595112446213,100,,,206600,-0.577478344562079,0.63321967851924,,,0.0685714285714286,0,
"Zip","30563","Mount Airy","GA","Cornelia, GA","""Cornelia, GA""",,7.35731103353089,100,,,138300,0.362844702467344,12.4390243902439,,,0.0767123287671233,0.0535714285714286,
"Zip","30564","Murrayville","GA","Gainesville, GA","""Gainesville, GA""",,6.49346431760981,,,,181900,0.719822812846069,6.74882629107981,0.0319241341396372,,0.0677570093457944,0.0689655172413793,
"Zip","30566","Oakwood","GA","Gainesville, GA","""Gainesville, GA""",,7.51806446374929,100,,,146200,0.205620287868403,6.09579100145138,0.0356634746922024,,0.0819502074688797,0.0126582278481013,
"Zip","30582","Young Harris","GA",,,,0.862222943898677,66.67,,,185500,-0.536193029490617,0.5420054200542,,,0.0987654320987654,0.025,
"Zip","30601","Athens","GA","Athens, GA","""Athens-Clarke County, GA""",,4.8794349273362,50,,,133100,1.44817073170732,13.4697357203751,0.029519158527423,,0.122448979591837,0.0555555555555556,
"Zip","30605","Athens","GA","Athens, GA","""Athens-Clarke County, GA""",,6.60144515709994,50,,,156500,0.967741935483871,9.90168539325843,0.0309904153354632,,0.094479436828455,0.0156862745098039,
"Zip","30606","Athens","GA","Athens, GA","""Athens-Clarke County, GA""",,6.7134854266461,66.67,,,190000,0.795755968169761,11.7647058823529,0.0315157894736842,,0.0941451990632318,0.0199004975124378,
"Zip","30607","Athens","GA","Athens, GA","""Athens-Clarke County, GA""",,8.46553543882439,100,,,136200,0.665188470066519,9.22213311948677,0.0345080763582966,,0.0983118172790467,0.0101010101010101,
"Zip","30620","Bethlehem","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,9.58025493220752,100,,,171200,0.943396226415094,10.4516129032258,0.0493866822429907,,0.0576077396657872,0.0152671755725191,
"Zip","30621","North High Shoals","GA","Athens, GA","""Athens-Clarke County, GA""",,5.40553706259641,100,,,308100,0.0974658869395711,-0.194363459669582,0.0305647517039922,,0.05249343832021,0.025,
"Zip","30622","Bogart","GA","Athens, GA","""Athens-Clarke County, GA""",,6.09564017211983,100,,,239700,0.0835073068893528,4.62680052378874,0.0379474342928661,,0.0920060331825038,0.0245901639344262,
"Zip","30625","Buckhead","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,6.35219615166031,100,,,275400,0.0363240101707228,-5.45829042224511,0.0418191721132897,,0.0738007380073801,0,
"Zip","30628","Colbert","GA","Athens, GA","""Athens-Clarke County, GA""",,1.72201022976374,100,,,128500,-0.387596899224806,1.74188440221694,0.0134941634241246,,0.118618618618619,0.0253164556962025,
"Zip","30629","Comer","GA","Athens, GA","""Athens-Clarke County, GA""",,0.132337419826256,,,,113600,-0.438212094653812,-2.90598290598291,0.0228961267605634,,0.158959537572254,0.0545454545454545,
"Zip","30633","Danielsville","GA","Athens, GA","""Athens-Clarke County, GA""",,4.35333279207599,100,,,101400,0.29673590504451,2.94416243654822,0.0258777120315581,,0.129798903107861,0.0140845070422535,
"Zip","30641","Good Hope","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,7.97353251603475,,,,184200,-0.539956803455723,6.84454756380511,0.0508957654723128,,0.0710382513661202,0,
"Zip","30642","Greensboro","GA",,,,2.11415117317529,100,,,331200,-1.13432835820896,-6.62531716943896,,,0.0859315589353612,0.0265486725663717,
"Zip","30646","Hull","GA","Athens, GA","""Athens-Clarke County, GA""",,3.41235690509053,100,,,123300,-0.161943319838057,4.93617021276596,0.035190592051906,,0.169954476479514,0.0357142857142857,
"Zip","30655","Monroe","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,8.33319801899813,,,,155300,0.25823111684958,9.52045133991537,0.0496522858982615,,0.0759540570581697,0.0292682926829268,
"Zip","30656","Monroe","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,8.05147357311034,,,,170600,0.117370892018779,10.2067183462532,0.0484056271981244,,0.0798394290811775,0.0279329608938547,
"Zip","30663","Rutledge","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,9.34561987496955,100,,,211600,0.379506641366224,11.1344537815126,0.0439272211720227,,0.0662020905923345,0,
"Zip","30666","Statham","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,9.39676869367541,100,,,159900,1.20253164556962,9.37072503419973,0.0486679174484053,,0.070048309178744,0.0229885057471264,
"Zip","30677","Watkinsville","GA","Athens, GA","""Athens-Clarke County, GA""",,5.09945603637249,0,,,255000,0.117785630153121,4.29447852760736,0.0356039215686275,,0.0606287425149701,0.00617283950617284,
"Zip","30680","Winder","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",,8.63197207112121,80,,,160800,1.06851037083595,9.53678474114441,0.0490174129353234,,0.0701637153357835,0.0214285714285714,
"Zip","30683","Winterville","GA","Athens, GA","""Athens-Clarke County, GA""",,6.18251197531867,,,,147100,0.684462696783025,6.28612716763006,0.0273963290278723,,0.0992555831265509,0.025,
"Zip","30701","Calhoun","GA","Calhoun, GA","""Calhoun, GA""",,7.61386701307136,100,,,130100,1.00931677018634,6.29084967320261,,,0.107024265644955,0.0262529832935561,
"Zip","30705","Chatsworth","GA","Dalton, GA","""Dalton, GA""",,1.34285946253146,,,,110000,-0.271985494106981,-2.13523131672598,0.0331363636363637,,0.0953420669577875,0.0534351145038168,
"Zip","30707","Chickamauga","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,7.78923439149143,100,,,112300,0.627240143369176,11.8525896414343,0.0446037399821906,,0.163133097762073,0.0288808664259928,
"Zip","30710","Varnell","GA","Dalton, GA","""Dalton, GA""",,8.67094259965901,,,,147100,0.891632373113855,6.7489114658926,0.0488103331067302,,0.0803461063040791,0.0307692307692308,
"Zip","30720","Dalton","GA","Dalton, GA","""Dalton, GA""",,7.96135422586669,75,,,138100,1.02414045354792,7.13731574864236,0.0496089790007241,,0.096924873491631,0.00803212851405622,
"Zip","30721","Dalton","GA","Dalton, GA","""Dalton, GA""",,8.06852317934562,100,,,112900,0.893655049151028,5.21901211556384,0.0402745792736936,,0.0982867448151488,0.0206422018348624,
"Zip","30725","Flintstone","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,5.60363724933019,,,,124800,0.0801924619085806,8.05194805194805,0.0392948717948718,,0.133012820512821,0.0240963855421687,
"Zip","30728","Lafayette","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,5.8463911666802,100,,,95800,0.31413612565445,9.48571428571429,0.0378914405010438,,0.161668839634941,0.0403225806451613,
"Zip","30736","Ringgold","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,6.07696679386214,66.67,,,151800,0.596421471172962,6.00558659217877,0.0362055335968379,,0.0727919767065675,0.0244444444444444,
"Zip","30738","Rising Fawn","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,6.09239262807502,,,,116800,0.602928509905254,5.79710144927536,0.0361215753424657,,0.14868804664723,0.0196078431372549,
"Zip","30739","Rock Spring","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,6.85069416253958,,,,143500,0.279524807826695,11.154144074361,0.0409198606271777,,0.111432706222865,0.038961038961039,
"Zip","30740","Rocky Face","GA","Dalton, GA","""Dalton, GA""",,8.84874563611269,100,,,147300,0.752393980848153,6.97167755991285,0.0501765105227427,,0.0767841011743451,0.0235294117647059,
"Zip","30741","Fairview","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,8.26337582203459,100,,,90600,0.443458980044346,13.9622641509434,0.0546799116997791,,0.1426735218509,0.0225225225225225,
"Zip","30742","Fort Oglethorpe","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,7.05285377932938,,,,118000,1.20068610634648,7.86106032906764,0.0286016949152543,,0.0768094534711964,0.0576923076923077,
"Zip","30750","Lookout Mountain","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,3.16391978566209,,,,218100,0.414364640883978,0,0.0256166895919303,,0.107758620689655,0.02,
"Zip","30755","Tunnel Hill","GA","Dalton, GA","""Dalton, GA""",,8.73264593651051,100,,,115900,0.259515570934256,7.41427247451344,0.0479810181190681,,0.0832443970117396,0,
"Zip","30757","Wildwood","GA","Chattanooga, TN","""Chattanooga, TN-GA""",,4.65048307217667,,,,97500,0.308641975308642,-4.97076023391813,0.0302974358974359,,0.087378640776699,0,
"Zip","30802","Appling","GA","Augusta, GA","""Augusta-Richmond County, GA-SC""",,8.83656734594463,,,,202400,1.14942528735632,8.29320492241841,0.0317193675889329,,0.0774193548387097,0.0166666666666667,
"Zip","30809","Evans","GA","Augusta, GA","""Augusta-Richmond County, GA-SC""",,6.0688479337501,100,,,235100,0.513039760581445,3.70533745037494,0.0291365376435559,,0.102598842221949,0.0168067226890756,
"Zip","30813","Grovetown","GA","Augusta, GA","""Augusta-Richmond County, GA-SC""",,3.7509133717626,100,,,165200,0.425531914893617,2.3543990086741,0.0249757869249394,,0.156839622641509,0.0197368421052632,
"Zip","30814","Harlem","GA","Augusta, GA","""Augusta-Richmond County, GA-SC""",,4.62044328976212,,,,121600,0.247320692497939,3.7542662116041,0.0257730263157894,,0.0992292870905588,0.00970873786407767,
"Zip","30907","Martinez","GA","Augusta, GA","""Augusta-Richmond County, GA-SC""",,6.896159779167,100,,,147600,0.544959128065395,4.60666194188519,0.03130081300813,,0.0927144098299615,0.0174029451137885,
"Zip","31005","Bonaire","GA","Warner Robins, GA","""Warner Robins, GA""",,2.11983437525371,71.43,,,148200,-0.0674308833445718,5.93280914939242,0.0270917678812415,,0.14453125,0.0207900207900208,
"Zip","31008","Byron","GA","Warner Robins, GA","""Warner Robins, GA""",,3.61208086384672,100,,,135400,0.073909830007391,5.86395621579359,0.0257459379615952,,0.144144144144144,0.0298913043478261,
"Zip","31016","Culloden","GA","Macon, GA","""Macon, GA""",,2.7409271738248,,,,122500,-0.40650406504065,-1.68539325842697,0.0238857142857143,,0.0810810810810811,0,
"Zip","31021","Dublin","GA","Dublin, GA","""Dublin, GA""",,2.8432248112365,100,,,101000,0.397614314115308,2.02020202020202,,,0.146354166666667,0.0462633451957295,
"Zip","31028","Centerville","GA","Warner Robins, GA","""Warner Robins, GA""",,1.11959080945035,33.33,,,128400,-0.0778210116731518,6.37945318972659,0.0277647975077882,,0.154002026342452,0.0460526315789474,
"Zip","31030","Fort Valley","GA","Warner Robins, GA","""Warner Robins, GA""",,0.0405943005602014,,,,77700,-0.512163892445583,-1.01910828025478,0.0129214929214929,,0.17533129459735,0.0581395348837209,
"Zip","31032","Gray","GA","Macon, GA","""Macon, GA""",,0.269546155719737,100,,,110700,-4.23875432525952,-11.369095276221,-0.0233242999096658,,0.15695067264574,0.0380952380952381,
"Zip","31046","Juliette","GA","Macon, GA","""Macon, GA""",,2.04026954615572,,,,172700,-0.0578703703703704,0.406976744186047,0.0190098436595252,,0.063231850117096,0.037037037037037,
"Zip","31047","Kathleen","GA","Warner Robins, GA","""Warner Robins, GA""",,2.18478525615004,85.71,,,179700,-0.222098833981122,4.29483459082995,0.0301112966054535,,0.15422276621787,0.0211640211640212,
"Zip","31052","Lizella","GA","Macon, GA","""Macon, GA""",,3.63156612811561,100,,,139700,-0.285510349750178,8.54700854700855,0.0233643521832498,,0.1090573012939,0.0423728813559322,
"Zip","31061","Milledgeville","GA","Milledgeville, GA","""Milledgeville, GA""",,0.331249492571243,0,,,127600,0.156985871271586,-0.623052959501558,,,0.169330289193303,0.0337078651685393,
"Zip","31069","Perry","GA","Warner Robins, GA","""Warner Robins, GA""",,3.38881221076561,75,,,118300,0.339270568278202,10.5607476635514,0.0303212172442942,,0.156935817805383,0.0395778364116095,
"Zip","31088","Warner Robins","GA","Warner Robins, GA","""Warner Robins, GA""",,3.20126654217748,78.57,,,123200,0.0812347684809098,6.39032815198618,0.0313961038961039,,0.149465744814582,0.0176619007569386,
"Zip","31093","Warner Robins","GA","Warner Robins, GA","""Warner Robins, GA""",,1.72931720386458,85.71,,,72200,-0.276243093922652,6.64697193500739,0.0282271468144044,,0.182015953589558,0.0378486055776892,
"Zip","31201","Macon","GA","Macon, GA","""Macon, GA""",,7.08045790371032,100,,,70400,-1.67597765363128,23.725834797891,0.0513352272727272,,0.196891191709845,0,
"Zip","31204","Macon","GA","Macon, GA","""Macon, GA""",,4.89404887553787,66.67,,,78100,0.514800514800515,14.1812865497076,0.0608322663252241,,0.202148826104258,0.0511811023622047,
"Zip","31210","Macon","GA","Macon, GA","""Macon, GA""",,3.03888933993667,66.67,,,171200,0.175541252194266,9.32311621966794,0.0243574766355139,,0.139095744680851,0.0191204588910134,
"Zip","31211","Macon","GA","Macon, GA","""Macon, GA""",,0.985629617601689,100,,,83800,-0.945626477541371,-1.98830409356725,0.0304415274463008,,0.177966101694915,0.0476190476190476,
"Zip","31216","Macon","GA","Macon, GA","""Macon, GA""",,3.0031663554437,100,,,130300,0.230769230769231,6.10749185667752,0.0200460475825019,,0.130531962449709,0.0479452054794521,
"Zip","31217","Macon","GA","Macon, GA","""Macon, GA""",,0.638954290817569,0,,,65900,-0.302571860816944,10.3852596314908,0.0262518968133536,,0.199463327370304,0.0896860986547085,
"Zip","31220","Macon","GA","Macon, GA","""Macon, GA""",,1.06032313063246,50,,,133100,0.075187969924812,6.65064102564103,0.0205860255447032,,0.165109034267913,0.0377358490566038,
"Zip","31301","Allenhurst","GA","Hinesville, GA","""Hinesville, GA""",,5.83746042055695,100,,,123300,0.735294117647059,11.8874773139746,0.044639091646391,,0.332203389830508,0.102040816326531,
"Zip","31302","Bloomingdale","GA","Savannah, GA","""Savannah, GA""",,5.05642607777868,,,,162900,0.0614250614250614,9.91902834008097,0.0299324739103746,,0.140328697850822,0.018018018018018,
"Zip","31303","Clyo","GA","Savannah, GA","""Savannah, GA""",,6.55354388243891,,,,160400,0.18738288569644,3.8860103626943,0.0325810473815462,,0.0838323353293413,0,
"Zip","31312","Guyton","GA","Savannah, GA","""Savannah, GA""",,7.26962734432086,100,,,185300,0.925925925925926,7.29588882455124,0.030113329735564,,0.114699792960663,0.0252707581227437,
"Zip","31313","Hinesville","GA","Hinesville, GA","""Hinesville, GA""",,5.07753511406998,75,,,119200,1.10262934690416,16.2926829268293,0.0413674496644296,,0.435310281657889,0.0599684376643872,
"Zip","31320","Midway","GA","Hinesville, GA","""Hinesville, GA""",,5.64098400584558,0,,,168200,0.778909526662672,14.8907103825137,0.043382877526754,,0.390486725663717,0.0198300283286119,
"Zip","31321","Pembroke","GA","Savannah, GA","""Savannah, GA""",,3.81667613867013,,,,144000,0.418410041841004,7.0631970260223,0.0298819444444445,,0.0919540229885057,0.125,
"Zip","31322","Pooler","GA","Savannah, GA","""Savannah, GA""",,1.02622391816189,55.56,,,179400,0.111607142857143,2.98507462686567,0.0341192865105908,,0.166122258516099,0.0561797752808989,
"Zip","31324","Richmond Hill","GA","Savannah, GA","""Savannah, GA""",,2.79451165056426,60,,,231700,0.564236111111111,1.75669740887132,0.0350971083297367,,0.138363028953229,0.0261569416498994,
"Zip","31326","Rincon","GA","Savannah, GA","""Savannah, GA""",,6.79061459771048,100,,,180000,1.18043844856661,6.82492581602374,0.0293555555555556,,0.121805509459011,0.0354223433242507,
"Zip","31329","Springfield","GA","Savannah, GA","""Savannah, GA""",,6.46829585126248,100,,,145500,1.11188325225851,8.25892857142857,0.029106529209622,,0.121739130434783,0.0510204081632653,
"Zip","31401","Savannah","GA","Savannah, GA","""Savannah, GA""",,0.646261264918405,66.67,,,236400,-0.211059518784297,1.15532734274711,0.021095600676819,,0.170563961485557,0.0161290322580645,
"Zip","31404","Savannah","GA","Savannah, GA","""Savannah, GA""",,7.44986603880815,87.5,,,96900,2.21518987341772,16.4663461538462,0.0421878224974199,,0.228256591892956,0.0310344827586207,
"Zip","31405","Savannah","GA","Savannah, GA","""Savannah, GA""",,6.00064950880896,100,,,164100,0.736648250460405,8.81962864721485,0.0318403412553321,,0.145406670567583,0.0482897384305835,
"Zip","31406","Savannah","GA","Savannah, GA","""Savannah, GA""",,6.73865389299342,90,,,159700,0.566750629722922,9.15926179084074,0.0372949279899812,,0.111029770619815,0.0263736263736264,
"Zip","31407","Port Wentworth","GA","Savannah, GA","""Savannah, GA""",,0.451408622229439,50,,,135700,-0.367107195301028,4.22427035330261,0.0293515106853353,,0.193409742120344,0.0555555555555556,
"Zip","31408","Garden City","GA","Savannah, GA","""Savannah, GA""",,4.72680035722984,100,,,117300,-0.677392040643522,11.1848341232227,0.043759590792839,,0.116228070175439,0.0754716981132075,
"Zip","31410","Wilmington Island","GA","Savannah, GA","""Savannah, GA""",,7.91913615328408,73.33,,,253400,0.915969733174034,10.994305738064,0.0385280189423836,,0.0791676632384597,0.0211480362537764,
"Zip","31415","Savannah","GA","Savannah, GA","""Savannah, GA""",,5.51189413006414,0,,,65500,1.70807453416149,15.5202821869489,0.048351145038168,,0.177777777777778,0.0625,
"Zip","31419","Savannah","GA","Savannah, GA","""Savannah, GA""",,3.83616140293903,62.5,,,160700,0.374765771392879,9.84278879015721,0.0364716863721219,,0.170837867247008,0.0327570518653321,
"Zip","31501","Waycross","GA","Waycross, GA","""Waycross, GA""",,0.366160591053016,75,,,68900,-0.433526011560694,1.62241887905605,,,0.148275862068966,0.0387596899224806,
"Zip","31503","Waycross","GA","Waycross, GA","""Waycross, GA""",,6.68019810018673,100,,,84800,0.593119810201661,8.30140485312899,,,0.145246478873239,0.0242424242424242,
"Zip","31519","Broxton","GA","Douglas, GA","""Douglas, GA""",,0.918243078671754,100,,,107500,-2.00546946216955,-2.09471766848816,,,0.116666666666667,0.0476190476190476,
"Zip","31520","Brunswick","GA","Brunswick, GA","""Brunswick, GA""",,0.789153202890314,100,,,74700,-1.05960264900662,2.18878248974008,0.00493975903614463,,0.167857142857143,0.0319148936170213,
"Zip","31522","Saint Simons Island","GA","Brunswick, GA","""Brunswick, GA""",,1.66436632296826,57.14,,,352200,0.0568181818181818,1.44009216589862,0.00809483248154463,,0.079646017699115,0.0101010101010101,
"Zip","31523","Brunswick","GA","Brunswick, GA","""Brunswick, GA""",,0.607290736380612,80,,,182500,-0.707290533188248,3.75213189312109,0.00831780821917816,,0.106236786469345,0.0398009950248756,
"Zip","31525","Brunswick","GA","Brunswick, GA","""Brunswick, GA""",,0.929609482828611,50,,,139700,-0.285510349750178,4.48765893792072,0.00643521832498206,,0.12687074829932,0.0107238605898123,
"Zip","31527","Brunswick","GA","Brunswick, GA","""Brunswick, GA""",,7.94998782170983,,,,365700,2.89814293753517,2.46567666012889,0.00036915504511903,,0.0222222222222222,0,
"Zip","31533","Douglas","GA","Douglas, GA","""Douglas, GA""",,5.31460582934156,100,,,83100,-0.716845878136201,11.096256684492,,,0.151755379388448,0.00746268656716418,
"Zip","31535","Douglas","GA","Douglas, GA","""Douglas, GA""",,0.685231793456199,100,,,108800,-0.639269406392694,-0.18348623853211,,,0.13006993006993,0.0752688172043011,
"Zip","31545","Jesup","GA","Jesup, GA","""Jesup, GA""",,5.97304538442803,100,,,119200,0.505902192242833,12.7719962157048,,,0.177189409368635,0.0402298850574713,
"Zip","31546","Jesup","GA","Jesup, GA","""Jesup, GA""",,4.57335390111228,100,,,111600,-0.178890876565295,9.30460333006856,,,0.160148975791434,0.0232558139534884,
"Zip","31548","Kingsland","GA","St. Marys, GA","""St. Marys, GA""",,6.60469270114476,100,,,155900,1.16807268007787,7.88927335640138,,,0.200875099443119,0.0316831683168317,
"Zip","31558","Saint Marys","GA","St. Marys, GA","""St. Marys, GA""",,4.34196638791914,50,,,168100,1.32610006027728,8.59173126614987,,,0.171118153010412,0.0291005291005291,
"Zip","31601","Valdosta","GA","Valdosta, GA","""Valdosta, GA""",,1.77234716245839,0,,,69500,0.870827285921626,4.51127819548872,0.0300719424460432,,0.214431586113002,0.053968253968254,
"Zip","31602","Valdosta","GA","Valdosta, GA","""Valdosta, GA""",,1.25923520337745,33.33,,,123700,-0.0807754442649435,2.91181364392679,0.032538399353274,,0.245490981963928,0.017687074829932,
"Zip","31605","Valdosta","GA","Valdosta, GA","""Valdosta, GA""",,3.86132986928635,100,,,136800,0.366837857666911,4.50725744843392,0.0307309941520468,,0.279885468861847,0.0281329923273657,
"Zip","31606","Valdosta","GA","Valdosta, GA","""Valdosta, GA""",,5.15141674108955,100,,,125700,0.963855421686747,5.27638190954774,0.0348607796340494,,0.19016393442623,0.0517241379310345,
"Zip","31632","Hahira","GA","Valdosta, GA","""Valdosta, GA""",,3.37338637655273,100,,,158000,-0.252525252525253,2.79765777488614,0.0315696202531646,,0.208764940239044,0.00381679389312977,
"Zip","31636","Lake Park","GA","Valdosta, GA","""Valdosta, GA""",,2.52171795079971,,,,145900,0,4.13990007137759,0.0344482522275531,,0.158962795941375,0.0354609929078014,
"Zip","31701","Albany","GA","Albany, GA","""Albany, GA""",,0.0519607047170577,0,,,48700,-0.408997955010225,-3.37301587301587,0.0156057494866531,,0.214495592556317,0.0319634703196347,
"Zip","31705","Albany","GA","Albany, GA","""Albany, GA""",,0.302833482179102,100,,,56200,-0.530973451327434,-2.59965337954939,0.0131138790035588,,0.256472004816376,0.0469483568075117,
"Zip","31707","Albany","GA","Albany, GA","""Albany, GA""",,3.38475278070959,100,,,84200,0.118906064209275,4.98753117206983,0.0332422802850356,,0.301032956222332,0.0343137254901961,
"Zip","31721","Albany","GA","Albany, GA","""Albany, GA""",,3.58366485345458,100,,,143500,0,5.98227474150665,0.0344668989547039,,0.189540059347181,0.0410958904109589,
"Zip","31757","Thomasville","GA","Thomasville, GA","""Thomasville, GA""",,7.11861654623691,100,,,147500,0.889192886456908,3.29131652661064,,,0.135223555070883,0,
"Zip","31763","Leesburg","GA","Albany, GA","""Albany, GA""",,2.4202321993992,60,,,142600,0.351864883884588,4.93009565857248,0.0311851332398316,,0.126028202115159,0.0396270396270396,
"Zip","31768","Moultrie","GA","Moultrie, GA","""Moultrie, GA""",,0.461151254363887,83.33,,,79700,-0.499375780274657,4.31937172774869,,,0.185238784370478,0.05078125,
"Zip","31788","Moultrie","GA","Moultrie, GA","""Moultrie, GA""",,1.69115856133799,0,,,127800,0.313971742543171,5.6198347107438,,,0.125645438898451,0.0410958904109589,
"Zip","31792","Thomasville","GA","Thomasville, GA","""Thomasville, GA""",,2.99342372330925,75,,,97900,0.82389289392379,5.04291845493562,,,0.160186625194401,0.0323624595469256,
"Zip","31793","Tifton","GA","Tifton, GA","""Tifton, GA""",,9.30258991637574,100,,,161200,1.70347003154574,9.88411724608044,,,0.0910138248847926,0.0126582278481013,
"Zip","31794","Tifton","GA","Tifton, GA","""Tifton, GA""",,7.93699764553057,100,,,121400,1.6750418760469,6.30472854640981,,,0.0947731188971855,0.0363636363636364,
"Zip","31804","Cataula","GA","Columbus, GA","""Columbus, GA-AL""",,2.32930096614435,,,,196300,-0.708143651997977,4.13793103448276,0.029750382068263,,0.105378704720088,0.03125,
