"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"90804","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,235000,237500,239999,258400,249900,236500,239000,238200,240000,235000,250000,242500,258400,258700,299900,299949.5,299000,299000,289900,272900,275950,279000,279000,292400,296000,299999.5,299900,3e+05,3e+05,302499.5,325000,309999,308750,3e+05,299949.5,299999,299999.5,299900,305000,310000,320000,339999,324900,324900,317450,324900,349000
"33771","Largo","FL","Tampa","Pinellas",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,145000,150000,150000,154000,144000,139900,151400,149450,164900,185500
"02130","Boston","MA","Boston","Suffolk",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,425000,429500,417000,420000,380000,379950,375000,404000,409000,404500,409000,437450,439000,439000,439500,464450,454500,479450,475000,487000,499900,529000,529000,464500,5e+05,499999,499000,524900,467450,479450,489000,529000,494450,529000,549000,559000,502500,509000,499000,499900,509000,575000,596500,589900,588000,649000,611950
"99504","Anchorage","AK","Anchorage","Anchorage",430,198950,187000,189000,189000,195000,197950,192000,187000,182000,184800,184750,181900,185000,183900,189900,193500,192000,190000,189900,189950,189900,189000,184500,177950,174950,170000,169000,162000,164900,179000,169950,169900,169900,170000,174000,182450,184900,167900,174900,179750,189900,194900,192950,191750,189000,179900,179000,199900,199500,219900,210000,210000,210000,201300,199900,187000,189000,199900,198900,189900,196950,194950,189950,198900,195500,213900,206000,2e+05,190500,193000,189000,191000,205000,209500,214950,218500,219000,219949.5,214975,219500,222450,219900,215000,213750,191750,192750,191200,205000,211500,215000,209500,199900,206425,191500,210000,209900,2e+05,207450
"92660","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024997.5,1017500,859000,967500,989900,999000,965000,949900,949900,925000,9e+05,995000,999000,899000,924450,935000,1002500,980000,915000,945000,965000,965000,1072500
"32811","Orlando","FL","Orlando","Orange",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84000,85000,84445,86875,89900,91800,89000,85000,85750,84950,86625,85000,89000,89450,89900,90000,92000,92250,87000,90000,95000,95000,94900,96400,98300,99900,99900,96500,97500,105000,102450,97500,95400,106850,125000
"85015","Phoenix","AZ","Phoenix","Maricopa",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83950,79450,80000,75950,67900,70400,80000,80000,75000,75000,77500,83000,84950,84900,80000,83900,85650,85000,84900,84900,85000,89500,92250,84950,96500,96950
"60563","Naperville","IL","Chicago","Du Page",434,149000,143500,152500,146500,134250,142500,144375,143700,143950,137900,135700,119125,117950,124900,124950,128675,124875,119900,119450,119900,119900,112950,109900,109900,112750,109000,105000,99950,99000,99500,96500,94900,89900,89000,99900,99900,99900,99000,99850,99900,101500,109950,109900,113750,124950,123950,121250,118450,119500,119000,119900,139750,136700,145900,142900,149900,142805.5,134200,130000,129230,134900,149900,145000,155000,160950,159900,154900,151250,149950,150000,145000,145000,147000,141000,139000,135700,139900,139900,146400,150000,150000,136900,139900,153450,154500,169000,169000,169000,169450,155450,147250,158250,159900,171000,172000,184900,172000,155000
"22033","Fairfax","VA","Washington","Fairfax",435,259900,265000,260000,249950,242425,240950,239900,245950,240000,234950,240000,232400,219990,229900,218400,249450,239900,239950,235000,230000,249000,235000,221900,223400,225000,221900,224700,229900,239900,239900,239000,239250,237500,240000,255000,250000,260000,269000,263000,262450,259250,264950,270000,265000,274800,274900,276000,279900,284999,279999.5,280000,289945,279800,279999,279000,279999,276500,275000,274949.5,269989,274888,270000,269944.5,274900,276500,269900,254900,274949.5,269950,269900,269900,274900,271450,271450,276000,270000,270000,279900,270000,275000,275000,272375,270000,270000,279950,269825,273250,277450,279000,284950,289900,294888,299000,294888,292499.5,284900,290750,308450
"33040","Key West","FL","Key West","Monroe",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487000,477000,483950,491000,499000,515000,509000,579000,579900,594000,599000,559000,589000,596000,567000,554500,577000,542000,559000,559000,604400,599800,599400,609000
