"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-02-28,"29812","SC",,"Barnwell","Barnwell",7975,950,-0.00210084033613445,0.0182207931404073,0.0117145899893504,2661
2018-02-28,"62812","IL",,"Franklin","Benton",7976,937,-0.00319148936170213,0.00536480686695279,0.00106837606837607,4301
2018-02-28,"73089","OK","Oklahoma City","Grady","Tuttle",7977,1217,-0.00571895424836601,-0.0177562550443906,-0.0387045813586098,4089
2018-02-28,"17557","PA","Lancaster","Lancaster","New Holland",7978,1145,0.00526777875329236,0.0168738898756661,0.0361990950226244,3556
2018-02-28,"94065","CA","San Francisco","San Mateo","Redwood City",7979,4115,0.00194789383978573,-0.00819474572186069,0.0127984248092542,4913
2018-02-28,"60020","IL","Chicago","Lake","Fox Lake",7980,1385,0.00289645184648805,0.00800582241630277,0.0266864343958488,5834
2018-02-28,"43604","OH","Toledo","Lucas","Toledo",7981,680,-0.00439238653001464,-0.0159189580318379,0.0256410256410256,1723
2018-02-28,"60481","IL","Chicago","Will","Wilmington",7982,1421,-0.00070323488045007,-0.00490196078431373,0.00495049504950495,6130
2018-02-28,"02458","MA","Boston","Middlesex","Newton",7983,2737,0.00256410256410256,0.00477239353891336,0.0312735493594574,4270
2018-02-28,"03076","NH","Manchester","Hillsborough","Pelham",7984,2281,0.0133274100399822,0.0453712190650779,0.0506678949792722,5511
2018-02-28,"55040","MN","Minneapolis-St Paul","Isanti","Isanti",7985,1368,0.0021978021978022,0.00959409594095941,0.0201342281879195,4351
2018-02-28,"13492","NY","Utica","Oneida","Whitesboro",7986,1290,-0.0160183066361556,-0.0300751879699248,-0.0137614678899083,4223
2018-02-28,"55409","MN","Minneapolis-St Paul","Hennepin","Minneapolis",7987,1734,0.00405327156919514,0.0087260034904014,0.0553864881314668,3989
2018-02-28,"28206","NC","Charlotte","Mecklenburg","Charlotte",7988,1010,0.00798403193612774,0.0150753768844221,0.0790598290598291,3514
2018-02-28,"92007","CA","San Diego","San Diego","Encinitas",7989,3556,-0.000281135788585887,-0.0195754066721809,-0.0502136752136752,3926
2018-02-28,"30467","GA",,"Screven","Sylvania",7990,1002,0.00400801603206413,0.0214067278287462,0.045929018789144,2385
2018-02-28,"46534","IN",,"Starke","Knox",7991,886,-0.00783874580067189,-0.0316939890710383,-0.0306345733041575,5155
2018-02-28,"43074","OH","Columbus","Delaware","Sunbury",7992,1770,0.0028328611898017,0.00625355315520182,0.0278745644599303,4587
2018-02-28,"22657","VA",,"Shenandoah","Strasburg",7993,1186,0.00338409475465313,0.0110826939471441,0.0421792618629174,3960
2018-02-28,"31014","GA",,"Bleckley","Cochran",7994,959,-0.00208116545265349,-0.00208116545265349,0.0223880597014925,2693
2018-02-28,"44905","OH","Mansfield","Richland","Mansfield",7995,701,-0.00708215297450425,0.0203784570596798,-0.0277392510402219,4129
2018-02-28,"18508","PA","Scranton","Lackawanna","Scranton",7996,983,-0.0100704934541793,0,0.127293577981651,3551
2018-02-28,"17103","PA","Harrisburg","Dauphin","Harrisburg",7997,872,-0.00342857142857143,0.00345224395857307,0.0468187274909964,3509
2018-02-28,"30326","GA","Atlanta","Fulton","Atlanta",7998,1892,-0.00158311345646438,0.00424628450106157,-0.0624380574826561,3532
2018-02-28,"66071","KS","Kansas City","Miami","Paola",7999,1198,0.000835421888053467,-0.00249791840133222,0,3955
2018-02-28,"64108","MO","Kansas City","Jackson","Kansas City",8000,1174,-0.00170068027210884,0.0155709342560554,0.0810313075506446,2810
2018-02-28,"74033","OK","Tulsa","Tulsa","Glenpool",8001,1012,-0.0019723865877712,-0.00978473581213307,-0.0222222222222222,4289
2018-02-28,"17972","PA","Pottsville","Schuylkill","Schuylkill Haven",8002,990,-0.00201612903225806,0.0174717368961973,0.0164271047227926,4180
2018-02-28,"63144","MO","St. Louis","Saint Louis","Brentwood",8003,1265,0,-0.00706436420722135,0.00237717908082409,4861
2018-02-28,"31791","GA","Albany","Worth","Sylvester",8004,905,0.00110619469026549,0.013437849944009,0.0225988700564972,2193
2018-02-28,"68028","NE","Omaha","Sarpy","Gretna",8005,1729,-0.0114351057747284,-0.0136908157444381,0.0069889341875364,4534
2018-02-28,"32333","FL","Tallahassee","Gadsden","Havana",8006,1199,-0.000833333333333333,0.00502933780385583,0.0453356582388841,3077
2018-02-28,"72719","AR","Fayetteville","Benton","Centerton",8007,1109,0.0027124773960217,0.00818181818181818,0.0306691449814126,3738
2018-02-28,"94542","CA","San Francisco","Alameda","Hayward",8008,3321,-0.00150330727600722,-0.0036003600360036,0.0368404620668124,4070
2018-02-28,"04105","ME","Portland","Cumberland","Falmouth",8009,2369,-0.0125052105043768,-0.0443727309398951,-0.0145590682196339,4661
2018-02-28,"27949","NC","Kill Devil Hills","Dare","Kitty Hawk",8010,1724,-0.00862564692351926,-0.00173711638679792,-0.00862564692351926,3996
2018-02-28,"75009","TX","Dallas-Fort Worth","Collin","Celina",8011,1829,-0.00218221494817239,-0.00326975476839237,0.0155469183786785,4041
2018-02-28,"64089","MO","Kansas City","Clay","Smithville",8012,1443,0.00138792505204719,-0.000692520775623269,-0.00824742268041237,3756
2018-02-28,"25405","WV","Hagerstown","Berkeley","Martinsburg",8013,1246,-0.0016025641025641,-0.00796178343949045,0.0213114754098361,3905
2018-02-28,"55805","MN","Duluth","Saint Louis","Duluth",8014,1214,0.00165016501650165,0.0253378378378378,0.0658472344161545,2413
2018-02-28,"70739","LA","Baton Rouge","East Baton Rouge","Greenwell Springs",8015,1433,0.00139762403913347,-0.0124052377670572,-0.0124052377670572,4809
2018-02-28,"75065","TX","Dallas-Fort Worth","Denton","Lake Dallas",8016,1622,-0.00184615384615385,-0.0049079754601227,0.0124843945068664,3549
2018-02-28,"15063","PA","Pittsburgh","Washington","Monongahela",8017,867,-0.0147727272727273,0.00580046403712297,0.0224056603773585,4976
2018-02-28,"81230","CO",,"Gunnison","Gunnison",8018,1532,0.00130718954248366,-0.00841423948220065,0.0773558368495077,3433
2018-02-28,"33974","FL","Fort Myers","Lee","Lehigh Acres",8019,1247,0.0048348106365834,0.0113544201135442,0.0339966832504146,6415
2018-02-28,"33190","FL","Miami-Fort Lauderdale","Miami-Dade","Cutler Bay",8020,1753,0.00343445907269605,0.00805060379528465,0.00689259046524986,5142
2018-02-28,"77372","TX","Houston","Montgomery","Splendora",8021,1295,0.00309837335398916,0.00465477114041893,-0.0099388379204893,2585
2018-02-28,"02571","MA","Boston","Plymouth","Wareham",8022,1761,-0.00170068027210884,-0.00900393922341024,0.0451038575667656,6711
2018-02-28,"61356","IL","Ottawa","Bureau","Princeton",8023,1137,-0.00175592625109745,-0.0121633362293658,-0.0138768430182134,3574
2018-02-28,"82435","WY",,"Park","Powell",8024,1100,0.014760147601476,0.0318949343339587,-0.0342405618964004,3820
2018-02-28,"25064","WV","Charleston","Kanawha","Dunbar",8025,852,0.00235294117647059,0.0352369380315917,-0.0637362637362637,4453
2018-02-28,"99350","WA","Kennewick","Benton","Prosser",8026,1336,0.00451127819548872,0.00906344410876133,0.0705128205128205,2167
2018-02-28,"11693","NY","New York","Queens","New York",8027,2086,-0.00477099236641221,-0.0155733836715432,-0.0288640595903166,2164
2018-02-28,"45807","OH","Lima","Allen","Elida",8028,979,-0.0354679802955665,-0.0985267034990792,-0.15091066782307,4416
2018-02-28,"13827","NY","Binghamton","Tioga"," Owego",8029,1307,0.00461183704842429,0,-0.0375552282768778,3212
2018-02-28,"72745","AR","Fayetteville","Benton","Lowell",8030,1151,0.00524017467248908,0.0203900709219858,0.036003600360036,3889
2018-02-28,"14519","NY","Rochester","Wayne","Ontario",8031,1597,-0.00869025450031037,-0.0344619105199516,-0.00374298190892077,3664
2018-02-28,"28721","NC","Asheville","Haywood","Clyde",8032,1230,-0.000812347684809098,-0.00726392251815981,0.0292887029288703,3644
2018-02-28,"20851","MD","Washington","Montgomery","Rockville",8033,2083,-0.0052531041069723,-0.0146641438032167,0.00969461948618517,3731
2018-02-28,"38558","TN","Crossville","Cumberland","Crossville",8034,1375,0.00145666423889294,0.016260162601626,0.0299625468164794,4822
2018-02-28,"46204","IN","Indianapolis","Marion","Indianapolis",8035,1666,0,-0.00892325996430696,0.0103092783505155,1217
2018-02-28,"64113","MO","Kansas City","Jackson","Kansas City",8036,2429,-0.00410004100041,-0.0189822294022617,0.0129274395329441,5065
2018-02-28,"15137","PA","Pittsburgh","Allegheny","North Versailles",8037,848,-0.00235294117647059,0.00236406619385343,-0.00469483568075117,4084
2018-02-28,"50138","IA",,"Marion","Knoxville",8038,1046,0.00191570881226054,0.00191570881226054,0.0428713858424726,4280
2018-02-28,"73068","OK","Oklahoma City","Cleveland","Noble",8039,964,0.00207900207900208,0.00521376433785193,0.0524017467248908,4520
2018-02-28,"40243","KY","Louisville/Jefferson County","Jefferson","Louisville",8040,1502,0,0.00805369127516779,0.000666222518321119,4451
2018-02-28,"44509","OH","Youngstown","Mahoning","Youngstown",8041,611,0.00328407224958949,0.00825082508250825,0.00825082508250825,4908
2018-02-28,"65708","MO",,"Barry","Monett",8042,794,-0.00251256281407035,-0.0050125313283208,0.0205655526992288,2130
2018-02-28,"45439","OH","Dayton","Montgomery","Moraine",8043,866,0.00347624565469293,0.00932400932400932,0.0236406619385343,4239
2018-02-28,"70070","LA","New Orleans","Saint Charles","Luling",8044,1482,-0.00134770889487871,0.00610997963340122,0.0192572214580468,3743
2018-02-28,"35453","AL","Tuscaloosa","Tuscaloosa","Cottondale",8045,1136,0.00353356890459364,0.00442086648983201,-0.000879507475813544,5016
2018-02-28,"77836","TX","College Station","Burleson","Caldwell",8046,1283,0.00234375,0.00706436420722135,0.0380258899676375,1623
2018-02-28,"48801","MI","Alma","Gratiot","Alma",8047,801,0.00125,0.00125,-0.00373134328358209,4231
2018-02-28,"60033","IL","Chicago","McHenry","Harvard",8048,1364,-0.00365230094959825,-0.00583090379008746,0.00146842878120411,4048
2018-02-28,"76302","TX","Wichita Falls","Wichita","Wichita Falls",8049,955,0.00526315789473684,-0.00104602510460251,-0.0124095139607032,3721
2018-02-28,"01940","MA","Boston","Essex","Lynnfield",8050,2868,-0.0154479917610711,-0.0359663865546219,0.0368763557483731,4334
2018-02-28,"32784","FL","Orlando","Lake","Umatilla",8051,1249,0.0064464141821112,0.0254515599343186,0.0495798319327731,3203
2018-02-28,"79735","TX",,"Pecos","Fort Stockton",8052,1102,0.00364298724954463,0.00547445255474453,0.00455788514129444,3422
2018-02-28,"48750","MI",,"Iosco","Au Sable",8053,856,0.00234192037470726,0.00587544065804935,0.0166270783847981,7044
2018-02-28,"78612","TX","Austin","Bastrop","Cedar Creek",8054,1460,0.00550964187327824,0.0131852879944483,0.00343642611683849,2326
2018-02-28,"32220","FL","Jacksonville","Duval","Jacksonville",8055,1201,0.0135021097046414,0.0238704177323103,0.00839630562552477,3441
2018-02-28,"46036","IN","Indianapolis","Madison","Elwood",8056,654,0.021875,0.0380952380952381,-0.0267857142857143,4958
2018-02-28,"25428","WV","Hagerstown","Berkeley","Inwood",8057,1227,-0.0048661800486618,-0.00888529886914378,0.0140495867768595,3646
2018-02-28,"32063","FL","Jacksonville","Baker","Macclenny",8058,1243,0.00647773279352227,0.012214983713355,0.0323920265780731,3081
2018-02-28,"23072","VA","Virginia Beach","Gloucester","Hayes",8059,1355,0.0044477390659748,0.0249621785173979,0.05859375,5132
2018-02-28,"06371","CT","New London","New London","Old Lyme",8060,1760,-0.0140056022408964,-0.0491626148028093,-0.0260099612617598,6138
2018-02-28,"20866","MD","Washington","Montgomery","Burtonsville",8061,2007,0.000498504486540379,0.00299850074962519,0.0574288724973656,4804
2018-02-28,"08812","NJ","New York","Somerset","Green Brook",8062,2072,-0.00336700336700337,-0.0198675496688742,-0.0362790697674419,4446
2018-02-28,"48215","MI","Detroit","Wayne","Detroit",8063,781,0.00774193548387097,0.0303430079155673,0.0441176470588235,7134
2018-02-28,"33812","FL","Lakeland","Polk","Highland City",8064,1346,0.00447761194029851,0.00899550224887556,0.023574144486692,4344
2018-02-28,"02917","RI","Providence","Providence","Smithfield",8065,1709,0.00529411764705882,0.00470311581422693,0.0549382716049383,4207
2018-02-28,"33478","FL","Miami-Fort Lauderdale","Palm Beach","Jupiter",8066,2492,-0.000401123144805455,0,0.0084985835694051,5071
2018-02-28,"15071","PA","Pittsburgh","Allegheny","North Fayette",8067,1350,0.000741289844329133,0.00446428571428571,-0.00662251655629139,3583
2018-02-28,"12589","NY","Kingston","Ulster"," Plattekill",8068,1710,0.00470035252643948,0.0208955223880597,0.0562075355157505,4149
2018-02-28,"40108","KY","Elizabethtown","Meade","Brandenburg",8069,1023,-0.00872093023255814,-0.00968054211035818,0.0470829068577277,2861
2018-02-28,"74953","OK","Fort Smith","LeFlore","Poteau",8070,873,-0.0102040816326531,-0.0202020202020202,-0.00908059023836549,4127
2018-02-28,"45015","OH","Cincinnati","Butler","Hamilton",8071,841,-0.00355450236966825,-0.00591016548463357,-0.00825471698113208,4430
2018-02-28,"12188","NY","Albany","Saratoga"," Waterford",8072,1547,-0.000645994832041344,-0.00322164948453608,0.0292747837658017,3570
2018-02-28,"19530","PA","Reading","Berks","Kutztown",8073,1320,0.00380228136882129,0.0193050193050193,0.0264385692068429,2876
2018-02-28,"60950","IL","Kankakee","Kankakee","Manteno",8074,1381,-0.00432588320115357,-0.00861450107681263,0.0856918238993711,3098
2018-02-28,"80007","CO","Denver","Jefferson","Arvada",8075,2791,0.00685425685425685,-0.00143112701252236,0.0227189446683767,3735
2018-02-28,"94552","CA","San Francisco","Alameda","Castro Valley",8076,3518,-0.000284171639670361,0.00946915351506456,0.0129570976101353,5193
2018-02-28,"95391","CA","Stockton","San Joaquin","Tracy",8077,2669,0.00413844996237773,0.00869236583522298,0.0305019305019305,4376
2018-02-28,"11790","NY","New York","Suffolk","Stony Brook",8078,2920,0.00102845389098389,0.0413694721825963,0.0325318246110325,4830
2018-02-28,"11004","NY","New York","Queens","New York",8079,2181,-0.00365463682046597,-0.00863636363636364,-0.00773430391264786,5005
2018-02-28,"23117","VA",,"Louisa","Mineral",8080,1454,0.00275862068965517,0.011830201809325,0.00483759502418798,5241
2018-02-28,"85714","AZ","Tucson","Pima","Tucson",8081,950,-0.00314795383001049,-0.0246406570841889,0.0662177328843996,3586
2018-02-28,"48166","MI","Monroe","Monroe","Berlin",8082,959,-0.00311850311850312,0.0126715945089757,-0.0588812561334642,3929
2018-02-28,"48160","MI","Ann Arbor","Washtenaw","Milan",8083,1447,0.0062586926286509,0.0111809923130678,0.0402588066139468,4682
2018-02-28,"45714","OH","Marietta","Washington","Belpre",8084,1027,0.00195121951219512,-0.0125,-0.0228353948620362,2837
2018-02-28,"19078","PA","Philadelphia","Delaware","Ridley Park",8085,1445,0.00208044382801664,0.00978336827393431,-0.00413507925568573,3812
2018-02-28,"20124","VA","Washington","Fairfax","Clifton",8086,2919,0.00102880658436214,-0.00341413451689997,-0.00170998632010944,5011
2018-02-28,"97741","OR",,"Jefferson","Madras",8087,1242,-0.00240963855421687,-0.00400962309542903,0.0516511430990686,2233
2018-02-28,"78336","TX","Corpus Christi","San Patricio","Aransas Pass",8088,1298,0.0220472440944882,0.0484652665589661,0.0326173428798727,4419
2018-02-28,"02885","RI","Providence","Bristol","Warren",8089,1971,0.00407539480387163,0.0170278637770898,0.0602474448628295,3665
2018-02-28,"19030","PA","Philadelphia","Bucks","Fairless Hills",8090,1669,0.00360793746241732,0.00845921450151057,0.00300480769230769,3863
2018-02-28,"98848","WA","Moses Lake","Grant","Quincy",8091,1178,0.0076988879384089,0.0102915951972556,0.0650994575045208,3371
2018-02-28,"11767","NY","New York","Suffolk","Nesconset",8092,2804,0.00142857142857143,0.0211216314639476,0.00178635226866738,4609
2018-02-28,"23702","VA","Virginia Beach","Portsmouth City","Portsmouth",8093,1056,-0.00189035916824197,0.00189753320683112,0.00763358778625954,3382
2018-02-28,"38672","MS","Memphis","DeSoto","Southaven",8094,1563,-0.00255264837268666,-0.0012779552715655,0.0129617627997408,4041
2018-02-28,"06098","CT","Torrington","Litchfield","Winsted",8095,1322,-0.00151057401812689,0.0271950271950272,0.0627009646302251,4001
2018-02-28,"65742","MO","Springfield","Greene","Rogersville",8096,966,0.00415800415800416,0.0398277717976319,-0.00103412616339193,2398
2018-02-28,"15208","PA","Pittsburgh","Allegheny","Pittsburgh",8097,1010,-0.00492610837438424,0.0160965794768612,0.0444674250258532,4064
2018-02-28,"83333","ID","Hailey","Blaine","Hailey",8098,1432,-0.00139470013947001,0.00632466619817287,0.0710545998504114,3543
2018-02-28,"99019","WA","Spokane","Spokane","Liberty Lake",8099,1702,0.00769686204854944,0.0179425837320574,0.0799492385786802,3641
2018-02-28,"21774","MD","Washington","Frederick","New Market",8100,2117,-0.00141509433962264,0.0033175355450237,0.0664987405541562,5113
2018-02-28,"39581","MS","Gulfport","Jackson","Pascagoula",8101,866,-0.00230414746543779,0.00115606936416185,-0.00574052812858783,3625
2018-02-28,"62095","IL","St. Louis","Madison","Wood River",8102,804,-0.00248138957816377,-0.00495049504950495,0.0113207547169811,4260
2018-02-28,"71119","LA","Shreveport","Caddo","Shreveport",8103,1099,-0.00542986425339366,-0.0222419928825623,-0.0558419243986254,4159
2018-02-28,"60482","IL","Chicago","Cook","Worth",8104,1510,-0.00132275132275132,-0.00853578463558766,0.0147849462365591,3741
2018-02-28,"76054","TX","Dallas-Fort Worth","Tarrant","Hurst",8105,1836,-0.00541711809317443,-0.00863930885529158,0.0268456375838926,4575
2018-02-28,"76354","TX","Wichita Falls","Wichita","Burkburnett",8106,901,0.00222469410456062,0.0123595505617978,0.0612485276796231,3847
2018-02-28,"25071","WV","Charleston","Kanawha","Elkview",8107,882,0.00113507377979569,0.00227272727272727,-0.0275633958103638,5204
2018-02-28,"34117","FL","Naples","Collier","Naples",8108,2235,0.00721045515998197,0.0154475238527942,0.0247592847317744,5126
2018-02-28,"47586","IN",,"Perry","Tell City",8109,864,-0.0023094688221709,-0.0136986301369863,0.0334928229665072,3910
2018-02-28,"10924","NY","New York","Orange"," Goshen",8110,2110,-0.00424728645587541,-0.00845864661654135,0.00619933237958989,3738
2018-02-28,"14425","NY","Rochester","Ontario","Farmington",8111,1298,-0.00153846153846154,-0.03637713437268,-0.18671679197995,3015
2018-02-28,"03275","NH","Concord","Merrimack","Suncook",8112,1609,0.0081453634085213,0.0222363405336722,0.069813829787234,4248
2018-02-28,"78559","TX","Brownsville","Cameron","La Feria",8113,892,0.0056369785794814,0.0124858115777526,0.0657108721624851,4015
2018-02-28,"91024","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Sierra Madre",8114,3159,-0.000632711167352104,-0.00940733772342427,0.00126782884310618,3880
2018-02-28,"01562","MA","Worcester","Worcester"," Spencer",8115,1540,-0.00194426441996111,-0.00259067357512953,0.0178453403833444,3846
2018-02-28,"19118","PA","Philadelphia","Philadelphia","Philadelphia",8116,2267,-0.00176133861734919,-0.018189692507579,-0.0228448275862069,2746
2018-02-28,"29365","SC","Spartanburg","Spartanburg","Lyman",8117,1237,-0.0032232070910556,-0.0182539682539683,0.0291181364392679,3836
2018-02-28,"35004","AL","Birmingham","Saint Clair","Moody",8118,1266,-0.0031496062992126,-0.003933910306845,0.0454170107349298,3687
2018-02-28,"43440","OH","Port Clinton","Ottawa","Marblehead",8119,1358,-0.00803506208911614,-0.0327635327635328,-0.0223182145428366,4953
2018-02-28,"29401","SC","Charleston","Charleston","Charleston",8120,3065,0.000979751796211626,-0.00712666018788468,0.000326370757180157,5104
2018-02-28,"40906","KY","London","Knox","Barbourville",8121,842,-0.0023696682464455,-0.00824499411071849,-0.00941176470588235,825
2018-02-28,"77563","TX","Houston","Galveston","Hitchcock",8122,1403,0.00285918513223731,0.0211062590975255,0.0346607669616519,3843
2018-02-28,"07444","NJ","New York","Morris","Pequannock",8123,2472,-0.00362756952841596,-0.0194367314557715,0.00365408038976857,3518
2018-02-28,"28428","NC","Wilmington","New Hanover","Carolina Beach",8124,1355,-0.00294334069168506,-0.0202458423716558,0.00593912397921307,7996
2018-02-28,"34453","FL","Homosassa Springs","Citrus","Inverness",8125,1035,0.00778967867575463,0.0475708502024291,0.116504854368932,4442
2018-02-28,"32148","FL","Palatka","Putnam","Interlachen",8126,929,0.0153005464480874,0.0253863134657837,-0.00747863247863248,1657
2018-02-28,"18657","PA","Scranton","Wyoming","Tunkhannock",8127,1207,0,-0.000827814569536424,-0.0130825838103025,4020
2018-02-28,"28904","NC",,"Clay","Hayesville",8128,1195,0.000837520938023451,0.000837520938023451,0.0391304347826087,3357
2018-02-28,"45434","OH","Dayton","Greene","Beavercreek",8129,1590,0.00505689001264223,0.0082435003170577,0.017274472168906,4678
2018-02-28,"95130","CA","San Jose","Santa Clara","San Jose",8130,3682,0.00354319978195694,0.00821467688937568,0.0310837300476057,3731
2018-02-28,"19055","PA","Philadelphia","Bucks","Levittown",8131,1586,0.00506970849176172,0.0179717586649551,0.0153649167733675,4588
2018-02-28,"25419","WV","Hagerstown","Berkeley","Falling Waters",8132,1299,0.0015420200462606,0.00386398763523957,0.0252565114443567,3013
2018-02-28,"31415","GA","Savannah","Chatham","Savannah",8133,909,0.00776053215077605,0.0271186440677966,0.0353075170842825,4375
2018-02-28,"59923","MT",,"Lincoln","Libby",8134,902,0.00894854586129754,0.0308571428571429,0.0738095238095238,1655
2018-02-28,"74128","OK","Tulsa","Tulsa","Tulsa",8135,850,0,0.00354191263282172,-0.00117508813160987,4253
2018-02-28,"70754","LA","Baton Rouge","Livingston","Livingston",8136,1301,-0.0106463878326996,-0.0158850226928896,-0.0195930670685757,1936
2018-02-28,"78204","TX","San Antonio","Bexar","San Antonio",8137,1063,0.00283018867924528,0.00853889943074004,0.0683417085427136,3880
2018-02-28,"60152","IL","Chicago","McHenry","Marengo",8138,1592,0.000628535512256443,0.00823305889803673,0.0297542043984476,4080
2018-02-28,"28170","NC",,"Anson","Wadesboro",8139,798,0.00125470514429109,0.00884955752212389,0.0513833992094862,3994
2018-02-28,"61254","IL","Davenport","Henry","Geneseo",8140,1307,0.00306983883346124,0.000765696784073507,-0.023168908819133,4029
2018-02-28,"16635","PA","Altoona","Blair","Allegheny",8141,918,-0.0285714285714286,-0.0545829042224511,-0.146046511627907,2981
2018-02-28,"15963","PA","Somerset","Somerset","Windber",8142,811,-0.00855745721271394,0.0124843945068664,0.0124843945068664,3546
2018-02-28,"31632","GA","Valdosta","Lowndes","Hahira",8143,1136,0,-0.00263388937664618,0.0133809099018733,3384
2018-02-28,"98930","WA","Yakima","Yakima","Grandview",8144,1098,0.0129151291512915,0.0527325023969319,0.0892857142857143,3248
2018-02-28,"32219","FL","Jacksonville","Duval","Jacksonville",8145,1138,0.0115555555555556,0.0224618149146451,0.0354868061874431,3627
2018-02-28,"59044","MT","Billings","Yellowstone","Laurel",8146,1204,-0.00165837479270315,-0.00986842105263158,0.0194750211685013,3769
2018-02-28,"29010","SC",,"Lee","Bishopville",8147,929,-0.00214822771213749,-0.0010752688172043,0.0287929125138427,2346
2018-02-28,"91914","CA","San Diego","San Diego","Chula Vista",8148,3147,-0.000952380952380952,0.000954198473282443,0.0496997998665777,5018
2018-02-28,"74432","OK","McAlester","Pittsburg","Eufaula",8149,888,-0.00224719101123596,-0.00112485939257593,-0.0358306188925081,3460
2018-02-28,"81625","CO","Craig","Moffat","Craig",8150,1241,-0.00321285140562249,-0.0205209155485399,-0.00160901045856798,3827
2018-02-28,"38843","MS","Tupelo","Itawamba","Fulton",8151,989,0.0143589743589744,0.0248704663212435,0.0302083333333333,3024
2018-02-28,"89029","NV","Las Vegas","Clark","Laughlin",8152,1081,0.00651769087523277,0.0178907721280603,0.0374280230326296,3366
2018-02-28,"03874","NH","Boston","Rockingham","Seabrook",8153,2041,-0.00341796875,-0.00826044703595724,0.0461301896463352,3560
2018-02-28,"44056","OH","Akron","Summit","Macedonia",8154,1580,-0.00252525252525253,-0.00566393958464443,0.0408432147562582,4577
2018-02-28,"95425","CA","Santa Rosa","Sonoma","Cloverdale",8155,2626,0.0285938112025069,0.0554662379421222,0.0802139037433155,3456
2018-02-28,"97113","OR","Portland","Washington","Cornelius",8156,1688,0.00416418798334325,0.0187085093542547,0.0273889227023737,3198
2018-02-28,"23662","VA","Virginia Beach","Poquoson City","Poquoson",8157,1690,0.001778304682869,0.00356294536817102,0.0107655502392344,5059
2018-02-28,"78578","TX","Brownsville","Cameron","Port Isabel",8158,1159,-0.00770547945205479,-0.0202874049027895,0.0202464788732394,4959
2018-02-28,"36110","AL","Montgomery","Montgomery","Montgomery",8159,684,-0.00145985401459854,0.00884955752212389,0.0208955223880597,5431
2018-02-28,"78416","TX","Corpus Christi","Nueces","Corpus Christi",8160,1069,0.0151946818613485,0.062624254473161,0.0378640776699029,4581
2018-02-28,"08048","NJ","Philadelphia","Burlington","Lumberton",8161,2142,0.00657894736842105,0.0170940170940171,0.0312951372171401,3859
2018-02-28,"93210","CA","Fresno","Fresno","Coalinga",8162,1159,0.00607638888888889,0.0175592625109745,0.048868778280543,3068
2018-02-28,"32501","FL","Pensacola","Escambia","Pensacola",8163,873,0.00576036866359447,0.0162980209545984,0.0331360946745562,3882
2018-02-28,"53098","WI","Watertown","Jefferson","Watertown",8164,1163,-0.00513259195893926,0.00605536332179931,-0.0177364864864865,3973
2018-02-28,"14411","NY","Rochester","Orleans"," Albion",8165,1217,-0.00245901639344262,-0.00245901639344262,-0.0161681487469685,3312
2018-02-28,"30436","GA","Vidalia","Toombs","Lyons",8166,951,0.00210748155953635,0.0149413020277481,0.0473568281938326,2046
2018-02-28,"53558","WI","Madison","Dane","Mc Farland",8167,1507,0.00937709310113865,0.0216949152542373,-0.0468058191018343,4251
2018-02-28,"98250","WA",,"San Juan","Friday Harbor",8168,1867,-0.00426666666666667,-0.0276041666666667,0.0571913929784824,3609
2018-02-28,"18014","PA","Allentown","Northampton","Moore",8169,1467,-0.00542372881355932,-0.0213475650433622,0.011026878015162,3552
2018-02-28,"98550","WA","Aberdeen","Grays Harbor","Hoquiam",8170,911,0.0022002200220022,-0.00109649122807018,0.0884109916367981,4373
2018-02-28,"01030","MA","Springfield","Hampden","Agawam",8171,1675,0.0133091349062311,0.0145366444579043,0.0188564476885645,3885
2018-02-28,"18353","PA","East Stroudsburg","Monroe","Ross",8172,1357,-0.00147167034584253,-0.00804093567251462,0.0350877192982456,4368
2018-02-28,"74948","OK","Fort Smith","Sequoyah","Muldrow",8173,856,-0.00580720092915215,-0.00465116279069767,0.0239234449760766,3220
2018-02-28,"32222","FL","Jacksonville","Duval","Jacksonville",8174,1290,0.0109717868338558,0.0205696202531646,0.0311750599520384,2954
2018-02-28,"98823","WA","Moses Lake","Grant","Ephrata",8175,1018,-0.00488758553274682,0,0.142536475869809,2880
2018-02-28,"73025","OK","Oklahoma City","Oklahoma","Edmond",8176,2098,-0.0159474671669794,-0.0502489814395654,-0.0629745422063421,4560
2018-02-28,"18447","PA","Scranton","Lackawanna","Olyphant",8177,1130,-0.00440528634361234,0.0319634703196347,0.0970873786407767,3733
2018-02-28,"60548","IL","Chicago","DeKalb","Sandwich",8178,1343,0.000745156482861401,0.00149142431021626,0.000745156482861401,4319
2018-02-28,"28364","NC","Lumberton","Robeson","Maxton",8179,801,0.00125,0.0177890724269377,0.0402597402597403,1491
2018-02-28,"46163","IN","Indianapolis","Hancock","New Palestine",8180,1494,0.0074173971679029,-0.0099403578528827,-0.0112508272667108,4475
2018-02-28,"71047","LA","Shreveport","Caddo","Keithville",8181,1037,0.0146771037181996,0.0401203610832497,0.0474747474747475,4118
2018-02-28,"18252","PA","Pottsville","Schuylkill","Tamaqua",8182,721,0.0126404494382022,0.0649926144756278,-0.0269905533063428,4586
