"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-02-28,"10025","NY","New York","New York","New York",0,3634,-0.00710382513661202,-0.0225927918235611,-0.0196924736984084,11590
2018-02-28,"60657","IL","Chicago","Cook","Chicago",1,2071,-0.00192771084337349,-0.0133396855645545,-0.0114558472553699,19955
2018-02-28,"10023","NY","New York","New York","New York",2,3927,-0.0167751627441162,-0.0489222572051344,-0.00607441154138193,16863
2018-02-28,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,1925,-0.00259067357512953,-0.0072202166064982,-0.0118069815195072,27381
2018-02-28,"77494","TX","Houston","Fort Bend","Cinco Ranch",4,2259,0.00534045393858478,0.0116435288849082,0.0198645598194131,26710
2018-02-28,"60614","IL","Chicago","Cook","Chicago",5,2272,-0.00525394045534151,-0.0160242529233434,-0.0315430520034101,22779
2018-02-28,"79936","TX","El Paso","El Paso","El Paso",6,1014,-0.00196850393700787,0.00396039603960396,0.014,29177
2018-02-28,"77084","TX","Houston","Harris","Houston",7,1444,0.00208188757807078,0.00697350069735007,0.00979020979020979,25525
2018-02-28,"10002","NY","New York","New York","New York",8,3672,-0.00298669562856367,-0.018968741651082,0.0231262190025077,3802
2018-02-28,"10467","NY","New York","Bronx","New York",9,1793,0.00167597765363128,0.0118510158013544,0.0717274357441721,1043
2018-02-28,"60640","IL","Chicago","Cook","Chicago",10,1658,0.00120772946859903,0.00181268882175227,0.00545785324439054,15051
2018-02-28,"77449","TX","Houston","Harris","Houston",11,1444,0.00208188757807078,0.00697350069735007,0.0104968509447166,29511
2018-02-28,"94109","CA","San Francisco","San Francisco","San Francisco",12,4419,0.00363388598682716,0.00226808800181447,-0.00584926884139483,6444
2018-02-28,"11226","NY","New York","Kings","New York",13,2403,-0.000415973377703827,0.0113636363636364,0.0393598615916955,2383
2018-02-28,"10016","NY","New York","New York","New York",14,3741,-0.00266595574513463,-0.0113636363636364,0.0190683737401253,12425
2018-02-28,"11375","NY","New York","Queens","New York",15,2115,0.00142045454545455,0.0023696682464455,-0.0171933085501859,14260
2018-02-28,"11235","NY","New York","Kings","New York",16,2318,-0.00172265288544358,0.010462074978204,0.0126692878986457,8672
2018-02-28,"37013","TN","Nashville","Davidson","Nashville",17,1457,0.00275292498279422,0.00552104899930987,0.0210231254379818,20170
2018-02-28,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2792,0.00540151242347857,0.0160116448326055,0.0697318007662835,10712
2018-02-28,"60647","IL","Chicago","Cook","Chicago",19,1988,-0.00250878073256397,-0.016328550222662,0.0158405723045478,11867
2018-02-28,"37211","TN","Nashville","Davidson","Nashville",20,1582,0,0.00253485424588086,0.0449141347424042,18679
2018-02-28,"10009","NY","New York","New York","New York",21,4152,-0.0109575988565984,-0.0435383552176918,-0.015647226173542,1910
2018-02-28,"78660","TX","Austin","Travis","Pflugerville",22,1630,-0.00305810397553517,-0.00427611484422724,-0.00972053462940462,21745
2018-02-28,"60618","IL","Chicago","Cook","Chicago",23,1998,-0.00249625561657514,-0.014792899408284,-0.00843672456575682,13018
2018-02-28,"10029","NY","New York","New York","New York",24,3389,-0.00440658049353702,-0.015398024404416,-0.00352837400764481,1569
2018-02-28,"10011","NY","New York","New York","New York",25,4386,-0.0112714156898106,-0.0506493506493507,-0.0285714285714286,10867
2018-02-28,"10128","NY","New York","New York","New York",26,3724,-0.00931098696461825,-0.0309653916211293,0.0114068441064639,11139
2018-02-28,"77573","TX","Houston","Galveston","League City",27,2005,0.000998502246630055,0.00551654964894684,0.00551654964894684,24390
2018-02-28,"77584","TX","Houston","Brazoria","Pearland",28,1891,0.00318302387267905,0.00585106382978723,-0.018681888946549,21614
2018-02-28,"28269","NC","Charlotte","Mecklenburg","Charlotte",29,1366,0.00293685756240822,0.0118518518518519,0.0467432950191571,25170
2018-02-28,"11201","NY","New York","Kings","New York",30,2999,-0.00530679933665008,-0.0147831800262812,0.0369986168741355,9360
2018-02-28,"79912","TX","El Paso","El Paso","El Paso",31,1260,0,-0.000793021411578113,-0.0102120974076984,19142
2018-02-28,"78572","TX","McAllen","Hidalgo","Mission",32,1079,0.00746965452847806,0.0375,0,18773
2018-02-28,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,2238,-0.000446627958910228,0.00268817204301075,0.0616698292220114,21290
2018-02-28,"30349","GA","Atlanta","Clayton","Riverdale",34,1145,0.00262697022767075,0.0105913503971756,0.0671015843429636,22468
2018-02-28,"20002","DC","Washington","District of Columbia","Washington",35,2723,-0.00692924872355945,-0.0190922190201729,-0.00183284457478006,13747
2018-02-28,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,4872,0.00370828182941904,0.0133111480865225,0.0280649926144756,8039
2018-02-28,"78130","TX","San Antonio","Comal","New Braunfels",37,1488,-0.000671591672263264,0,0.0177838577291382,19318
2018-02-28,"78613","TX","Austin","Williamson","Cedar Park",38,1746,0.00172117039586919,0.00229621125143513,0.00518134715025907,22080
2018-02-28,"20009","DC","Washington","District of Columbia","Washington",39,2744,-0.00651701665459812,-0.0224438902743142,-0.0227920227920228,11751
2018-02-28,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,1600,0.00313479623824451,0.00946372239747634,0.0362694300518135,23914
2018-02-28,"10462","NY","New York","Bronx","New York",41,1615,-0.0170419963481436,-0.0104166666666667,-0.0432464454976303,13334
2018-02-28,"10456","NY","New York","Bronx","New York",42,1912,0.00104712041884817,0.00157150340492404,0.0419618528610354,674
2018-02-28,"37042","TN","Clarksville","Montgomery","Clarksville",43,956,0.00104712041884817,0.00737618545837724,0.0191897654584222,24053
2018-02-28,"10003","NY","New York","New York","New York",44,4296,-0.00693481276005548,-0.0280542986425339,0.0349313418453385,8582
2018-02-28,"77429","TX","Houston","Harris","Cypress",45,1768,0.00683371298405467,0.0172612197928654,0.00511654349061967,24171
2018-02-28,"11206","NY","New York","Kings","New York",46,2726,0.0051622418879056,0.010752688172043,0.00925583117363939,2628
2018-02-28,"63376","MO","St. Louis","Saint Charles","Saint Peters",47,1453,0.00553633217993079,0.0104311543810848,0.0175070028011204,25642
2018-02-28,"60613","IL","Chicago","Cook","Chicago",48,1663,-0.0012012012012012,-0.0012012012012012,-0.0012012012012012,17233
2018-02-28,"77479","TX","Houston","Fort Bend","Sugar Land",49,2312,0.00478053020425902,0.00478053020425902,-0.0306079664570231,25517
2018-02-28,"30044","GA","Atlanta","Gwinnett","Lawrenceville",50,1370,0.00735294117647059,0.0163204747774481,0.0514198004604758,22689
2018-02-28,"73099","OK","Oklahoma City","Canadian","Yukon",51,1240,0.00161550888529887,0.00242522231204527,0.00813008130081301,24628
2018-02-28,"77036","TX","Houston","Harris","Houston",52,1290,0.0031104199066874,0.016548463356974,0.0117647058823529,9968
2018-02-28,"77433","TX","Houston","Harris","Cypress",53,1799,0.00727883538633819,0.0204197390811117,0.00502793296089385,20591
2018-02-28,"10463","NY","New York","Bronx","New York",54,2082,-0.00620525059665871,-0.0220760920620009,-0.000959692898272553,2307
2018-02-28,"11230","NY","New York","Kings","New York",55,2403,-0.00907216494845361,-0.0139515798112433,0.00754716981132076,5850
2018-02-28,"60629","IL","Chicago","Cook","Chicago",56,1442,0.00138888888888889,-0.00345542501727712,0.0076869322152341,18932
2018-02-28,"11209","NY","New York","Kings","New York",57,2395,-0.00249895876718034,0.0054575986565911,0.0131133671742809,6730
2018-02-28,"60625","IL","Chicago","Cook","Chicago",58,1820,-0.000549148819330038,-0.00273972602739726,0.0111111111111111,10595
2018-02-28,"30043","GA","Atlanta","Gwinnett","Lawrenceville",59,1500,0.00200400801603206,0.00468854655056932,0.0288065843621399,23447
2018-02-28,"75034","TX","Dallas-Fort Worth","Collin","Frisco",60,2651,0.00378644452858766,0.00683630839346753,0.00683630839346753,14261
2018-02-28,"11212","NY","New York","Kings","New York",61,2248,-0.00618921308576481,-0.0166229221347332,-0.0183406113537118,1624
2018-02-28,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",62,2056,0.00243783520234032,0.00784313725490196,0.0264603095356965,6229
2018-02-28,"28277","NC","Charlotte","Mecklenburg","Charlotte",63,1927,0,0.00155925155925156,-0.0041343669250646,22137
2018-02-28,"10024","NY","New York","New York","New York",64,4089,-0.0170673076923077,-0.0711040436165379,-0.0763496724644229,10081
2018-02-28,"85032","AZ","Phoenix","Maricopa","Phoenix",65,1400,0.00214745884037223,0.00574712643678161,0.048689138576779,20270
2018-02-28,"07030","NJ","New York","Hudson","Hoboken",66,2892,-0.00172592336900242,-0.0153217568947906,-0.036321226257914,15025
2018-02-28,"11214","NY","New York","Kings","New York",67,2278,-0.0078397212543554,-0.0218978102189781,-0.0189491817398794,3319
2018-02-28,"21234","MD","Baltimore","Baltimore","Parkville",68,1631,0,-0.000612745098039216,0.0212899185973701,21618
2018-02-28,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",69,2236,-0.00223114680946006,0.00359066427289048,0.0085701398285972,27081
2018-02-28,"78521","TX","Brownsville","Cameron","Brownsville",70,850,-0.010477299185099,-0.0373725934314836,-0.0252293577981651,20316
2018-02-28,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",71,1564,0.00128040973111396,0,0.0122977346278317,23784
2018-02-28,"77077","TX","Houston","Harris","Houston",72,2104,0.0033381020505484,0.0144648023143684,0.0283479960899316,11595
2018-02-28,"94501","CA","San Francisco","Alameda","Alameda",73,3436,0.00556043312847527,0.0150664697193501,0.0352515818017475,11678
2018-02-28,"30096","GA","Atlanta","Gwinnett","Duluth",74,1450,0.00276625172890733,0.00764419735927728,0.0298295454545455,14383
2018-02-28,"78704","TX","Austin","Travis","Austin",75,2391,0.000418410041841004,0.00167574361122748,0.000837170364169108,10653
2018-02-28,"98052","WA","Seattle","King","Redmond",76,2707,-0.00294659300184162,-0.0113221329437546,0.0269347496206373,17006
2018-02-28,"77379","TX","Houston","Harris","Tomball",77,1852,0.00706905927134312,0.0198237885462555,0.0294608115619789,23554
2018-02-28,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",78,1543,0.00194805194805195,0.00652315720808871,0.0489462950373895,10356
2018-02-28,"11221","NY","New York","Kings","New York",79,2511,-0.0075098814229249,-0.0110279637652619,0.00762439807383628,695
2018-02-28,"78245","TX","San Antonio","Bexar","San Antonio",80,1297,0.00154440154440154,0.00777000777000777,0.0326433121019108,19134
2018-02-28,"11229","NY","New York","Kings","New York",81,2333,-0.00426803243704652,-0.00934182590233546,-0.0118593816179585,8970
2018-02-28,"08701","NJ","New York","Ocean","Lakewood",82,1912,-0.00208768267223382,-0.00208768267223382,0.0148619957537155,20778
2018-02-28,"11207","NY","New York","Kings","New York",83,2225,-0.00447427293064877,-0.0102313167259786,-0.0146147032772365,3358
2018-02-28,"60619","IL","Chicago","Cook","Chicago",84,1386,0.00144508670520231,-0.00144092219020173,0.0251479289940828,12950
2018-02-28,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,4000,0.00452034153691612,0.0101010101010101,0.0269576379974326,5581
2018-02-28,"94110","CA","San Francisco","San Francisco","San Francisco",86,4588,-0.00174064403829417,-0.00239182430963253,0.00371909866549989,8887
2018-02-28,"78666","TX","Austin","Hays","San Marcos",87,1437,0.00209205020920502,-0.0103305785123967,-0.0157534246575342,10036
2018-02-28,"30024","GA","Atlanta","Gwinnett","Suwanee",88,1939,0.0015495867768595,0.0015495867768595,0.0259259259259259,21041
2018-02-28,"60610","IL","Chicago","Cook","Chicago",89,1867,-0.00902335456475584,-0.0286160249739854,0.0258241758241758,22246
2018-02-28,"10019","NY","New York","New York","New York",90,4073,-0.00682760302365277,-0.0232613908872902,-0.0121270919233568,10034
2018-02-28,"44107","OH","Cleveland","Cuyahoga","Lakewood",91,1308,-0.0022883295194508,-0.0238805970149254,0.00460829493087558,10554
2018-02-28,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",92,1659,-0.00120409391932571,-0.00240529164161155,0.025974025974026,11262
2018-02-28,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",93,1719,0.00350262697022767,0.00939518496770405,0.0177619893428064,19357
2018-02-28,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",94,1967,0.00101781170483461,0.00203769740193581,0.0061381074168798,26991
2018-02-28,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",95,2143,-0.00602968460111317,-0.00556844547563805,-0.0398745519713262,22906
2018-02-28,"11377","NY","New York","Queens","New York",96,2209,0.000906207521522429,-0.000452488687782805,0.00226860254083485,4687
2018-02-28,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2412,0.00249376558603491,0.005,0.0729537366548043,8276
2018-02-28,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",98,1657,0.0266418835192069,0.0717981888745149,0.0662805662805663,15399
2018-02-28,"02169","MA","Boston","Norfolk","Quincy",99,2380,0.00762066045723963,0.0214592274678112,0.0325379609544469,11265
2018-02-28,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,1318,-0.000758150113722517,0.00151975683890578,0.0177606177606178,19557
2018-02-28,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",101,2321,-0.000430663221360896,0.000431034482758621,0.0516538287267784,11489
2018-02-28,"66062","KS","Kansas City","Johnson","Olathe",102,1799,0.0089736399326977,0.0198412698412698,0.00558971492453885,20537
2018-02-28,"44035","OH","Cleveland","Lorain","Elyria",103,850,-0.00234741784037559,-0.010477299185099,0.0107015457788347,19465
2018-02-28,"95630","CA","Sacramento","Sacramento","Folsom",104,2258,0.00133037694013304,0.00758589915216421,0.0194130925507901,21045
2018-02-28,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",105,2335,0.00128644939965695,0.000428449014567267,0.033643204957946,21184
2018-02-28,"11234","NY","New York","Kings","New York",106,2276,0.00043956043956044,0.00441306266548985,-0.0273504273504274,12036
2018-02-28,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",107,2848,0.00211118930330753,0.00564971751412429,0.0436057163796262,16819
2018-02-28,"85710","AZ","Tucson","Pima","Tucson",108,1138,0.00352733686067019,0.00352733686067019,0.0595903165735568,16512
2018-02-28,"19143","PA","Philadelphia","Philadelphia","Philadelphia",109,1106,0.00454132606721163,0.0109689213893967,0.0404515522107244,21832
2018-02-28,"78745","TX","Austin","Travis","Austin",110,1659,-0.00180505415162455,-0.00836820083682008,-0.00420168067226891,14779
2018-02-28,"11355","NY","New York","Queens","New York",111,2217,-0.00314748201438849,-0.0102678571428571,0.000451263537906137,8641
2018-02-28,"10314","NY","New York","Richmond","New York",112,2221,0.00588768115942029,0.00361500225937641,0.0100045475216007,17405
2018-02-28,"60617","IL","Chicago","Cook","Chicago",113,1345,0.0022354694485842,0,0.0166288737717309,18506
2018-02-28,"30281","GA","Atlanta","Henry","Stockbridge",114,1256,0.00641025641025641,0.0244698205546493,0.0855661192739844,19952
2018-02-28,"32210","FL","Jacksonville","Duval","Jacksonville",115,1042,0.00773694390715667,0.0146056475170399,0.0235756385068762,18914
2018-02-28,"37075","TN","Nashville","Sumner","Hendersonville",116,1692,0.00355871886120996,0.00415430267062315,-0.00587544065804935,21644
2018-02-28,"94558","CA","Napa","Napa","Napa",117,2849,0.00849557522123894,0.0428257686676428,0.0995754534928599,15603
2018-02-28,"60611","IL","Chicago","Cook","Chicago",118,1966,-0.0145363408521303,-0.0395701025891549,0.00408580183861083,25195
2018-02-28,"11215","NY","New York","Kings","New York",119,2825,-0.0101611772950245,-0.0251897860593513,0.0280203784570597,6222
2018-02-28,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,3228,-0.000309693403530505,-0.00707474623192864,0.00248447204968944,4935
2018-02-28,"85225","AZ","Phoenix","Maricopa","Chandler",121,1355,0.0022189349112426,0.00818452380952381,0.0415065334358186,19297
2018-02-28,"91910","CA","San Diego","San Diego","Chula Vista",122,2453,0.000815993472052224,0.00491601802539943,0.0487387772552373,14666
2018-02-28,"87111","NM","Albuquerque","Bernalillo","Albuquerque",123,1374,-0.000727272727272727,0.000728332119446468,0.0238450074515648,18473
2018-02-28,"28027","NC","Charlotte","Cabarrus","Concord",124,1425,0.00140548137737175,0.00210970464135021,0.0409057706355004,20441
2018-02-28,"06010","CT","Hartford","Hartford","Bristol",125,1490,-0.00467601870407482,-0.013898080741231,-0.0171503957783641,16870
2018-02-28,"78240","TX","San Antonio","Bexar","San Antonio",126,1356,-0.00147275405007364,-0.00513573000733676,0.00892857142857143,11392
2018-02-28,"87114","NM","Albuquerque","Bernalillo","Albuquerque",127,1295,0.000772797527047913,0.00935307872174591,0.0368294635708567,19865
2018-02-28,"89108","NV","Las Vegas","Clark","Las Vegas",128,1179,0.00769230769230769,0.0172562553925798,0.0708446866485014,18353
2018-02-28,"85308","AZ","Phoenix","Maricopa","Glendale",129,1458,0.00275103163686382,0.00482425913163336,0.0253164556962025,21295
2018-02-28,"11211","NY","New York","Kings","New York",130,3122,-0.003511011809767,-0.0110864745011086,0.00839793281653747,3767
2018-02-28,"17603","PA","Lancaster","Lancaster","Lancaster",131,1185,0,0.00423728813559322,0.0431338028169014,17259
2018-02-28,"93722","CA","Fresno","Fresno","Fresno",132,1344,0.00523560209424084,0.0166414523449319,0.037037037037037,19351
2018-02-28,"80134","CO","Denver","Douglas","Parker",133,2415,0.00541215653621982,0.0121542330259849,0.0215736040609137,20477
2018-02-28,"48180","MI","Detroit","Wayne","Taylor",134,1004,0.00500500500500501,0.0100603621730382,0.0590717299578059,21133
2018-02-28,"85281","AZ","Phoenix","Maricopa","Tempe",135,1364,0.000733675715333822,0,0.0380517503805175,10989
2018-02-28,"78577","TX","McAllen","Hidalgo","Pharr",136,907,0.00331858407079646,0.0168161434977578,-0.0141304347826087,14893
2018-02-28,"94533","CA","Vallejo","Solano","Fairfield",137,1953,0.00205233453052848,0.00566426364572606,0.0631464344039194,16938
2018-02-28,"15601","PA","Pittsburgh","Westmoreland","Greensburg",138,965,0.00311850311850312,0.00207684319833853,-0.0252525252525253,17643
2018-02-28,"95608","CA","Sacramento","Sacramento","Carmichael",139,1877,0.0016008537886873,0.0124056094929881,0.0768789443488239,16585
2018-02-28,"43055","OH","Columbus","Licking","Newark",140,867,0.00813953488372093,0.0140350877192982,0.0296912114014252,18896
2018-02-28,"43081","OH","Columbus","Franklin","Westerville",141,1532,0.00657030223390276,0.005249343832021,0.0206528980679547,19009
2018-02-28,"44060","OH","Cleveland","Lake","Mentor",142,1333,-0.00448095593726662,-0.000749625187406297,-0.00224550898203593,23645
2018-02-28,"80013","CO","Denver","Arapahoe","Aurora",143,1897,0.00264270613107822,0.00583244962884412,0.0463320463320463,23318
2018-02-28,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",144,1846,0.00217155266015201,0.0126165660998354,0.0382452193475816,20961
2018-02-28,"20906","MD","Washington","Montgomery","Silver Spring",145,1991,-0.000502008032128514,0.00201308505284348,0.0132315521628499,20922
2018-02-28,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",146,1633,0.000612745098039216,0.00307125307125307,0.00492307692307692,23029
2018-02-28,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,4445,0.00542863605519113,0.00611136260751471,0.0185609532538955,11138
2018-02-28,"43123","OH","Columbus","Franklin","Grove City",148,1400,0.000714796283059328,-0.0014265335235378,0.0447761194029851,20450
2018-02-28,"97229","OR","Portland","Washington","Cedar Mill",149,2309,-0.00986277873070326,-0.0359081419624217,-0.0458677685950413,19543
2018-02-28,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",150,1571,0,-0.00380469245402663,0.0207927225471085,20287
2018-02-28,"91709","CA","Riverside","San Bernardino","Chino Hills",151,3063,0.00492125984251968,0.00393313667649951,0.0251004016064257,20597
2018-02-28,"11385","NY","New York","Queens","New York",152,2291,-0.0095114569822741,-0.0205215904232578,0.0155141843971631,3075
2018-02-28,"85364","AZ","Yuma","Yuma","Yuma",153,887,0.00225988700564972,0.0125570776255708,0.0313953488372093,16914
2018-02-28,"11373","NY","New York","Queens","New York",154,2141,0.00140318054256314,-0.00325884543761639,-0.00741770978210477,6011
2018-02-28,"14850","NY","Ithaca","Tompkins","Ithaca",155,1810,0.0151430173864274,0.0197183098591549,0.120049504950495,9671
2018-02-28,"65807","MO","Springfield","Greene","Springfield",156,834,0.00240384615384615,0.0121359223300971,-0.003584229390681,15888
2018-02-28,"98012","WA","Seattle","Snohomish","Bothell",157,2370,-0.00252525252525253,-0.00587248322147651,0.020671834625323,18152
2018-02-28,"77459","TX","Houston","Fort Bend","Missouri City",158,1863,0.00161290322580645,0.00975609756097561,-0.0100956429330499,21459
2018-02-28,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",159,3395,0.00177043375627029,0.00147492625368732,0,22234
2018-02-28,"95823","CA","Sacramento","Sacramento","Sacramento",160,1545,-0.000646830530401035,0.00129617627997408,0.0826909600560616,15889
2018-02-28,"44256","OH","Cleveland","Medina","Medina",161,1581,-0.0124921923797626,-0.0423985463355542,-0.00690954773869347,20079
2018-02-28,"02148","MA","Boston","Middlesex","Malden",162,2401,0.00334308399498537,0.0199660152931181,0.0122259696458685,7765
2018-02-28,"60620","IL","Chicago","Cook","Chicago",163,1389,0.00216450216450216,0,0.0281273131014064,13586
2018-02-28,"10028","NY","New York","New York","New York",164,4107,-0.00797101449275362,-0.0455496165465954,-0.0331920903954802,7369
2018-02-28,"27410","NC",,"Guilford","Greensboro",165,1442,0.000693962526023595,-0.00345542501727712,0.0634218289085546,18783
2018-02-28,"45011","OH","Cincinnati","Butler","Hamilton",166,1551,0.00193798449612403,0.00518470511989631,0.034,20559
2018-02-28,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",167,1879,-0.00791974656810982,-0.0182863113897597,0.00106553010122536,18069
2018-02-28,"33647","FL","Tampa","Hillsborough","Tampa",168,1745,0.00229753015508329,0.00114744693057946,-0.0107709750566893,19266
2018-02-28,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",169,2652,0.00188893086513034,0.00340522133938706,0.0494657696873763,13005
2018-02-28,"11238","NY","New York","Kings","New York",170,2759,-0.00969131371141421,-0.0209368346344925,0.0207177210506844,4125
2018-02-28,"60634","IL","Chicago","Cook","Chicago",171,1798,0.00390843104410944,0.00728291316526611,0.0135287485907554,19208
2018-02-28,"08753","NJ","New York","Ocean","Toms River",172,1945,-0.00256410256410256,0.00309437854564208,0.0253031101739589,23873
2018-02-28,"06902","CT","Stamford","Fairfield","Stamford",173,2405,0.00250104210087536,-0.0041407867494824,0.00796311818943839,12115
2018-02-28,"65203","MO","Columbia","Boone","Columbia",174,1323,-0.00150943396226415,-0.0112107623318386,0.00151400454201363,16989
2018-02-28,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",175,1347,-0.00148257968865827,0.003725782414307,-0.0189366351056082,11212
2018-02-28,"98103","WA","Seattle","King","Seattle",176,2792,-0.00392436674991081,-0.0134275618374558,0.0283609576427256,14475
2018-02-28,"92345","CA","Riverside","San Bernardino","Hesperia",177,1343,0.000745156482861401,0.00599250936329588,0.0625,20434
2018-02-28,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",178,1430,-0.000698812019566737,0.0106007067137809,0.0711610486891386,14915
2018-02-28,"92126","CA","San Diego","San Diego","San Diego",179,2513,0,0.00279329608938547,0.0354346930366708,19085
2018-02-28,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,3811,0.00900185332274292,0.0258411843876178,0.0484181568088033,4954
2018-02-28,"43130","OH","Columbus","Fairfield","Lancaster",181,1055,0.00094876660341556,0.0302734375,-0.0149393090569561,18212
2018-02-28,"27406","NC",,"Guilford","Greensboro",182,902,0.00110987791342952,-0.00879120879120879,0.0134831460674157,21285
2018-02-28,"60016","IL","Chicago","Cook","Des Plaines",183,1699,0.00117855038302887,0.00771055753262159,0.0315725561627201,21079
2018-02-28,"46307","IN","Chicago","Lake","Crown Point",184,1538,-0.00259403372243839,-0.0115681233933162,0.00457217504898759,27324
2018-02-28,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",185,1774,-0.00448933782267116,-0.00782997762863535,0.0114025085518814,19297
2018-02-28,"28314","NC","Fayetteville","Cumberland","Fayetteville",186,832,0.00120336943441637,0.00240963855421687,-0.00834326579261025,8724
2018-02-28,"27610","NC","Raleigh","Wake","Raleigh",187,1254,0.0032,0.0112903225806452,0.033800494641385,19860
2018-02-28,"89121","NV","Las Vegas","Clark","Las Vegas",188,1205,0.00333055786844296,0.0117548278757347,0.050566695727986,15552
2018-02-28,"29732","SC","Charlotte","York","Rock Hill",189,1337,-0.00668647845468053,-0.0197947214076246,0.0834683954619125,18178
2018-02-28,"75056","TX","Dallas-Fort Worth","Denton","The Colony",190,1805,-0.00276243093922652,-0.00496141124586549,0.0186230248306998,14451
2018-02-28,"30040","GA","Atlanta","Forsyth","Cumming",191,1707,0.00352733686067019,0.00176056338028169,0.0184964200477327,17862
2018-02-28,"30188","GA","Atlanta","Cherokee","Woodstock",192,1490,-0.00200937709310114,-0.000670690811535882,0.0311418685121107,21859
2018-02-28,"79938","TX","El Paso","El Paso","El Paso",193,1108,-0.0018018018018018,-0.0124777183600713,0,17766
2018-02-28,"92336","CA","Riverside","San Bernardino","Fontana",194,2211,0.005,0.0109739368998628,0.0156178226917777,22680
2018-02-28,"99301","WA","Kennewick","Franklin","Pasco",195,1347,0.000742942050520059,0.00447427293064877,0.0274599542334096,17936
2018-02-28,"20011","DC","Washington","District of Columbia","Washington",196,2652,0.00151057401812689,-0.00970873786407767,0.0160919540229885,15436
2018-02-28,"77095","TX","Houston","Harris","Houston",197,1697,0.00473653049141504,0.0089179548156956,0.00951814396192742,19876
2018-02-28,"91911","CA","San Diego","San Diego","Chula Vista",198,2348,0.000426075841499787,0.00599828620394173,0.0605239385727191,14219
2018-02-28,"77845","TX","College Station","Brazos","College Station",199,1720,0.00526008182349503,0.00998238402818555,-0.0249433106575964,16237
2018-02-28,"92503","CA","Riverside","Riverside","Riverside",200,1924,0.00365153886280647,0.00997375328083989,0.0659279778393352,18364
2018-02-28,"94536","CA","San Francisco","Alameda","Fremont",201,3166,0,0.00094846664558963,0.022609819121447,18006
2018-02-28,"27587","NC","Raleigh","Wake","Wake Forest",202,1661,0.00120554550934298,0.000602409638554217,0.0342465753424658,20496
2018-02-28,"21740","MD","Hagerstown","Washington","Hagerstown",203,1097,0.000912408759124088,0.00457875457875458,-0.00992779783393502,18966
2018-02-28,"11233","NY","New York","Kings","New York",204,2333,-0.00384286934244236,-0.00934182590233546,-0.00849978750531237,655
2018-02-28,"07302","NJ","New York","Hudson","Jersey City",205,2651,0.00454717696097006,-0.00450619601952685,-0.0317750182615048,12189
2018-02-28,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",206,2313,-0.00129533678756477,-0.00430477830391735,0.0362903225806452,10682
2018-02-28,"22191","VA","Washington","Prince William","Woodbridge",207,1812,-0.00384826827927433,-0.0130718954248366,0.00165837479270315,16365
2018-02-28,"19111","PA","Philadelphia","Philadelphia","Philadelphia",208,1272,0.00236406619385343,-0.00469483568075117,0.0324675324675325,16219
2018-02-28,"89117","NV","Las Vegas","Clark","Las Vegas",209,1469,0.00136332651670075,0.00754458161865569,0.0485367594575303,18053
2018-02-28,"87120","NM","Albuquerque","Bernalillo","Albuquerque",210,1239,0.0048661800486618,0.0180772391125719,0.0282157676348548,20772
