"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"89117","Las Vegas","NV","Las Vegas","Clark",36,,,,,,,0.691900691900692,0.702247191011236,0.694444444444444,0.712401055408971,0.715630885122411,0.725011731581417,0.758459743290548,0.721257852304708,0.687919463087248,0.667364016736402,0.724213286713287,0.712401055408971,0.687134502923977,0.701754385964912,0.692513368983957,0.663924946891981,0.67425141128059,0.67425141128059,0.672494956287828,0.706762749445676,0.679977567932573,0.7044384667115,0.726552892834648,0.716156765667629,0.659758444668808,0.682749203459263,0.673076923076923,0.681160433690093,0.695159629248198,0.682749203459263,0.681998413957177,0.677672678652708,0.682500682500683,0.682749203459263,0.703360870574964,0.714485850378257,0.723514211886305,0.738424636114832,0.723745473357475,0.701417370965683,0.697674418604651,0.6963492478256,0.700652938221999,0.699960804807944,0.702247191011236,0.777907429015947,0.754342861007637,0.75966465425397,0.783475783475784,0.744281781119288,0.729946524064171,0.676751592356688,0.700589970501475,0.710611371554819,0.714595062797748,0.735294117647059,0.721073506963657,0.756055118936843,0.770454545454546,0.756055118936843,0.714549515292966,0.73360843649702,0.731734523145566,0.72312242159153,0.701754385964912,0.758459743290548,0.730565730565731,0.758459743290548,0.748863386008132,0.776892430278884,0.758459743290548,0.780818370165746,0.78125,0.786522380718151,0.790419547662507,0.794176042356056,0.771158665895508,0.761641784322998,0.81998474446987,0.81668870070628
"92592","Temecula","CA","Riverside","Riverside",37,,,0.833333333333333,0.816194488677947,0.84901989126383,0.854782038292677,0.851674035184673,0.848484848484849,0.854700854700855,0.823280011115868,0.827586206896552,0.835544718667228,0.813797541936555,0.816326530612245,0.821124597145418,0.84085027092806,0.848453230054967,0.860016420361248,0.869565217391304,0.854863221884498,0.840454545454545,0.821692686935086,0.828037773821044,0.837531486146096,0.826692568173663,0.831399845320959,0.843546932810994,0.831212388034441,0.827097282394644,0.851836037574722,0.823428190239391,0.83024073898701,0.842851667305481,0.844468030780676,0.841827435226272,0.82892749244713,0.829004562550096,0.839506751330685,0.839630562552477,0.837531486146096,0.837138508371385,0.855876366080986,0.863310220926833,0.847517331625997,0.830577124949829,0.845531587057011,0.865051903114187,0.839630562552477,0.861098502042669,0.862777321281841,0.836470096194061,0.834339411569815,0.845531587057011,0.860749066872392,0.861573808156232,0.8421875,0.864820772319791,0.882538005186279,0.865724381625442,0.845531587057011,0.859185349536629,0.850947965579887,0.868725868725869,0.850947965579887,0.87118837594591,0.905432661027977,0.880572220452922,0.892857142857143,0.850983358547655,0.919167500504809,0.842581074804744,0.882450882450882,0.881203798439316,0.882732119819641,0.87527352297593,0.965700965700966,0.966022651565623,0.976621131340729,0.971502590673575,0.959183673469388,0.933786078098472,0.949062308012309,0.976361767728674,0.966740437480261,0.97103136671482,0.9790170711731
"32244","Jacksonville","FL","Jacksonville","Duval",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682182985553772,0.696312342172592,0.665124349334876,0.688143916496122,0.712804561949197,0.695216907675195,0.717227023242639,0.71193275501523,0.724979270450435,0.721649484536082,0.698075743557223,0.726565514957572,0.739795918367347,0.750470868000487
"33186","The Crossings","FL","Miami-Fort Lauderdale","Miami-Dade",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07568190549366,1.09865470852018,1.14683618010275,1.15033716779056,1.13396624472574,1.14543338265983,1.13330772185939,1.14511267781312,1.11939344329788,1.10759493670886,1.06893542757417,1.06501489569386,1.13330772185939,1.13414157215487
"30062","Marietta","GA","Atlanta","Cobb",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862696179972381,0.898123324396783,0.852971956439632,0.900655021834061,0.902358749314317,0.895734857249927,0.887008733624454,0.863275781614559,0.855472371001887,0.866839647619909,0.875627751039427,0.871869286120541
"30052","Loganville","GA","Atlanta","Gwinnett",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59435017100763,0.60802590800348,0.633371027375708,0.654296875,0.675933609958506,0.679228258481624,0.662745098039216,0.66288681143343,0.646626297577855,0.686569774837807,0.629699248120301,0.631797207718557,0.659314690823159,0.659314690823159
"34787","Winter Garden","FL","Orlando","Orange",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796542553191489,0.815393217587214,0.8276740237691,0.853838643758657,0.832196452933151,0.806126114107433,0.858892955605097,0.842830009496676,0.848142164781906,0.869070825211176,0.850159404888417,0.849865361056835,0.844797178130511,0.841783491208778
"32218","Jacksonville","FL","Jacksonville","Duval",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686544236196063,0.720889366312368,0.706168256196591,0.692381284233177,0.697175808474033,0.691386267366589,0.684250764525994,0.691372195525811,0.69060352647627,0.684709944275139,0.686897810569803,0.682638753138187,0.715300805305542,0.746741529598927
"28078","Huntersville","NC","Charlotte","Mecklenburg",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.740363189983328,0.707547169811321,0.708582089552239,0.724287783679382,0.764154959557258,0.7631822386679,0.73566610455312,0.737856388595565,0.743040945656094,0.727025979061652,0.737262989530826,0.746446817420436,0.755672300898432,0.756171649331776
"30022","Johns Creek","GA","Atlanta","Fulton",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803992395437262,0.793791574279379,0.871563466790567,0.925088417329797,0.894481972412621,0.868941932667803,0.866187855932559,0.871959614502065,0.872242175474602,0.893683352427955,0.898346898758168,0.881159432134888,0.882381363277864,0.918876345497506
"33027","Miramar","FL","Miami-Fort Lauderdale","Broward",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16100450004321,1.1518771331058,1.1518771331058,1.0893790117928,1.07733743747595,1.16877045348294,1.17011472620899,1.15139553601982,1.18588793359028,1.1715880853261,1.16877045348294,1.16395078150981,1.17650694248991,1.16452372987241
"89052","Henderson","NV","Las Vegas","Clark",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789141414141414,0.803108808290155,0.810028416734793,0.852238774221302,0.825921219822109,0.841376715182303,0.840579710144927,0.831460674157303,0.816484666906276,0.81213109138291,0.808695652173913,0.819418676561534,0.842588232717557,0.815202312108296
"34953","Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737601328000509,0.781691093119739,0.795455292492639,0.797069247620445,0.780590717299578,0.766372503483511,0.765736461705872,0.768584691734354,0.763285292338909,0.763285292338909,0.763535400277649,0.793828264758497,0.776129356761617,0.786122588596839
"91710","Chino","CA","Riverside","San Bernardino",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0717230008244,1.12337662337662,1.08861726508785,1.08417574217848,1.12478790827657,1.20418848167539,1.2291052114061,1.15597358647315,1.14836423699915,1.14207400639561,1.12704918032787,1.14583913940137,1.18758987925655,1.1444921316166
"89123","Las Vegas","NV","Las Vegas","Clark",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.747422680412371,0.72192513368984,0.722970039079462,0.746652935118435,0.734177215189873,0.790113283558485,0.806451612903226,0.786273171901311,0.810038349806545,0.79864472410455,0.764405915349312,0.761296660117878,0.761690466016191,0.738068812430633
"32225","Jacksonville","FL","Jacksonville","Duval",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810810810810811,0.819552489563181,0.858545617670466,0.859581154298818,0.859497645211931,0.847497639282342,0.820588096227173,0.814814814814815,0.799338478500551,0.838150289017341,0.801020408163265,0.807319698600646,0.812872023809524,0.834539416505805
"75035","Frisco","TX","Dallas-Fort Worth","Collin",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.770591207680647,0.775510204081633,0.785696567897894,0.748076923076923,0.747896540978498,0.772946859903382,0.747896540978498,0.761071334873927,0.800802626778548,0.801119016738556,0.795940075919015,0.778008203329535,0.800676128091085,0.802772808586762,0.806854430243335,0.814293389310278,0.811535202462019,0.79731937365808,0.802772808586762,0.814847069525954,0.819277319922413,0.801787717682655,0.847283165130905,0.833333333333333,0.826128417037508,0.841198577575575,0.837410685361385,0.802772808586762,0.823643410852713,0.826967873876511,0.836431226765799,0.823643410852713,0.841121495327103,0.845134336528618,0.858435687130323,0.847767032360056,0.861216580538679,0.862131968555451,0.863303470933593,0.821220930232558,0.799921930997959,0.8326394742374,0.826123662662124,0.843799058084772,0.829625923867367,0.843799058084772,0.838803792851933,0.847868217054264,0.847510979885267,0.847153742716271,0.82216913411803,0.810159842347274,0.81430097195954,0.839964633068081,0.833333333333333,0.85079890791982,0.839785303398608
"94509","Antioch","CA","San Francisco","Contra Costa",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12017522401895,1.1733739863708,1.20274324903558,1.13094424129841,1.09783212896053,1.01160261058738,1.07282132908874,1.11160515784793,1.21951219512195,1.23270750988142,1.13497686106096,1.06257378984652,1.17302052785924,1.11889307361232
"32828","Orlando","FL","Orlando","Orange",54,,,,,,,0.68908092965477,0.691420429751749,0.701816669246247,0.668740279937792,0.664845594794153,0.672375690607735,0.663763414829971,0.661051729169707,0.670031055900621,0.644279578289731,0.672215108834827,0.675675675675676,0.699984197370982,0.685421724112959,0.681037536588108,0.680422919508868,0.676612617402091,0.684931506849315,0.685723627440405,0.68075117370892,0.670794633642931,0.685107460197828,0.705386246631263,0.698254364089776,0.702574800066577,0.719683339330695,0.737410071942446,0.715488215488216,0.700579159096084,0.698254364089776,0.699019289241504,0.702211242091506,0.698263099840311,0.698254364089776,0.703951484236367,0.723172628304821,0.723172628304821,0.732217573221757,0.708908406524467,0.723172628304821,0.719287789700588,0.723172628304821,0.700651756898517,0.713677504233107,0.734346831087366,0.740609496810772,0.737898465171192,0.729643462226091,0.743423560808235,0.730994152046784,0.708426547352722,0.744756574657683,0.741837524636756,0.747181856482058,0.75,0.746850118061441,0.735960144927536,0.747588424437299,0.742251724580328,0.770888392073492,0.750924214417745,0.750885896527286,0.745327102803738,0.723172628304821,0.722814498933902,0.723192019950125,0.746205825454347,0.760432007854688,0.767263427109974,0.778047933310177,0.781804516733491,0.804941969299888,0.811308887386529,0.786054912150066,0.75492341356674,0.769178184396426,0.752823086574655,0.802171290711701,0.826853291861068,0.8183526500671
"60622","Chicago","IL","Chicago","Cook",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59090909090909,1.59090909090909,1.80357142857143,1.6304347826087,1.5,1.4,1.28583333333333,1.28,1.33768100511073,1.40365322733295,1.45833333333333,1.45833333333333
"30135","Douglasville","GA","Atlanta","Douglas",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588235294117647,0.61358603399976,0.582610487010087,0.635307207091631,0.607619047619048,0.608532351867237,0.658898904906968,0.586601307189543,0.614015783296269,0.603535353535353,0.593000481675096,0.604517267772638,0.597099065373441
"89031","North Las Vegas","NV","Las Vegas","Clark",57,,,,,0.643294475547716,0.656201749871333,0.644837527392736,0.648208469055375,0.632911392405063,0.634399947073612,0.63588850174216,0.643380915734565,0.624739691795085,0.626976587470576,0.624215809284818,0.646950092421442,0.652642419336106,0.638695884553715,0.642523364485981,0.635740436154339,0.638792102206736,0.625,0.619335347432024,0.616713447890281,0.617647058823529,0.621101871101871,0.612528667238315,0.617283950617284,0.628944047118216,0.626235992089651,0.634288747346072,0.638421573145131,0.632942326490714,0.630482645646571,0.632926859447889,0.621875,0.62015503875969,0.629447181171319,0.63006300630063,0.632307570362421,0.644541963795941,0.633434748021716,0.63903743315508,0.634962805526036,0.640454995054402,0.630239433321625,0.618148991961484,0.62171572835713,0.630099996301,0.624350311850312,0.628667225481978,0.626348695298294,0.641613198900092,0.631604989020948,0.647748303516348,0.661210422654358,0.651602732527588,0.645161290322581,0.640073321498443,0.631807985664253,0.647249190938511,0.650650650650651,0.655696202531646,0.673178458289335,0.654912005002761,0.671785028790787,0.687364161943451,0.685145350879463,0.67638932784161,0.641630901287554,0.655733193505426,0.679544405110051,0.652721774193548,0.683216243677363,0.697611292073833,0.708867192231333,0.712481987936033,0.71664829106946,0.703998741373827,0.722129935890183,0.713965980304387,0.715839840925664,0.715839840925664,0.702028081123245,0.702519379844961,0.742528378651179
"33157","Village of Palmetto Bay","FL","Miami-Fort Lauderdale","Miami-Dade",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09068943298969,1.08191653786708,1.10472823685373,1.10838110838111,1.14536175736958,1.15769712140175,1.11111111111111,1.09332238736041,1.12875707006965,1.1454753722795,1.16596002422774,1.12130479102956
"75002","Allen","TX","Dallas-Fort Worth","Collin",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808080808080808,0.777219650941029,0.810868635002139,0.835792218137628,0.837138508371385,0.858926692370291,0.857519788918206,0.794223826714801,0.820025895554596,0.81772498857926,0.783928571428571,0.793100321864092,0.808631844585409,0.803973013493253
"33511","Brandon","FL","Tampa","Hillsborough",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785457809694794,0.824569739795571,0.872387700019279,0.873841084261086,0.888429752066116,0.875392234608894,0.836869401225837,0.827501432339244,0.815022994379152,0.813221406086044,0.815022994379152,0.815620365793376,0.829432167288866,0.832540437678401
"30253","McDonough","GA","Atlanta","Henry",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597924187725632,0.601587908632566,0.604078491727588,0.613182706006095,0.625279142474319,0.630537371827054,0.625279142474319,0.62207488299532,0.618319394663481,0.652859072489869,0.621282047025361,0.646853146853147,0.654040404040404,0.654040404040404
"94513","Brentwood","CA","San Francisco","Contra Costa",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08394833948339,1.06165781951817,0.949620151939224,1.06969425942771,1.14793467819404,1.10905349794239,1.02448720619993,1.03185284881113,1.04314841156946,1.10270049099836,1.10423044330867,1.07447285778376,1.00456621004566,1.03059273422562,1.06463878326996,1.09410922930959,1.06826100327659,1.11317637339942,1.15457115928369,1.10041265474553,1.10734124447205,1.19397463002114,1.21383030897499
"60637","Chicago","IL","Chicago","Cook",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.05336414997432,1.09090909090909,1.08695652173913,1.11111111111111,1.13636363636364,1.09307359307359,1.11111111111111,1.07142857142857,1.04166666666667,1.04166666666667,1.04166666666667
"30101","Acworth","GA","Atlanta","Cobb",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666759840771402,0.706436420722135,0.693756194251734,0.679708518943236,0.729587902631877,0.737883495839137,0.731089022588811,0.714914783421898,0.71448275862069,0.691320292693837,0.769045323047252,0.732076741837765
"77346","Atascocita","TX","Houston","Harris",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671019223793979,0.674019607843137,0.671499990613766,0.692273336310853,0.72661217075386,0.726321905868681,0.714601238267556,0.681622686441949,0.677637947725073,0.687529634898056,0.730119783687112,0.725537162198557,0.727715642928992,0.744106599141696,0.775,0.751072961373391,0.75252915625757,0.743243243243243,0.777146208335225,0.777146208335225,0.760431541838846,0.757986815415821,0.731594881713601,0.74719800747198,0.750401100721573,0.77820787669501,0.795753252128516,0.79668440575267,0.743243243243243,0.775430794886048,0.723683464475816,0.732643380767572,0.758366602433979,0.692678388870809,0.7274490785645,0.720805553149145,0.709982788296041,0.716469239587314,0.722059439095856,0.743878674913158,0.724921630094044,0.738084220268394,0.756310198115424,0.75944170771757,0.769002375296912,0.743243243243243,0.749318801089918,0.743243243243243,0.738552437223043,0.74560147990116
"92620","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60818713450292,1.63992869875223,1.66594547814799,1.63486363034556,1.65795724465558,1.69713732026843,1.65562913907285,1.66595472020504,1.66996477229479,1.65321421365417,1.66750884284992,1.66728417932568,1.67256702584495,1.66527021365731
"96706","Ewa Beach","HI","Urban Honolulu","Honolulu",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82233146067416,1.7555266579974,1.77450664662838,1.83342063907805,1.84964200477327,1.84110830256431,1.83492955348402,1.77200298090047,1.80368227893766,1.81596295972362,1.80418844860356,1.81768855127509,1.78735105407883,1.77729734737026
"77070","Houston","TX","Houston","Harris",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.698529671966828,0.729405630865485,0.75098814229249,0.72463768115942,0.694939680275747,0.727883538633819,0.718439958946288,0.716042925087501,0.747998901066263,0.714285714285714,0.720568864318864,0.727773406766326,0.733619206131422
"89074","Henderson","NV","Las Vegas","Clark",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.747487388111682,0.735992402659069,0.727864016779532,0.739732805541811,0.760375774341033,0.735068360349572,0.738884045335658,0.772626931567329,0.761977573904179,0.767958656330749,0.801913337084975,0.791686127977581,0.828472295061646,0.809822361546499,0.789444722439365,0.757827845759786,0.770717045942465,0.770717045942465,0.771540078054638
"92562","Murrieta","CA","Riverside","Riverside",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831297419014096,0.956175298804781,0.881009615384615,0.88791684124762,0.932311621966794,0.943607446298795,0.944103661422204,0.970496894409938,0.979858464888405,1.00038476337053,1.00890207715134,1.01193565127141,1.0162037037037,0.971065322227093
"76137","Fort Worth","TX","Dallas-Fort Worth","Tarrant",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743134235612964,0.751402074752583,0.789522844120545,0.776220145379024,0.765350877192982,0.781103432649824,0.784010600706714,0.754970120620502,0.754374158815612,0.754374158815612,0.744331742243437,0.754374158815612
"89147","Las Vegas","NV","Las Vegas","Clark",72,,,,,,,,,,,,,0.655515370705244,0.660438144329897,0.674548863422545,0.668303327877796,0.666370501999112,0.679963735267452,0.663390663390663,0.656857593273778,0.662780720162191,0.65720294426919,0.657030268771484,0.669269380925823,0.680272108843537,0.683131897004729,0.683426573943376,0.693251533742331,0.678541136556404,0.660438144329897,0.684427368940617,0.693251533742331,0.703191083146217,0.688511238011567,0.678519002516198,0.689995071463775,0.691533948030176,0.695825049701789,0.692906758606703,0.690902882455718,0.693251533742331,0.695825049701789,0.687002652519894,0.678257546809324,0.656186481989511,0.674200424897353,0.681223318967754,0.680504466631634,0.706070035845118,0.694742489270386,0.706596165550822,0.711098717233687,0.729549384283466,0.729743331655762,0.704592901878914,0.707866062196771,0.701571034496685,0.704592901878914,0.679190751445087,0.675887265135699,0.700200534759358,0.709406200735681,0.758553905745642,0.704592901878914,0.714627151051625,0.724699773475693,0.69453829172206,0.729232720355105,0.708792295169513,0.700208975790352,0.719510440374317,0.695825049701789,0.724248927038627,0.721164094264398,0.733053074093536,0.757820058045792,0.784409295653252,0.75207468879668,0.720949957591179,0.733735691305533,0.760755508919203,0.745702730030334,0.762847965738758,0.764058679706601,0.762498585255964,0.753095740426647
"92130","San Diego","CA","San Diego","San Diego",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68013611229264,1.68013611229264,1.70954086616737,1.7416123124262,1.73075576119525,1.74104031751741,1.7329448961396,1.75681923254739,1.74389636273044,1.73267326732673,1.71306209850107,1.70268336148229,1.7005858038668,1.7223561832587
"30144","Kennesaw","GA","Atlanta","Cobb",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72202166064982,0.727750809061489,0.725522552255226,0.726744186046512,0.742447516641065,0.720664142482334,0.754716981132076,0.712723100154388,0.723370429252782,0.718294887005396,0.726861592215501,0.731019151846785,0.758272058823529,0.764676862358165
"78254","San Antonio","TX","San Antonio","Bexar",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637557456276861,0.689163498098859,0.689163498098859,0.690040078033809,0.690040078033809,0.694087403598972,0.713352156589449,0.722222222222222,0.720268721550676,0.697122937866616,0.690686313483335,0.67448176972523,0.689791091840757,0.692241130660513
"28540","Jacksonville","NC","Jacksonville","Onslow",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559644122525643,0.560619383145909,0.568181818181818,0.588474025974026,0.585217824129355,0.5720823798627,0.56935817805383,0.580502675617059,0.584092926028231,0.568181818181818,0.564847116765853,0.572310920282908,0.56935817805383,0.568769998117824
"92563","Murrieta","CA","Riverside","Riverside",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759492573435813,0.861615245009074,0.801066958703653,0.75875486381323,0.822309617447265,0.84110075454949,0.762602481558055,0.777453838678329,0.790545454545455,0.829871601208459,0.830815709969788,0.803789551140545,0.839923705513186,0.921495389314714,0.938967136150235,0.886613386613387,0.887573964497041,0.860987838332213,0.901179341195608,0.920214906156067,0.881087784639871,0.886100386100386
"77373","Spring","TX","Houston","Harris",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730846774193548,0.700216951216947,0.715576178772212,0.715720743345053,0.715720743345053,0.724891802987812,0.742091526915574,0.742447516641065,0.742447516641065,0.749219562955255,0.749786965721207,0.728450020234723,0.75599551532719,0.749098032059234
"77375","Tomball","TX","Houston","Harris",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715002508780733,0.723993400987225,0.805224529665213,0.810309768862845,0.81793259751275,0.814412635735439,0.810055865921788,0.810795299737393,0.76856390747759,0.746450342107956,0.791527838771886,0.792393026941363,0.79945180447693,0.797867906219885,0.804350509496122
"29229","Columbia","SC","Columbia","Richland",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29414347221264,1.35151719518461,1.28907381918285,1.29512635379061,1.2987012987013,1.3921568627451,1.40625,1.38888888888889,1.2962962962963,1.31973178275134,1.29905556354571,1.3184584178499,1.33985242362737,1.39345760233918
"23456","Virginia Beach","VA","Virginia Beach","Virginia Beach City",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855293573740176,0.87073796636759,0.8859357696567,0.877926421404682,0.866256233678803,0.882352941176471,0.863457614497617,0.833680049927189,0.821972734562951,0.840672538030424,0.845665961945032,0.866570291301852,0.862422997946612
"89148","Las Vegas","NV","Las Vegas","Clark",82,,,,,0.666370501999112,0.669818754925138,0.666370501999112,0.665322580645161,0.663201663201663,0.658122618635262,0.661608825765798,0.658329400660689,0.662100456621005,0.663201663201663,0.655872667398463,0.665280665280665,0.658964912063592,0.653602249293975,0.646409073238342,0.643021539363003,0.641936916925811,0.650652985074627,0.64568345323741,0.63742437337943,0.621687153034572,0.63780737704918,0.631215714508304,0.64432439821156,0.656704563356614,0.65884476534296,0.661853188929001,0.649350649350649,0.662249287102632,0.647704183874397,0.650406504065041,0.643952061154906,0.642254601226994,0.64968814968815,0.653167864141084,0.648636953699697,0.664825372010411,0.653076469383975,0.656470588235294,0.680333675759181,0.665301622962913,0.674507090971982,0.66044842398633,0.658004158004158,0.6571826625387,0.656470588235294,0.665983606557377,0.653167864141084,0.669267962032747,0.688582852065749,0.677565392354125,0.666370501999112,0.666370501999112,0.659068384539148,0.656470588235294,0.663064833005894,0.676305970149254,0.676056338028169,0.6767665075303,0.674676524953789,0.702859912748425,0.70856438693777,0.707996717675896,0.703107199817726,0.675858340091917,0.687124776857443,0.718046587645683,0.677757239679606,0.697695944406471,0.694102604384862,0.703733479409443,0.708549834671705,0.70189701897019,0.697294776119403,0.713194178117809,0.717379578819005,0.711736716891356,0.720197150105815,0.713501646542261,0.713214701598127,0.717497258845238,0.724238026124819
