"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"60610","Chicago","IL","Chicago","Cook",29,,,,,,,,2.12844036697248,2.10972222222222,2.0687908496732,2.07687165775401,2.10238095238095,2.12027027027027,2.12859518348624,2.10833333333333,2.3,2.30588235294118,2.30502450980392,2.38961038961039,2.35909090909091,2.33943427620632,2.33943427620632,2.29717571585041,2.4106190537139,2.39583333333333,2.33224070450098,2.38571428571429,2.36666666666667,2.41379310344828,2.34583333333333,2.30867063492063,2.28398396982555,2.21739130434783,2.19077949651198,2.27571428571429,2.2757881773399,2.29696428571429,2.30125523012552,2.31216216216216,2.32272727272727,2.34738372093023,2.4338051623647,2.31918016194332,2.3278463648834,2.33875338753388,2.34444444444444,2.3546511627907,2.26993006993007,2.44435146443515,2.25214285714286,2.30779569892473,2.36446886446886,2.36295768528337,2.38285714285714,2.33249832999332,2.31324110671937,2.29440628066732,2.32768049707302,2.28087239282691,2.28273561301084,2.46788194444444,2.33990147783251,2.29512195121951,2.3825,2.39,2.50418994413408,2.32526150627615,2.26214285714286,2.35047619047619,2.26214285714286,2.29583333333333,2.32942817294282,2.5578231292517,2.53333333333333,2.68333333333333,2.43181818181818,2.35,2.4860119047619,2.48019480519481,2.40533333333333,2.42361111111111,2.42361111111111,2.47619047619048,2.57191780821918,2.67619047619048
"33025","Miramar","FL","Miami-Fort Lauderdale","Broward",30,,,,,,,,,,,,1.20593692022263,1.19638346776828,1.20296846011132,1.22511485451761,1.22511485451761,1.19175107947728,1.22235157159488,1.2,1.20593692022263,1.16666666666667,1.1759170347609,1.20814375226491,1.18110236220472,1.21875,1.25588697017268,1.21581736968172,1.23961576342529,1.18922830485611,1.23426911907067,1.22727272727273,1.22511485451761,1.23426911907067,1.23031496062992,1.22895622895623,1.25413152036365,1.26156433978133,1.26289207868155,1.26262626262626,1.24666666666667,1.21822033898305,1.22991157867562,1.26156433978133,1.27357707120094,1.28819945486612,1.32,1.31881313131313,1.26903553299492,1.27952755905512,1.30084226646248,1.32719435736677,1.31540648694187,1.27867556848057,1.27182091610376,1.27428154602502,1.26262626262626,1.30165289256198,1.3849765258216,1.33986521943271,1.33986521943271,1.37795275590551,1.39728717573986,1.35514705882353,1.38888888888889,1.36195008618751,1.37733887733888,1.34228187919463,1.33744855967078,1.38888888888889,1.38888888888889,1.35002410800386,1.40121951219512,1.40972794723825,1.38214343532459,1.36861252115059,1.42716535433071,1.43755615453729,1.46518049568966,1.39779944825816,1.29399585921325,1.39883121573262,1.3986013986014,1.39076070679844,1.32620746979179,1.38474295190713
"02169","Quincy","MA","Boston","Norfolk",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91304347826087,1.83333333333333,1.95454545454545,1.90652173913043,2,1.82608695652174,1.82971014492754,1.74234693877551,1.67647058823529,1.66666666666667,1.6648590021692,1.75,1.7
"78745","Austin","TX","Austin","Travis",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11616071428571,1.13624075167311,1.24479166666667,1.11235017902658,1.09518348623853,1.12627127939628,1.13058675558676,1.06431026018655,1.04761904761905,1.15015360983103,1.2188995215311,1.27067733151804
"11355","New York","NY","New York","Queens",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26616652578191,2.20660136393907,2.23706896551724,2.05721003134796,1.86111111111111,1.95257442138098,2.05956112852665,2.18518518518519,2.21906793567443,2.325,2.3014440433213,2.20123460666433,2.26049515608181,2.16947286160841,2.26636363636364,2.28233305156382,2.16584967320261,2.04478311966964,2.06512187667151,2.08728067309856,2.03955500618047,2.14460784313725,2.22648031351794,1.97297440236937,2.03313253012048,2.31578947368421,2.125,2.33333333333333,2.42307692307692,2.375,2.375,2.38805970149254,2.5,2.5,2.5,2.42857142857143,2.18865598027127,2.18181818181818,2.33932337434095
"60617","Chicago","IL","Chicago","Cook",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.952380952380952,1,1.05555555555556,1.05555555555556,1,1.0534188034188,1,1,1,1.05555555555556
"11215","New York","NY","New York","Kings",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19230769230769,3.15789473684211,3.14285714285714,3.16397849462366,3.15811403508772,3.14835164835165,3.125,3.27922077922078,3.28427128427128,3.25,3.2,3.2,3.24276094276094,3.27349768875193,3.18754774637128,3.29489291598023,3.23574730354391,3.17914438502674,3.07539682539683,3.22222222222222,3.25938215102975,3.32588235294118,3.33333333333333,3.375,3.375,3.34166666666667,3.30165289256198,3.332,3.3,3.22902097902098,3.2,3.17741935483871,3.25
"60611","Chicago","IL","Chicago","Cook",36,,,2.1557762030323,2.17738061657928,2.26511226252159,2.31699945237794,2.27792207792208,2.33536585365854,2.33564285714286,2.33827689841715,2.33100233100233,2.32469512195122,2.30549007444169,2.33100233100233,2.58493031358885,2.61324041811847,2.51829268292683,2.49273255813953,2.48619096761512,2.53809847198642,2.4765478424015,2.4421768707483,2.42613134187972,2.45432083188762,2.45578231292517,2.40202876219825,2.5,2.54981391851887,2.59259259259259,2.58554006968641,2.54746754063136,2.49677419354839,2.48662640207075,2.41917424550351,2.47330960854093,2.48475609756098,2.50407830342577,2.53668091655267,2.59344660194175,2.73371508379888,2.69166666666667,2.73214975845411,2.65319691332507,2.61224489795918,2.5546875,2.57522123893805,2.54091227846487,2.59157894736842,2.81184103811841,2.76630690356412,2.77943169070074,2.75873983739837,2.78392330383481,2.76923076923077,2.70416666666667,2.72134700289694,2.71411181863505,2.76652892561983,2.63431542461005,2.61313868613139,2.63030303030303,2.65,2.6671490593343,2.69099462365591,2.76923076923077,2.72042253521127,2.74301675977654,2.69340366039654,2.72863636363636,2.68714602314701,2.67164179104478,2.68098218584497,2.72177419354839,2.88980070339977,2.93213159968479,2.81580414012739,2.775,2.77728494623656,2.89216944801027,2.70309653916211,2.6246719160105,2.60445276648939,2.61757631330649,2.65671641791045,2.63517060367454
"33009","Hallandale","FL","Miami-Fort Lauderdale","Broward",37,,,,,,,,,,,,,,,,,,1.00590219224283,1.0989010989011,1.10714285714286,1.03661616161616,1.11916835699797,1.13628881987578,1.05405405405405,1.03378378378378,1.11764705882353,1.12068965517241,1.19868637110016,1.14334239130435,1.18778195488722,1.25,1.31125,1.30285898143041,1.29411764705882,1.28205128205128,1.26773386534929,1.25877192982456,1.25700102767379,1.25523012552301,1.30315315315315,1.29411764705882,1.34285714285714,1.33467381590706,1.47354138398915,1.41599045346062,1.33601429848079,1.35331416678425,1.39964788732394,1.4375,1.48046347682616,1.35714285714286,1.31666666666667,1.28586363636364,1.42857142857143,1.51,1.31605640771895,1.30116279069767,1.45833333333333,1.53846153846154,1.53224974200206,1.40291806958474,1.38888888888889,1.33333333333333,1.45903479236813,1.34680134680135,1.36842105263158,1.46520146520147,1.40577507598784,1.55,1.49803149606299,1.53393665158371,1.53571428571429,1.47523204563132,1.53571428571429,1.52680652680653,1.60714285714286,1.64042939042939,1.62738496071829,1.68350168350168,1.81628574410353,1.90114068441065,1.92926045016077,1.90961171228517,1.90961171228517,1.90114068441065
"11211","New York","NY","New York","Kings",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8625,3.76941248972884,3.8,3.86215095986038,3.87048429319372,4,3.9975,3.92783059636992,3.85625,3.6940558739255,3.61868565545642,3.5,3.675,3.65442857142857,3.75729166666667
"60620","Chicago","IL","Chicago","Cook",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05157342657343,1,0.976495726495726,0.95,0.987519500780031,1,1,1.01290322580645,1.03932533187852,1.04166666666667,1.03589743589744,1.04934979885864,1.04083333333333,1.02264528081123
"06902","Stamford","CT","Stamford","Fairfield",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82142857142857,1.78174603174603,1.85714285714286,1.85040322580645,2,2,2.04129477878108,1.87313512361466,1.87313512361466,1.86057692307692,1.88,1.67363904314899,1.65,1.75294117647059
"11238","New York","NY","New York","Kings",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.15263157894737,3.18136363636364,3.10416666666667,3.11111111111111,3.21825396825397,3.26363636363636,3.29655882352941,3.28571428571429,3.36607142857143,3.53970588235294,3.5491935483871,3.44827586206897,3.57306533979311,3.56428571428571,3.33333333333333,3.24944444444444,3.25925925925926,3.3,3.3153087919275
"07002","Bayonne","NJ","New York","Hudson",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56818181818182,1.59545454545455,1.57142857142857,1.8,1.89867124649733,2.08636363636364,1.99615384615385,1.99166666666667,2.08333333333333,1.9047619047619,2,2,1.77247474747475
"07302","Jersey City","NJ","New York","Hudson",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93458781362007,2.99586776859504,2.96202293664223,2.96059293521222,2.88050796944678,2.85714285714286,2.9,2.95051698670606,2.95723384895359,2.95964125560538,2.98786181139122,2.97297297297297,2.95504566963794,2.90865268739455,2.9339605734767,2.9339605734767,2.90198643410853,2.90909090909091,2.94798060208901,2.92879065301394,2.92879065301394,2.95568669527897,3,2.99,3.00641025641026,2.97999297999298,2.96137339055794,2.96137339055794,2.96137339055794,3,2.99,2.98148648648649,3.05302223405672,2.995,2.995,2.98148648648649,3.01724137931034,3.11764705882353,3.13520796719391,3.15789473684211,2.96875,2.93458781362007,3,3.1175,2.99444444444444,3.01724137931034,3.15148305084746,3.12989811912226,3.488046029802,3.11538461538462,3.17572494083335,3.17796610169492,3.4376120606256,3.40735068912711,3.41856552962298,3.07051282051282
"92109","San Diego","CA","San Diego","San Diego",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72266666666667,2.68206583860398,2.62727272727273,2.63636363636364,2.64444444444444,2.82916666666667,2.74955516014235,2.85532879818594,2.84468623481781,2.65925925925926,2.6587962962963,2.67716535433071,2.8,2.69588068181818
"92101","San Diego","CA","San Diego","San Diego",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76795376291195,3.04985361057016,3.212890625,3.03186022610483,3.03932510761172,3.04678998911861,3.24232081911263,3.10604395604396,2.87601463739188,3.04924242424242,2.89444444444444,3.04924242424242,2.99938800489596,2.94392523364486
"07093","West New York","NJ","New York","Hudson",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01944652206432,2.01944652206432,1.96997261786511,2.06551724137931,2.05263157894737,2.12815827109487,2.11345939933259,2.24,2.26931789579663,2.0617551732735,2.37341772151899,2.51856345885635,2.75,2.54820936639118,2.6957695769577,2.27,2.11743841596508,2.1875,2.10741465535986,2.14417808219178,2.11177606177606,2.33333333333333,2.2502446183953,2.1625,2.25840336134454,2.14093406593407,2.12290502793296,2.25856514222851,2.27857142857143,2.36443644364436,2.13207547169811,2.13571428571429,2.11513157894737,2.07142857142857,2.03170289855072,2.04257246376812,2.07692307692308,2.13571428571429
"60626","Chicago","IL","Chicago","Cook",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16666666666667,1.33333333333333,1.3625,1.33636363636364,1.4,1.35549199084668,1.31428571428571,1.32083333333333,1.4,1.4,1.2967032967033,1.32291666666667,1.38095238095238,1.4749373433584,1.4,1.44444444444444,1.45833333333333,1.4784188034188,1.47222222222222,1.39285714285714,1.47760180995475,1.49583333333333,1.54166666666667,1.50952380952381,1.47692307692308,1.47454702329594,1.5,1.5,1.5,1.44658753709199,1.42244533006336,1.47267206477733,1.47179487179487,1.54090909090909,1.5,1.5
"90004","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19375,2.33442028985507,2.42692307692308,2.45927601809955,2.5,2.66356334428624,2.71,2.35824675324675,2.474375,2.46625905797101,2.66397849462366,2.68722466960352
"10027","New York","NY","New York","New York",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54280089025852,3.53331579540757,3.52641272902604,3.54591589267286,3.55555555555556,3.603,3.415625,3.2975,3.13333333333333,3.15,3.37222222222222,3.45532781228433,3.32666666666667
"11372","New York","NY","New York","Queens",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.49137931034483,2.48275862068966,2.57142857142857,2.5,2.57142857142857,2.5,2.45454545454545,2.45608628659476,2.5,2.5611620795107,2.46666666666667,2.49137931034483,2.46666666666667,2.44895833333333,2.4,2.39130434782609,2.39565217391304,2.375,2.4,2.42805383022774,2.34042553191489,2.3125,2.38769230769231,2.3125,2.44791666666667,2.35625,2.375,2.25,2.40442307692308,2.5,2.36111111111111,2.425,2.45123106060606,2.45123106060606,2.47586206896552,2.42857142857143,2.4,2.39285714285714,2.275,2.303125,2.39333333333333
"33311","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15806945863126,1.1313639220616,1.04545454545455,1.11821086261981,1.12362156034216,1.14113366526235,1.15367553865653,1.13386377921262,1.26932125576256,1.18181818181818,1.16240681576145,1.15814696485623,1.15814696485623,1.19808306709265,1.25,1.31164742917104
"11218","New York","NY","New York","Kings",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.57323966408269,2.72794117647059,2.70294117647059,2.75,2.72727272727273,2.6875,2.63157894736842,2.55555555555556,2.44444444444444,2.44444444444444,2.49616071428571,2.6680790960452
"33027","Miramar","FL","Miami-Fort Lauderdale","Broward",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27498337608055,1.27388535031847,1.28503412729462,1.27272727272727,1.27272727272727,1.26588654351319,1.26328388524174,1.24945887445887,1.24723467517062,1.26074498567335,1.25537249283668,1.26673612920031,1.30192188468692,1.3164652343324
"11223","New York","NY","New York","Kings",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2.02911731528483,2,2.09001233045623,2.09172847136382,2.11,2.2,2.12142857142857,2,1.90304789550073,2.11875,2.11055555555556,2.03241785607311
"02155","Medford","MA","Boston","Middlesex",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375,1.5,1.58144438587243,1.66945373467113,1.91278337531486,2,1.9696,1.91987179487179,1.70251491901108,1.69565217391304,1.5975,1.7,1.68217609162491,1.65945477226073,1.76923076923077
"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71468253968254,2.56428571428571,2.5,2.60196905766526,2.63181818181818,2.63181818181818,2.68990384615385,2.66,2.8125,2.89026537216828,2.79333333333333,2.57368421052632
"10701","Yonkers","NY","New York","Westchester",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89822641921818,1.8,1.88492063492063,1.8944099378882,1.86266924564797,1.8939808133658,1.89272179036764,1.8935516888434,1.95089285714286,1.97727272727273,2.01207243460765,2.02702702702703,2,2.02702702702703,2,2.05882352941176,2.09080047789725
"60616","Chicago","IL","Chicago","Cook",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.1725,2.08775,2.22488888888889,2.22222222222222,2.25205117921142,2.09680365296804,2.05125,2.0775,2.27331606217617,2.24005681818182,2.00961538461538,2.1640625,2.17841385843822,2.20584652862363,2.26614620298084,2.35392759653354,2.35917312661499,2.33333333333333,2.30396758079972,2.22194485234133,2.44877049180328,2.1875,2.11462040162481,2.15789473684211,1.93838531187123,1.8639367816092,1.85287356321839,1.79828326180258,1.945,1.915,2.01691176470588,1.915,2.06710216643534,2.03351955307263,2.09741379310345,1.95837378640777,2.0464367816092,1.86205909920576,1.97417239896819,1.92098884381339,2.04761904761905,2.04303429198264,1.98355913864896,2,2.08845152482346
"60641","Chicago","IL","Chicago","Cook",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20486111111111,1.22222222222222,1.31593406593407,1.375,1.28571428571429,1.33482142857143,1.3,1.27638888888889,1.28571428571429,1.275,1.28125,1.31052631578947,1.3258785942492
"60622","Chicago","IL","Chicago","Cook",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.72222222222222,1.63392857142857,1.595,1.69230769230769,1.78571428571429,1.76470588235294,1.66111111111111,1.86708860759494,1.76111111111111,1.73333333333333,1.83333333333333,1.83529411764706,1.88888888888889,2,1.68543956043956,1.85714285714286,1.73076923076923,1.66666666666667,1.71527777777778,1.71825396825397,1.83333333333333,1.80322580645161,1.75,1.75,1.75,1.75,1.71960784313726,1.68303571428571,1.625,1.59161764705882,1.625,1.64375,1.75441176470588
"60660","Chicago","IL","Chicago","Cook",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68181818181818,1.59815705128205,1.616,1.625,1.68181818181818,1.79166666666667,1.759375,1.72794117647059,1.7,1.66666666666667,1.6875,1.825,1.66666666666667,1.70588235294118,1.68947368421053,1.97153407535074,1.98743520733652
"11368","New York","NY","New York","Queens",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33286908077994,2.19500480307397,2.27591036414566,2.17857142857143,2.21428571428571,2.15766390300295,2.30485643308522,2.18396226415094,2.35870818915802,2.17424242424242,2.34466363894408,2.15094339622642,2.27591036414566,2.3593570608496,2.26166888248413,2.12150433944069,2.30547550432277,2.40053050397878,2.38007380073801,2.35870818915802,2.36230110159119,2.43542435424354,2.28301886792453,2.50350631136045,2.45387453874539,2.48607242339833,2.52785515320334,2.3134328358209,2.36622007293483,2.19382835101254
"92104","San Diego","CA","San Diego","San Diego",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.125,2.12666666666667,2.125,2.17727272727273,2.23684210526316,2.35909090909091,2.18518518518519,2.29838709677419,2.25832012678288,2.19849246231156,2.14091611905682,2.11336003151261,2.26315789473684,2.26315789473684
"06516","West Haven","CT","New Haven","New Haven",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.771442560334761,0.711122460990046,0.733879099757613,0.646210407239819,0.649038461538462,0.703125,0.666279530394699,0.685871056241427,0.736343226429149,0.671446204154912,0.628366247755835,0.582627118644068,0.685871056241427
"78741","Austin","TX","Austin","Travis",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.22931442080378,1.16666666666667,1.16649746192893,1.23395853899309,1.20254884038909,1.26659292035398,1.29482071713147,1.29315476190476,1.25192604006163,1.26072565402775,1.36347245665183
"33015","Country Club","FL","Miami-Fort Lauderdale","Miami-Dade",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35521684710089,1.4102674837255,1.30530509540784,1.41129032258065,1.41129032258065,1.44329896907216,1.4367816091954,1.46007994260531,1.49413838897284,1.44598749615661,1.4722536806342,1.49379932356257,1.49071618037135,1.46561443066516,1.46561443066516,1.50614754098361,1.50614754098361
"33141","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",67,,,,,,,,,,,,,,1.74242424242424,1.76955192723477,1.77237700059277,1.7743979721166,1.86567164179104,1.69851380042463,1.64583333333333,1.46666666666667,1.36863136863137,1.49925037481259,1.49615296518407,1.5311747560512,1.59872102318145,1.61111111111111,1.66666666666667,1.73410404624277,1.79754104981868,1.82054385540224,1.76991150442478,1.79968701095462,1.85714285714286,1.79314140910602,1.79347826086957,1.85897435897436,1.84821176387516,1.86015275051588,1.92047588899441,1.85619691119691,1.95512820512821,1.9143103675075,1.88241488189122,1.8312101910828,1.82181195872012,1.96180879517323,1.94628378378378,1.91747572815534,1.89363636363636,1.85897435897436,1.9,1.9942255151103,1.98888888888889,1.85497997997998,1.85810810810811,1.99447513812155,2,1.95698295182695,1.97926484448633,1.98257048015335,1.94174757281553,1.83567236774399,1.96428571428571,2.26086956521739,1.99468085106383,2.1031746031746,1.88074006332999,1.99840127897682,2.02990820880384,1.92582417582418,2,2,2.08333333333333,2.07407407407407,2.0392749244713,2.0392749244713,2.03864824495892,2.04991877842755,2.03619909502262,2.03619909502262,2.0372746185853,2.00276243093923,2.02275600505689,2
"60608","Chicago","IL","Chicago","Cook",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38461538461538,1.51470588235294,1.4327485380117,1.5625,1.594375,1.43241071428571,1.358,1.40398550724638,1.45833333333333,1.4,1.53846153846154,1.6125
"98122","Seattle","WA","Seattle","King",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.65607823669579,2.69444444444444,2.51908396946565,2.68421052631579,2.78260869565217,2.90027624309392,2.96052631578947,2.91459291712304,2.7738911506321,2.61904761904762,2.60869565217391,2.6466033966034,2.70588235294118,2.75014367816092
"33324","Plantation","FL","Miami-Fort Lauderdale","Broward",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27272727272727,1.27183446247571,1.34061569016882,1.33832403941639,1.27446755614486,1.2306289881495,1.27272727272727,1.27349955869373,1.27349955869373,1.27940002281282,1.26136363636364,1.27272727272727,1.26850461274405
"06511","New Haven","CT","New Haven","New Haven",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14642857142857,1.20416666666667,1.21354166666667,1.125,1.09090909090909,0.957142857142857,0.836252145943919,0.882352941176471,0.855920114122682,0.762531418599811,0.830258302583026,0.964285714285714
"11354","New York","NY","New York","Queens",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14642857142857,2.1547619047619,2.16363636363636,2.16515151515152,2.1786103330221,2.18465909090909,2.17857142857143,2.1875,2.2,2.29342532467532,2.18990384615385,2.28571428571429,2.35714285714286,2.31244553592648,2.35454545454545,2.16666666666667,2.21919191919192,2.27272727272727,2.27884615384615,2.30384615384615,2.325,2.23846153846154,2.15,2.20970695970696,2.21428571428571,2.22077922077922,2.13994565217391,2.0855614973262,2.1875,2.20738636363636,2.04545454545455,2.18181818181818,2.20803324099723,2.04545454545455,2.295,2.25,2.04545454545455,2.25,2.36607142857143,2.36875,2.42285714285714,2.64764808362369,2.63888888888889,2.61538461538462,2.62713675213675,2.64285714285714,2.72,2.56785714285714,2.61538461538462,2.61538461538462,2.5,2.46710526315789
"21218","Baltimore","MD","Baltimore","Baltimore City",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68856601389766,1.76909090909091,1.65634313106165,1.72491638795987,1.64825489576753,1.53846153846154,1.35909090909091,1.33333333333333,1.33333333333333,1.21259220231823,1.27235354573484,1.49315068493151
"33308","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58564814814815,1.54587542087542,1.51039574126155,1.51315789473684,1.54545454545455,1.57368421052632,1.57368421052632,1.57894736842105,1.59765291607397,1.54617446393762,1.5625,1.56809210526316,1.66666666666667,1.5462962962963
"11374","New York","NY","New York","Queens",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46428571428571,2.3491608025324,2.34640522875817,2.33102227333253,2.33181818181818,2.38068181818182,2.4,2.37279411764706,2.37279411764706,2.42307692307692,2.4024024024024,2.47058823529412,2.4009900990099,2.42574257425743,2.45829343547186,2.40455181083735,2.38095238095238,2.33426704014939,2.36363636363636,2.39100736516987,2.52567014993185,2.4390243902439,2.36842105263158,2.48863636363636,2.58823529411765,2.46533333333333,2.5,2.47058823529412,2.23182152038193,2.3,2.37975417032485,2.33854166666667,2.33333333333333,2.33333333333333,2.33333333333333,2.38888888888889,2.44230769230769,2.45393939393939,2.36656596173213,2.3125,2.37087912087912,2.36363636363636,2.41982323232323
"33312","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32666666666667,1.32666666666667,1.19140625,1.36842105263158,1.4,1.42272727272727,1.33723543669346,1.26851851851852,1.27326507394767,1.31384615384615,1.33734939759036,1.37309523809524,1.34891288696904,1.38486842105263
