GEO.id,GEO.id2,GEO.display-label,HC01_VC04,HC01_VC05,HC03_VC49,HC03_VC50,HC03_VC56
Id,Id2,Geography,Estimate; SEX AND AGE - Total population - Male,Estimate; SEX AND AGE - Total population - Female,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent; RACE - One race - Asian
8600000US32696,32696,ZCTA5 32696,5621,5968,76.9,17.6,0.8
8600000US32697,32697,ZCTA5 32697,184,241,73.2,17.4,0
8600000US32701,32701,ZCTA5 32701,10301,11768,74.2,16.2,4
8600000US32702,32702,ZCTA5 32702,1260,1498,92.7,3.9,0.5
8600000US32703,32703,ZCTA5 32703,23962,25256,68,20.6,1.5
8600000US32707,32707,ZCTA5 32707,17304,18207,84.9,7.7,3.5
8600000US32708,32708,ZCTA5 32708,21916,22689,83.7,6.4,3.9
8600000US32709,32709,ZCTA5 32709,1006,983,100,0,0
8600000US32712,32712,ZCTA5 32712,22143,22051,72.7,14.3,3.2
8600000US32713,32713,ZCTA5 32713,10388,9515,91.9,3.9,2.1
8600000US32714,32714,ZCTA5 32714,16387,18624,76.5,13.1,3.2
8600000US32720,32720,ZCTA5 32720,14372,16475,82.8,11.5,1.6
8600000US32724,32724,ZCTA5 32724,16366,17862,84.2,9,1.9
8600000US32725,32725,ZCTA5 32725,22267,24846,82.6,10.2,1.5
8600000US32726,32726,ZCTA5 32726,9958,11809,78.2,16.5,0.5
8600000US32730,32730,ZCTA5 32730,2338,2642,86.1,5.5,2
8600000US32732,32732,ZCTA5 32732,2547,2280,94.5,0.7,2.4
8600000US32735,32735,ZCTA5 32735,2165,1814,93.1,5.5,0
8600000US32736,32736,ZCTA5 32736,4749,5115,92.3,4.1,1.3
8600000US32738,32738,ZCTA5 32738,21825,22614,81.4,10.9,0.3
8600000US32744,32744,ZCTA5 32744,1780,1833,90.8,4.6,0.7
8600000US32746,32746,ZCTA5 32746,20075,21817,80.7,7.6,6.4
8600000US32750,32750,ZCTA5 32750,11792,11838,84.9,8.2,2.7
8600000US32751,32751,ZCTA5 32751,10349,11038,79.2,14.8,2.2
8600000US32754,32754,ZCTA5 32754,5539,4849,89.6,7.4,1.8
8600000US32757,32757,ZCTA5 32757,11678,14027,80.7,13.2,0.5
8600000US32759,32759,ZCTA5 32759,1478,1291,84.1,12.1,0.3
8600000US32763,32763,ZCTA5 32763,10870,11709,90,3.9,1.2
8600000US32764,32764,ZCTA5 32764,1641,1640,91.4,7.3,0.3
8600000US32765,32765,ZCTA5 32765,29583,31843,78.9,9.6,5.7
8600000US32766,32766,ZCTA5 32766,8235,8464,85.9,5,4.1
8600000US32767,32767,ZCTA5 32767,1673,1389,100,0,0
8600000US32771,32771,ZCTA5 32771,24090,27220,63.3,28.4,3.6
8600000US32773,32773,ZCTA5 32773,14848,15500,71.8,17.2,3.9
8600000US32776,32776,ZCTA5 32776,5644,6382,80.1,11.6,3.5
8600000US32778,32778,ZCTA5 32778,10099,10260,84.7,9.1,1.8
8600000US32779,32779,ZCTA5 32779,15018,15432,87.3,4.7,5.2
8600000US32780,32780,ZCTA5 32780,16606,18350,83.6,10.1,2.8
8600000US32784,32784,ZCTA5 32784,6014,6233,90.9,4.8,2.6
8600000US32789,32789,ZCTA5 32789,12185,12960,84.1,7.9,2.9
8600000US32792,32792,ZCTA5 32792,25096,26301,77.1,10.5,3.1
8600000US32796,32796,ZCTA5 32796,10347,11051,79.8,14.5,1.3
8600000US32798,32798,ZCTA5 32798,1275,1200,100,0,0
8600000US32801,32801,ZCTA5 32801,6479,5756,81,10.4,3.7
8600000US32803,32803,ZCTA5 32803,8732,8797,87.6,3.6,4.3
8600000US32804,32804,ZCTA5 32804,8399,9322,89.7,3.9,1.9
8600000US32805,32805,ZCTA5 32805,10665,11439,16.3,77.5,0.7
8600000US32806,32806,ZCTA5 32806,13652,13145,83.9,8.3,1
8600000US32807,32807,ZCTA5 32807,16417,15471,78,11.1,3.6
8600000US32808,32808,ZCTA5 32808,24937,26570,18.2,68.9,2
8600000US32809,32809,ZCTA5 32809,14326,13531,64.8,17.9,4.2
8600000US32810,32810,ZCTA5 32810,17235,18780,51.2,34.3,3.2
8600000US32811,32811,ZCTA5 32811,18033,21715,30.1,54.6,2
8600000US32812,32812,ZCTA5 32812,18015,18068,81.4,7.3,2.3
8600000US32814,32814,ZCTA5 32814,3561,3971,85.1,4.9,6.1
8600000US32817,32817,ZCTA5 32817,18317,16948,75.9,9.3,7.2
8600000US32818,32818,ZCTA5 32818,24648,27176,18.2,68.7,3.4
8600000US32819,32819,ZCTA5 32819,13599,14021,73,14.2,6.1
8600000US32820,32820,ZCTA5 32820,4868,4554,71.9,9.9,4.1
8600000US32821,32821,ZCTA5 32821,8178,8692,80.6,3.4,7.4
8600000US32822,32822,ZCTA5 32822,27775,29666,74.2,10.5,3.1
8600000US32824,32824,ZCTA5 32824,20026,21831,67.6,11.3,6.6
8600000US32825,32825,ZCTA5 32825,27877,30312,74.8,9.2,6.8
8600000US32826,32826,ZCTA5 32826,17865,17341,78.7,10.4,5.9
8600000US32827,32827,ZCTA5 32827,4643,4310,76.6,6.3,9.6
8600000US32828,32828,ZCTA5 32828,30080,33708,72.2,11,8.1
8600000US32829,32829,ZCTA5 32829,9813,11343,70.5,14.2,7.2
8600000US32830,32830,ZCTA5 32830,7,4,100,0,0
8600000US32831,32831,ZCTA5 32831,3290,10,62.2,35.8,0.7
8600000US32832,32832,ZCTA5 32832,11114,10299,76.8,8.6,8.2
8600000US32833,32833,ZCTA5 32833,4867,4670,76.1,13.4,2.4
8600000US32835,32835,ZCTA5 32835,21339,21621,58.2,20.5,8.6
8600000US32836,32836,ZCTA5 32836,9071,8560,66.3,5.1,22.5
8600000US32837,32837,ZCTA5 32837,26985,26672,66.4,10,11
8600000US32839,32839,ZCTA5 32839,26008,25698,49.8,39.9,4
8600000US32901,32901,ZCTA5 32901,12481,12465,71.5,19.4,4.7
8600000US32903,32903,ZCTA5 32903,6577,7120,93.2,0.7,2.1
8600000US32904,32904,ZCTA5 32904,14195,14859,87.6,3.1,4.9
8600000US32905,32905,ZCTA5 32905,11437,12083,78.5,13.8,1.5
8600000US32907,32907,ZCTA5 32907,20651,22490,74.2,19,1.8
8600000US32908,32908,ZCTA5 32908,4911,6412,72.1,19.2,2.5
8600000US32909,32909,ZCTA5 32909,14163,16217,73.3,21.7,1.5
8600000US32920,32920,ZCTA5 32920,4851,5167,93.5,2.9,0.9
8600000US32922,32922,ZCTA5 32922,7863,8180,52.5,36.4,0.1
8600000US32925,32925,ZCTA5 32925,866,591,77.1,7.2,4.9
8600000US32926,32926,ZCTA5 32926,11807,10615,82.7,13.5,0.9
8600000US32927,32927,ZCTA5 32927,12665,12503,86,7,0.9
8600000US32931,32931,ZCTA5 32931,6707,7407,96,1.4,0.9
8600000US32934,32934,ZCTA5 32934,9121,8831,89,2.6,5.2
8600000US32935,32935,ZCTA5 32935,19455,20983,85.4,7.3,1.8
8600000US32937,32937,ZCTA5 32937,13115,13204,93,2.6,1.2
8600000US32940,32940,ZCTA5 32940,17769,18706,88,3.6,4.8
8600000US32948,32948,ZCTA5 32948,3899,3834,70.7,3.6,0.9
8600000US32949,32949,ZCTA5 32949,1234,1368,97.4,1.5,0.9
8600000US32950,32950,ZCTA5 32950,2054,1923,88.7,6,0.4
8600000US32951,32951,ZCTA5 32951,5862,5464,95.9,0.1,2.9
8600000US32952,32952,ZCTA5 32952,10135,10167,93.8,1,2.5
8600000US32953,32953,ZCTA5 32953,11594,11832,87.5,6.7,2.6
8600000US32955,32955,ZCTA5 32955,18144,19993,78.4,13.3,2.8
8600000US32958,32958,ZCTA5 32958,13200,13617,91.2,6.4,0.6
8600000US32960,32960,ZCTA5 32960,9683,11363,86.3,7.4,1.8
8600000US32962,32962,ZCTA5 32962,11823,12645,78.1,17,1
8600000US32963,32963,ZCTA5 32963,6993,7598,97.1,1.6,0.6
8600000US32966,32966,ZCTA5 32966,7326,8936,93.5,4,1
8600000US32967,32967,ZCTA5 32967,9795,10147,74.7,19.7,2.1
8600000US32968,32968,ZCTA5 32968,7001,7224,91.9,3.4,1.9
8600000US32970,32970,ZCTA5 32970,105,180,0,100,0
8600000US32976,32976,ZCTA5 32976,4245,4173,97.4,1.4,0.1
8600000US33001,33001,ZCTA5 33001,111,81,100,0,0
8600000US33004,33004,ZCTA5 33004,8006,8520,63.6,30.3,0.5
8600000US33009,33009,ZCTA5 33009,19640,21195,74.8,18.2,1.7
8600000US33010,33010,ZCTA5 33010,22561,25020,94.4,3.4,0.1
8600000US33012,33012,ZCTA5 33012,36531,39853,94,1.9,0.2
8600000US33013,33013,ZCTA5 33013,16400,17030,95.4,2.8,0.1
8600000US33014,33014,ZCTA5 33014,19281,20906,91.5,3.9,0.8
8600000US33015,33015,ZCTA5 33015,32399,35744,85.3,9.1,1.3
8600000US33016,33016,ZCTA5 33016,23196,26942,93.5,1.7,0.3
8600000US33018,33018,ZCTA5 33018,23611,25672,92,2.3,0.8
8600000US33019,33019,ZCTA5 33019,7679,7244,94.2,1.1,1.2
8600000US33020,33020,ZCTA5 33020,22629,21559,62.1,27.1,1.4
8600000US33021,33021,ZCTA5 33021,23382,24919,78,13.3,2.1
8600000US33023,33023,ZCTA5 33023,34122,36788,35,55.8,1.5
8600000US33024,33024,ZCTA5 33024,35274,37760,62.9,17.1,4.9
8600000US33025,33025,ZCTA5 33025,29928,35131,37,50.8,5.2
8600000US33026,33026,ZCTA5 33026,14334,16140,73.6,10.4,5.5
8600000US33027,33027,ZCTA5 33027,27403,33592,66.5,22.1,5.7
8600000US33028,33028,ZCTA5 33028,13563,14974,67.9,15.9,8.3
8600000US33029,33029,ZCTA5 33029,23731,22993,65.5,19.3,8.9
8600000US33030,33030,ZCTA5 33030,19594,15685,76.2,17.3,1.2
8600000US33031,33031,ZCTA5 33031,3786,3301,95.4,1,0
8600000US33032,33032,ZCTA5 33032,21184,22097,66.2,27.9,1.2
8600000US33033,33033,ZCTA5 33033,27398,28558,72.2,21.5,1.3
8600000US33034,33034,ZCTA5 33034,11954,10361,60,35.3,0.6
8600000US33035,33035,ZCTA5 33035,7939,9491,63.4,26.6,2.7
8600000US33036,33036,ZCTA5 33036,1751,1542,99.3,0.2,0.1
8600000US33037,33037,ZCTA5 33037,5688,5383,93,2.7,1.3
8600000US33039,33039,ZCTA5 33039,249,277,96.4,0,0
8600000US33040,33040,ZCTA5 33040,18793,16564,83.2,11.9,1.2
8600000US33042,33042,ZCTA5 33042,3643,3064,95,2.6,0.8
8600000US33043,33043,ZCTA5 33043,2683,2294,94.1,3.3,1.5
8600000US33050,33050,ZCTA5 33050,5130,4287,89.9,6,1.5
8600000US33051,33051,ZCTA5 33051,372,324,92.8,7.2,0
8600000US33054,33054,ZCTA5 33054,14563,16617,31,65.6,0.6
8600000US33055,33055,ZCTA5 33055,21954,24020,62.3,32.9,0.9
8600000US33056,33056,ZCTA5 33056,16094,18657,12.1,83.7,0.6
8600000US33060,33060,ZCTA5 33060,18089,17504,54.3,39.4,0.5
8600000US33062,33062,ZCTA5 33062,10573,10891,93.6,3,1.2
8600000US33063,33063,ZCTA5 33063,24938,28794,66.6,21.4,4.1
8600000US33064,33064,ZCTA5 33064,30017,29248,62,31.2,2.5
8600000US33065,33065,ZCTA5 33065,26774,29086,54.9,31.4,4.5
8600000US33066,33066,ZCTA5 33066,7808,9323,82.1,11.8,2.3
8600000US33067,33067,ZCTA5 33067,13033,15098,78.5,13.3,5.1
8600000US33068,33068,ZCTA5 33068,24755,26710,31.7,57.5,4.5
8600000US33069,33069,ZCTA5 33069,14769,12422,50.7,41.4,1.8
8600000US33070,33070,ZCTA5 33070,2736,2697,97.4,0.8,0.5
8600000US33071,33071,ZCTA5 33071,19011,19957,75.9,14.8,2.9
8600000US33073,33073,ZCTA5 33073,15229,16790,75.4,14.9,4.7
8600000US33076,33076,ZCTA5 33076,16805,16263,79.6,8.4,7.1
8600000US33101,33101,ZCTA5 33101,0,0,,,
8600000US33109,33109,ZCTA5 33109,269,367,95.3,0,1.9
8600000US33122,33122,ZCTA5 33122,105,46,78.8,0,0
8600000US33125,33125,ZCTA5 33125,28677,29467,88.1,7.6,1.4
8600000US33126,33126,ZCTA5 33126,25469,27366,94.8,1.8,0.9
8600000US33127,33127,ZCTA5 33127,16001,15903,38,54.5,0.1
8600000US33128,33128,ZCTA5 33128,4061,3306,83.7,10,0
8600000US33129,33129,ZCTA5 33129,6331,6248,93,1.9,3.4
8600000US33130,33130,ZCTA5 33130,12756,12747,90.3,4.1,0.9
8600000US33131,33131,ZCTA5 33131,7638,8403,90.5,1.9,2.7
8600000US33132,33132,ZCTA5 33132,6705,4728,78.5,13.3,3.5
8600000US33133,33133,ZCTA5 33133,17246,16982,84.4,11.8,0.8
8600000US33134,33134,ZCTA5 33134,19098,22242,93.6,2.3,1.2
8600000US33135,33135,ZCTA5 33135,19575,19292,93.5,2.9,0.4
8600000US33136,33136,ZCTA5 33136,6747,6940,41.4,52,1.1
8600000US33137,33137,ZCTA5 33137,12228,11292,65.5,25.4,1.4
8600000US33138,33138,ZCTA5 33138,15280,14915,53.3,39.2,1.2
8600000US33139,33139,ZCTA5 33139,20500,17527,77.4,4.1,2.8
8600000US33140,33140,ZCTA5 33140,11000,11222,84,2.6,0.9
8600000US33141,33141,ZCTA5 33141,20723,19015,72.4,4.2,2
8600000US33142,33142,ZCTA5 33142,26702,27869,44.8,45.7,0.1
8600000US33143,33143,ZCTA5 33143,16783,15716,83.3,9.5,3.6
8600000US33144,33144,ZCTA5 33144,13184,14672,95.9,2.2,0.4
8600000US33145,33145,ZCTA5 33145,14928,17549,92.9,2,0.7
8600000US33146,33146,ZCTA5 33146,7824,7681,88.6,4.1,4.5
8600000US33147,33147,ZCTA5 33147,21730,23946,32.5,60.6,0.3
8600000US33149,33149,ZCTA5 33149,6083,6852,96.5,0.3,1.8
8600000US33150,33150,ZCTA5 33150,13185,14403,21.6,74.7,0.6
8600000US33154,33154,ZCTA5 33154,7061,7605,88.1,1.3,1.3
8600000US33155,33155,ZCTA5 33155,22399,24203,94,2.1,1.4
8600000US33156,33156,ZCTA5 33156,16518,16512,89.1,1.4,6.2
8600000US33157,33157,ZCTA5 33157,32594,35802,68.7,23.6,2.8
8600000US33158,33158,ZCTA5 33158,3621,3272,86.9,3.7,3.5
8600000US33160,33160,ZCTA5 33160,19324,20435,90.3,5,1.9
8600000US33161,33161,ZCTA5 33161,26439,29946,26.1,66.8,1.9
8600000US33162,33162,ZCTA5 33162,21926,25468,36.4,55.3,4
8600000US33165,33165,ZCTA5 33165,27124,29647,94.7,2.7,1.4
8600000US33166,33166,ZCTA5 33166,12794,11534,88.1,7.2,3.1
8600000US33167,33167,ZCTA5 33167,9756,10305,26.7,67.4,0.2
8600000US33168,33168,ZCTA5 33168,13881,15410,23.9,69.8,1
8600000US33169,33169,ZCTA5 33169,19456,21581,13.8,83.1,1.1
8600000US33170,33170,ZCTA5 33170,7266,7269,61.1,36,0.4
8600000US33172,33172,ZCTA5 33172,19533,21923,94.4,1,1.5
8600000US33173,33173,ZCTA5 33173,15166,17530,93.4,2.1,1.1
8600000US33174,33174,ZCTA5 33174,14465,18115,92.2,4,1.7
8600000US33175,33175,ZCTA5 33175,25788,28674,96.2,1.2,0.8
8600000US33176,33176,ZCTA5 33176,24255,26564,76.4,17.5,3.6
8600000US33177,33177,ZCTA5 33177,28847,28723,80,12.9,1.5
8600000US33178,33178,ZCTA5 33178,22327,25090,91,2.8,3.6
8600000US33179,33179,ZCTA5 33179,19815,24636,51.9,42.9,2.3
8600000US33180,33180,ZCTA5 33180,15535,16830,92.4,4.1,0.8
8600000US33181,33181,ZCTA5 33181,9750,8862,65.4,28.2,3.9
8600000US33182,33182,ZCTA5 33182,10265,8128,88.3,7.8,1.2
8600000US33183,33183,ZCTA5 33183,18018,20451,94.9,1.4,1.4
8600000US33184,33184,ZCTA5 33184,10423,11648,96,2.2,1.2
8600000US33185,33185,ZCTA5 33185,14775,16135,94.5,1.7,1.4
8600000US33186,33186,ZCTA5 33186,33042,37840,87.4,5.6,2.6
8600000US33187,33187,ZCTA5 33187,9159,9678,86.1,7.5,2.4
8600000US33189,33189,ZCTA5 33189,13292,13071,73.6,19.5,1.4
8600000US33190,33190,ZCTA5 33190,7238,7742,68.6,20.2,2.9
8600000US33193,33193,ZCTA5 33193,24286,25777,91.2,2.4,2.7
8600000US33194,33194,ZCTA5 33194,4330,3010,78.7,15.3,4.3
8600000US33196,33196,ZCTA5 33196,22798,25294,85,5.1,3.6
8600000US33301,33301,ZCTA5 33301,7617,5948,84.9,8.2,1.3
8600000US33304,33304,ZCTA5 33304,10785,8067,74.6,17.5,2.5
8600000US33305,33305,ZCTA5 33305,7473,4782,90.1,5.3,1.6
8600000US33306,33306,ZCTA5 33306,1767,1500,92.9,1,1.5
8600000US33308,33308,ZCTA5 33308,13820,13841,92.7,2.2,2.6
8600000US33309,33309,ZCTA5 33309,19153,18783,44.3,43,3.6
8600000US33311,33311,ZCTA5 33311,32855,35809,11.2,86,0.3
8600000US33312,33312,ZCTA5 33312,28784,25930,59.5,33.7,2.2
8600000US33313,33313,ZCTA5 33313,28561,32556,15.5,78.8,1.7
8600000US33314,33314,ZCTA5 33314,12707,11061,69.5,12.6,4.7
8600000US33315,33315,ZCTA5 33315,6932,6533,85.4,6.7,0.5
8600000US33316,33316,ZCTA5 33316,5703,4312,86.9,8.9,2
8600000US33317,33317,ZCTA5 33317,18305,18496,64.5,25.6,3
8600000US33319,33319,ZCTA5 33319,20248,26943,34.4,58.9,1.9
8600000US33321,33321,ZCTA5 33321,21787,25252,71,22.3,2.2
8600000US33322,33322,ZCTA5 33322,17418,21578,70.8,19.4,4.3
8600000US33323,33323,ZCTA5 33323,9146,10849,73.1,16.5,4.6
8600000US33324,33324,ZCTA5 33324,22076,24043,76.5,12.3,5.3
8600000US33325,33325,ZCTA5 33325,14290,15332,79.6,7.4,4.6
8600000US33326,33326,ZCTA5 33326,15481,18077,83.2,4.7,4.8
8600000US33327,33327,ZCTA5 33327,11836,12059,84.5,5.7,4.7
8600000US33328,33328,ZCTA5 33328,14090,15143,85,3.7,5.9
8600000US33330,33330,ZCTA5 33330,6848,7466,78.2,10.7,5.7
8600000US33331,33331,ZCTA5 33331,11764,12387,76.3,8.4,8.3
8600000US33332,33332,ZCTA5 33332,5625,5725,85.3,7.1,3
8600000US33334,33334,ZCTA5 33334,16715,13592,73.4,14.6,2.7
8600000US33351,33351,ZCTA5 33351,16188,19198,51.8,39.4,4
8600000US33401,33401,ZCTA5 33401,12428,14073,55.9,36.7,2.1
8600000US33403,33403,ZCTA5 33403,6277,6260,46.1,44.7,3.8
8600000US33404,33404,ZCTA5 33404,13361,14678,26.1,69.8,1.8
8600000US33405,33405,ZCTA5 33405,10944,10028,89.2,4.8,1.7
8600000US33406,33406,ZCTA5 33406,13027,12682,83.2,11.1,1.6
8600000US33407,33407,ZCTA5 33407,14811,15500,31.3,60.1,0.5
8600000US33408,33408,ZCTA5 33408,8973,8679,95,1.8,1.1
8600000US33409,33409,ZCTA5 33409,15369,15949,52.8,37.7,4.1
8600000US33410,33410,ZCTA5 33410,16835,19184,86.8,6.3,3.9
8600000US33411,33411,ZCTA5 33411,32415,36142,69.3,23.2,4
8600000US33412,33412,ZCTA5 33412,6912,6742,82.3,11.6,4.9
8600000US33413,33413,ZCTA5 33413,7781,8084,65.4,23.9,3.3
8600000US33414,33414,ZCTA5 33414,28001,30529,78.3,14.2,2.9
8600000US33415,33415,ZCTA5 33415,23159,26779,73.6,18.6,1.9
8600000US33417,33417,ZCTA5 33417,14614,17259,59.7,32.3,2.8
8600000US33418,33418,ZCTA5 33418,17963,19753,86,4.9,4.3
8600000US33426,33426,ZCTA5 33426,9822,11917,75.9,17.7,3.4
8600000US33428,33428,ZCTA5 33428,19681,20172,82.8,7.4,3
8600000US33430,33430,ZCTA5 33430,10937,10906,37.7,57.9,0.3
8600000US33431,33431,ZCTA5 33431,9001,9534,86.3,5.2,3.1
8600000US33432,33432,ZCTA5 33432,9870,10414,86.3,7.6,1.2
8600000US33433,33433,ZCTA5 33433,19262,23183,85.8,4.3,2.6
8600000US33434,33434,ZCTA5 33434,9424,11014,91,2.7,2.1
8600000US33435,33435,ZCTA5 33435,16591,17713,53.8,40.2,1.3
8600000US33436,33436,ZCTA5 33436,20882,23029,74.3,18.4,2.1
8600000US33437,33437,ZCTA5 33437,18068,20576,86.2,10.5,1.5
8600000US33438,33438,ZCTA5 33438,216,168,42.7,24.5,0
8600000US33440,33440,ZCTA5 33440,10505,9543,70.1,18.1,1.6
8600000US33441,33441,ZCTA5 33441,13640,13319,62.4,30.8,1
8600000US33442,33442,ZCTA5 33442,13129,16063,82.2,9.8,2.2
8600000US33444,33444,ZCTA5 33444,11515,11465,44.5,49.4,0.6
8600000US33445,33445,ZCTA5 33445,14973,16168,67.6,23.7,3.8
8600000US33446,33446,ZCTA5 33446,10818,12063,91.5,2.8,1.1
8600000US33449,33449,ZCTA5 33449,5783,6060,79.8,12.5,5.6
8600000US33455,33455,ZCTA5 33455,10763,12041,90.5,6.1,0.8
8600000US33458,33458,ZCTA5 33458,26507,27480,90.2,3.3,2.9
8600000US33460,33460,ZCTA5 33460,16554,14873,69.1,22.9,1.6
8600000US33461,33461,ZCTA5 33461,21379,22723,75.9,16.3,0.9
8600000US33462,33462,ZCTA5 33462,16790,16393,72.1,23,1.1
8600000US33463,33463,ZCTA5 33463,28724,30579,64.1,26.8,3.6
8600000US33467,33467,ZCTA5 33467,24045,27054,85.1,6.7,4
8600000US33469,33469,ZCTA5 33469,7674,7755,96.4,0.7,1
8600000US33470,33470,ZCTA5 33470,12971,12917,82.7,12.1,1.5
8600000US33471,33471,ZCTA5 33471,4384,3345,76.5,20.3,0.3
8600000US33472,33472,ZCTA5 33472,9196,10344,89.2,6.2,2.3
8600000US33473,33473,ZCTA5 33473,5154,4800,79.6,8.4,5.5
8600000US33476,33476,ZCTA5 33476,4228,3669,31.8,62,0
8600000US33477,33477,ZCTA5 33477,6385,7525,98.1,0.3,1
8600000US33478,33478,ZCTA5 33478,6499,5910,95.8,2.9,0.7
8600000US33480,33480,ZCTA5 33480,4399,5445,97,1,1.3
8600000US33483,33483,ZCTA5 33483,5759,5807,90.9,7.1,0.5
8600000US33484,33484,ZCTA5 33484,10883,13768,86.7,7.8,2.1
8600000US33486,33486,ZCTA5 33486,11928,12190,83.2,4.2,3.9
8600000US33487,33487,ZCTA5 33487,8824,9512,89,3.3,2.8
8600000US33493,33493,ZCTA5 33493,4240,1155,37.3,57.5,0.3
8600000US33496,33496,ZCTA5 33496,10599,11611,90,1.2,3.5
8600000US33498,33498,ZCTA5 33498,6967,7138,82.8,3,7.3
8600000US33503,33503,ZCTA5 33503,56,42,16.3,0,83.7
8600000US33510,33510,ZCTA5 33510,12623,14827,73.4,16.5,4.4
8600000US33511,33511,ZCTA5 33511,26325,28316,69.8,18.2,4.4
8600000US33513,33513,ZCTA5 33513,6878,5058,82.4,11.4,0.6
8600000US33514,33514,ZCTA5 33514,1009,1215,80.2,8.8,0.6
8600000US33521,33521,ZCTA5 33521,211,258,42.4,57.1,0
8600000US33523,33523,ZCTA5 33523,8708,9028,83.5,10.9,0.9
8600000US33525,33525,ZCTA5 33525,9417,9746,87.3,6.5,1.2
8600000US33527,33527,ZCTA5 33527,7864,7308,86.2,4.1,1
8600000US33534,33534,ZCTA5 33534,7629,8576,67.5,19,2
8600000US33538,33538,ZCTA5 33538,2201,2450,97.7,0.2,0.6
8600000US33540,33540,ZCTA5 33540,3953,4788,95.3,1.2,1.6
8600000US33541,33541,ZCTA5 33541,9787,9587,91.2,3.3,2.6
8600000US33542,33542,ZCTA5 33542,9164,10662,91.7,3.8,1.5
8600000US33543,33543,ZCTA5 33543,11656,12461,78.8,9.7,6.2
8600000US33544,33544,ZCTA5 33544,12926,12551,81.2,8.6,4.6
8600000US33545,33545,ZCTA5 33545,8081,8886,71.2,16.7,4.3
8600000US33547,33547,ZCTA5 33547,11774,12310,88.4,3.2,3.6
8600000US33548,33548,ZCTA5 33548,3218,3255,93.4,1.7,2.7
8600000US33549,33549,ZCTA5 33549,8450,8152,85.2,6.2,2.7
8600000US33556,33556,ZCTA5 33556,10365,11567,87.1,4.5,3.7
8600000US33558,33558,ZCTA5 33558,10417,10988,85.8,4.7,4.4
8600000US33559,33559,ZCTA5 33559,7946,9480,75.9,16.3,3.6
8600000US33563,33563,ZCTA5 33563,13566,13346,65.6,16.9,1.6
8600000US33565,33565,ZCTA5 33565,8934,8943,88.3,2.4,0.9
8600000US33566,33566,ZCTA5 33566,10080,10431,82.1,3.8,2.6
8600000US33567,33567,ZCTA5 33567,6142,6163,76.9,11.4,0.4
8600000US33569,33569,ZCTA5 33569,12678,12740,77.3,10.6,3.3
8600000US33570,33570,ZCTA5 33570,12556,13142,66.5,11.4,0.8
8600000US33572,33572,ZCTA5 33572,7811,8357,85,6.5,2.3
8600000US33573,33573,ZCTA5 33573,8997,11839,95.2,3.3,0.2
8600000US33576,33576,ZCTA5 33576,1830,2144,93.7,2,1.4
8600000US33578,33578,ZCTA5 33578,22330,24101,60,21.8,3
8600000US33579,33579,ZCTA5 33579,15099,15099,62.8,20.2,4.9
8600000US33584,33584,ZCTA5 33584,12061,13043,74.1,14.4,4.9
8600000US33585,33585,ZCTA5 33585,523,674,64.2,31.5,0
8600000US33592,33592,ZCTA5 33592,5250,4869,83.1,13,0.8
8600000US33594,33594,ZCTA5 33594,18084,17256,78.5,10.7,4.2
8600000US33596,33596,ZCTA5 33596,14288,15098,83.5,7,2.8
8600000US33597,33597,ZCTA5 33597,4528,4548,87.7,7.3,0.1
8600000US33598,33598,ZCTA5 33598,7702,7125,65.6,8,2.9
8600000US33602,33602,ZCTA5 33602,7654,6497,75.1,17.6,3.5
8600000US33603,33603,ZCTA5 33603,9502,10208,66.7,26.9,0.8
8600000US33604,33604,ZCTA5 33604,18773,19687,66,23.4,1.8
8600000US33605,33605,ZCTA5 33605,8859,9460,37.1,57.5,1
8600000US33606,33606,ZCTA5 33606,8775,9752,87.7,6.7,2.7
8600000US33607,33607,ZCTA5 33607,11450,13653,59.6,31.9,2.4
8600000US33609,33609,ZCTA5 33609,8207,8980,89.3,3.8,2.5
8600000US33610,33610,ZCTA5 33610,20057,22285,31.8,55.4,3.3
8600000US33611,33611,ZCTA5 33611,16034,16121,82.3,6.4,4.3
8600000US33612,33612,ZCTA5 33612,22685,23295,55,32,1.7
8600000US33613,33613,ZCTA5 33613,15980,17569,57.2,21.7,5.1
8600000US33614,33614,ZCTA5 33614,23828,23927,74.3,11.2,3.2
8600000US33615,33615,ZCTA5 33615,23411,22886,83.7,7.3,3
8600000US33616,33616,ZCTA5 33616,7423,7583,69.4,19,4.6
8600000US33617,33617,ZCTA5 33617,21687,23779,53.1,36.6,3.7
8600000US33618,33618,ZCTA5 33618,12878,13245,81.5,6.8,4.3
8600000US33619,33619,ZCTA5 33619,19259,17775,48,36,1.8
8600000US33620,33620,ZCTA5 33620,2072,3106,74.3,11.1,5.8
8600000US33621,33621,ZCTA5 33621,1240,1144,73.9,17.2,0.9
8600000US33624,33624,ZCTA5 33624,17978,20535,78.3,9.3,4.9
8600000US33625,33625,ZCTA5 33625,12515,13509,73.5,11.5,4.5
8600000US33626,33626,ZCTA5 33626,14275,14903,83.1,5.4,7.5
8600000US33629,33629,ZCTA5 33629,12898,13124,92.4,2,2.2
8600000US33634,33634,ZCTA5 33634,9851,10413,78.4,7.2,4.9
8600000US33635,33635,ZCTA5 33635,7801,9365,83.5,7.3,4
8600000US33637,33637,ZCTA5 33637,7199,8409,62.1,26.8,4.5
